Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
837_Xylaria_longipes	GCA_003426265.1	RYC59636.1				151
837_Xylaria_longipes	GCA_003426265.1	RYC59637.1				151
837_Xylaria_longipes	GCA_003426265.1	RYC59632.1				151
837_Xylaria_longipes	GCA_003426265.1	RYC59633.1				151
837_Xylaria_longipes	GCA_003426265.1	RYC59634.1	MFS_1	PF07690.17	4.3e-35	151
837_Xylaria_longipes	GCA_003426265.1	RYC59634.1	Sugar_tr	PF00083.25	2.2e-14	151
837_Xylaria_longipes	GCA_003426265.1	RYC59635.1	DIT1_PvcA	PF05141.13	1.3e-82	151
837_Xylaria_longipes	GCA_003426265.1	RYC59630.1	ATG22	PF11700.9	9.999999999999999e-102	151
837_Xylaria_longipes	GCA_003426265.1	RYC59631.1	p450	PF00067.23	3e-39	151
837_Xylaria_longipes	GCA_003426265.1	RYC59621.1	DIT1_PvcA	PF05141.13	3.5e-57	151
837_Xylaria_longipes	GCA_003426265.1	RYC59621.1	TauD	PF02668.17	1.8e-21	151
1018_Xylaria_flabelliformis	GCA_007182795.1	TRX88885.1	Hydrophobin_2	PF06766.12	2.1e-28	151
1018_Xylaria_flabelliformis	GCA_007182795.1	TRX88886.1	DIT1_PvcA	PF05141.13	4e-59	151
1018_Xylaria_flabelliformis	GCA_007182795.1	TRX88886.1	TauD	PF02668.17	3.3e-24	151
1018_Xylaria_flabelliformis	GCA_007182795.1	TRX88887.1	p450	PF00067.23	7.6e-46	151
1018_Xylaria_flabelliformis	GCA_007182795.1	TRX88888.1	ATG22	PF11700.9	5.6e-113	151
1018_Xylaria_flabelliformis	GCA_007182795.1	TRX88889.1	DIT1_PvcA	PF05141.13	1.7999999999999998e-84	151
1018_Xylaria_flabelliformis	GCA_007182795.1	TRX88890.1	MFS_1	PF07690.17	8.199999999999999e-38	151
1018_Xylaria_flabelliformis	GCA_007182795.1	TRX88890.1	Sugar_tr	PF00083.25	1.7e-15	151
1018_Xylaria_flabelliformis	GCA_007182795.1	TRX88891.1				151
1018_Xylaria_flabelliformis	GCA_007182795.1	TRX88892.1				151
1018_Xylaria_flabelliformis	GCA_007182795.1	TRX88893.1				151
1018_Xylaria_flabelliformis	GCA_007182795.1	TRX88894.1	Bud13	PF09736.10	6.6e-45	151
