Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
157_Baudoinia_panamericana	GCA_000338955.1	EMD00389.1				46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00390.1				46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00391.1				46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00392.1	Peptidase_S8	PF00082.23	6.3e-33	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00393.1	Iso_dh	PF00180.21	2.899999999999999e-81	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00394.1				46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00395.1	DIT1_PvcA	PF05141.13	3.199999999999999e-78	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00395.1	TauD	PF02668.17	9.3e-26	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00396.1	PP2C	PF00481.22	9.500000000000001e-22	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00397.1	Methyltransf_11	PF08241.13	1.2e-10	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00397.1	Methyltransf_12	PF08242.13	3.1e-09	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00397.1	Methyltransf_23	PF13489.7	1.1e-11	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00397.1	Methyltransf_25	PF13649.7	3.8e-08	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00398.1	GST_N_2	PF13409.7	6.8e-05	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00398.1	GST_N_3	PF13417.7	1.7e-09	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00399.1	GST_C	PF00043.26	1.3e-06	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00399.1	GST_C_3	PF14497.7	4.7e-30	46
157_Baudoinia_panamericana	GCA_000338955.1	EMD00400.1	Amidohydro_3	PF07969.12	4.2e-05	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671573.1				46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671574.1				46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671575.1				46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671576.1	Peptidase_S8	PF00082.23	6.3e-33	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671577.1	Iso_dh	PF00180.21	2.899999999999999e-81	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671578.1				46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671579.1	DIT1_PvcA	PF05141.13	3.199999999999999e-78	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671579.1	TauD	PF02668.17	9.2e-26	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671580.1	PP2C	PF00481.22	9.500000000000001e-22	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671581.1	Methyltransf_11	PF08241.13	1.2e-10	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671581.1	Methyltransf_12	PF08242.13	3.1e-09	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671581.1	Methyltransf_23	PF13489.7	1.1e-11	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671581.1	Methyltransf_25	PF13649.7	3.8e-08	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671582.1	GST_N_2	PF13409.7	6.8e-05	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671582.1	GST_N_3	PF13417.7	1.7e-09	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671583.1	GST_C	PF00043.26	1.3e-06	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671583.1	GST_C_3	PF14497.7	4.7e-30	46
3470_Baudoinia_panamericana	GCF_000338955.1	XP_007671584.1	Amidohydro_3	PF07969.12	4.2e-05	46
