Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019978.1	ADH_N	PF08240.13	1e-18	169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019978.1	ADH_zinc_N	PF00107.27	4.7e-19	169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019978.1	Glu_dehyd_C	PF16912.6	1.5e-08	169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019979.1				169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019980.1	zf-MYND	PF01753.19	3.7e-09	169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019981.1				169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019982.1				169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019983.1				169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019984.1	Fungal_trans	PF04082.19	4e-14	169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019984.1	Zn_clus	PF00172.19	2.2000000000000002e-08	169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019985.1				169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019986.1	UbiA	PF01040.19	1.8000000000000001e-22	169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019987.1	PEP_mutase	PF13714.7	9.999999999999998e-64	169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019988.1	FAD_binding_3	PF01494.20	1.2e-47	169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019988.1	Pyr_redox_3	PF13738.7	3.9e-06	169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019989.1	MFS_1	PF07690.17	1.7000000000000001e-29	169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019990.1	DIT1_PvcA	PF05141.13	2.8000000000000002e-89	169
1138_Aaosphaeria_arxii	GCA_010015735.1	KAF2019990.1	TauD	PF02668.17	1.3999999999999998e-20	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388317.1	ADH_N	PF08240.13	1e-18	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388317.1	ADH_zinc_N	PF00107.27	4.7e-19	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388317.1	Glu_dehyd_C	PF16912.6	1.5e-08	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388318.1				169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388319.1	zf-MYND	PF01753.19	3.7e-09	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388320.1				169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388321.1				169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388322.1				169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388323.1	Fungal_trans	PF04082.19	4e-14	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388323.1	Zn_clus	PF00172.19	2.2000000000000002e-08	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388324.1				169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388325.1	UbiA	PF01040.19	1.8000000000000001e-22	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388326.1	PEP_mutase	PF13714.7	9.999999999999998e-64	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388327.1	FAD_binding_3	PF01494.20	1.2e-47	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388327.1	Pyr_redox_3	PF13738.7	3.9e-06	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388328.1	MFS_1	PF07690.17	1.7000000000000001e-29	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388329.1	DIT1_PvcA	PF05141.13	2.8000000000000002e-89	169
3690_Aaosphaeria_arxii	GCF_010015735.1	XP_033388329.1	TauD	PF02668.17	1.3999999999999998e-20	169
