Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1128_Cucurbitaria_berberidis	GCA_010015615.1	KAF1844287.1	MFS_1	PF07690.17	3.1000000000000004e-28	168
1128_Cucurbitaria_berberidis	GCA_010015615.1	KAF1844287.1	Sugar_tr	PF00083.25	7.9e-06	168
1128_Cucurbitaria_berberidis	GCA_010015615.1	KAF1844288.1	Aldedh	PF00171.23	9.999999999999998e-156	168
1128_Cucurbitaria_berberidis	GCA_010015615.1	KAF1844288.1	DUF1487	PF07368.12	5.9e-07	168
1128_Cucurbitaria_berberidis	GCA_010015615.1	KAF1844289.1	tRNA-synt_1b	PF00579.26	4e-08	168
1128_Cucurbitaria_berberidis	GCA_010015615.1	KAF1844290.1	DAO	PF01266.25	1.8e-45	168
1128_Cucurbitaria_berberidis	GCA_010015615.1	KAF1844290.1	NAD_binding_8	PF13450.7	6.1e-05	168
1128_Cucurbitaria_berberidis	GCA_010015615.1	KAF1844291.1	DIT1_PvcA	PF05141.13	7e-82	168
3687_Cucurbitaria_berberidis	GCF_010015615.1	XP_040786850.1	MFS_1	PF07690.17	3.1000000000000004e-28	168
3687_Cucurbitaria_berberidis	GCF_010015615.1	XP_040786850.1	Sugar_tr	PF00083.25	7.9e-06	168
3687_Cucurbitaria_berberidis	GCF_010015615.1	XP_040786851.1	Aldedh	PF00171.23	9.999999999999998e-156	168
3687_Cucurbitaria_berberidis	GCF_010015615.1	XP_040786851.1	DUF1487	PF07368.12	5.8e-07	168
3687_Cucurbitaria_berberidis	GCF_010015615.1	XP_040786852.1	tRNA-synt_1b	PF00579.26	4e-08	168
3687_Cucurbitaria_berberidis	GCF_010015615.1	XP_040786853.1	DAO	PF01266.25	1.8e-45	168
3687_Cucurbitaria_berberidis	GCF_010015615.1	XP_040786853.1	NAD_binding_8	PF13450.7	6e-05	168
3687_Cucurbitaria_berberidis	GCF_010015615.1	XP_040786854.1	DIT1_PvcA	PF05141.13	6.899999999999999e-82	168
