Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818181.1	DIT1_PvcA	PF05141.13	9.699999999999998e-95	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818182.1				167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818183.1				167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818184.1				167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818185.1				167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818186.1	Asp	PF00026.24	2.2e-13	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818187.1	p450	PF00067.23	2.0999999999999998e-55	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818188.1				167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818189.1	XLF	PF09302.12	1.1e-29	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818190.1				167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818191.1				167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818192.1	Ank_2	PF12796.8	3.2e-11	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818192.1	Ank_3	PF13606.7	3.6000000000000003e-06	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818192.1	Ank_4	PF13637.7	9.6e-06	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818192.1	Ank_5	PF13857.7	3.4e-05	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818193.1	CactinC_cactus	PF09732.10	1.3999999999999997e-56	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818193.1	Cactin_mid	PF10312.10	6.900000000000001e-54	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818194.1	Forkhead	PF00250.19	8.8e-06	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818195.1	ANAPC4_WD40	PF12894.8	1.5e-07	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818195.1	WD40	PF00400.33	9.7e-13	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818195.1	Zn_ribbon_17	PF17120.6	1.8e-06	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818195.1	eIF2A	PF08662.12	8.2e-07	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818196.1				167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818197.1	Glyco_hydro_16	PF00722.22	1.8e-43	167
1123_Dissoconium_aciculare	GCA_010015565.1	KAF1818198.1	Ribosomal_S21e	PF01249.19	8.499999999999999e-43	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455217.1	DIT1_PvcA	PF05141.13	9.699999999999998e-95	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455218.1				167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455219.1				167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455220.1				167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455221.1				167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455222.1	Asp	PF00026.24	2.2e-13	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455223.1	p450	PF00067.23	2.0999999999999998e-55	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455224.1				167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455225.1	XLF	PF09302.12	1.1e-29	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455226.1				167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455227.1				167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455228.1	Ank_2	PF12796.8	3.2e-11	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455228.1	Ank_3	PF13606.7	3.6000000000000003e-06	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455228.1	Ank_4	PF13637.7	9.6e-06	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455228.1	Ank_5	PF13857.7	3.4e-05	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455229.1	CactinC_cactus	PF09732.10	1.3999999999999997e-56	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455229.1	Cactin_mid	PF10312.10	6.900000000000001e-54	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455230.1	Forkhead	PF00250.19	8.8e-06	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455231.1	ANAPC4_WD40	PF12894.8	1.5e-07	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455231.1	WD40	PF00400.33	9.7e-13	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455231.1	Zn_ribbon_17	PF17120.6	1.8e-06	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455231.1	eIF2A	PF08662.12	8.2e-07	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455232.1				167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455233.1	Glyco_hydro_16	PF00722.22	1.8e-43	167
3685_Dissoconium_aciculare	GCF_010015565.1	XP_033455234.1	Ribosomal_S21e	PF01249.19	8.499999999999999e-43	167
