Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
195_Exserohilum_turcicum	GCA_000359705.1	EOA91927.1	DDE_1	PF03184.20	1.2e-13	59
195_Exserohilum_turcicum	GCA_000359705.1	EOA91928.1	HTH_Tnp_Tc5	PF03221.17	2.1e-10	59
195_Exserohilum_turcicum	GCA_000359705.1	EOA91928.1	HTH_psq	PF05225.17	2.1e-05	59
195_Exserohilum_turcicum	GCA_000359705.1	EOA91929.1				59
195_Exserohilum_turcicum	GCA_000359705.1	EOA91930.1	AMP-binding	PF00501.29	6.4000000000000005e-27	59
195_Exserohilum_turcicum	GCA_000359705.1	EOA91930.1	DIT1_PvcA	PF05141.13	2.5e-94	59
195_Exserohilum_turcicum	GCA_000359705.1	EOA91930.1	PP-binding	PF00550.26	8.3e-07	59
195_Exserohilum_turcicum	GCA_000359705.1	EOA91930.1	Transferase	PF02458.16	3.3e-07	59
195_Exserohilum_turcicum	GCA_000359705.1	EOA91931.1	CoA_transf_3	PF02515.18	4.0999999999999986e-41	59
195_Exserohilum_turcicum	GCA_000359705.1	EOA91932.1	3HCDH	PF00725.23	1.5e-14	59
195_Exserohilum_turcicum	GCA_000359705.1	EOA91932.1	3HCDH_N	PF02737.19	2.9e-49	59
195_Exserohilum_turcicum	GCA_000359705.1	EOA91932.1	NAD_Gly3P_dh_N	PF01210.24	3.6000000000000003e-06	59
195_Exserohilum_turcicum	GCA_000359705.1	EOA91932.1	UDPG_MGDP_dh_N	PF03721.15	1.4e-06	59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020408.1	DDE_1	PF03184.20	1.2e-13	59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020353.1	HTH_Tnp_Tc5	PF03221.17	2.1e-10	59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020353.1	HTH_psq	PF05225.17	2.1e-05	59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020227.1				59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020935.1	AMP-binding	PF00501.29	6.4000000000000005e-27	59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020935.1	DIT1_PvcA	PF05141.13	2.4e-94	59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020935.1	PP-binding	PF00550.26	8.2e-07	59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020935.1	Transferase	PF02458.16	3.3e-07	59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020936.1	CoA_transf_3	PF02515.18	4.0999999999999986e-41	59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020937.1	3HCDH	PF00725.23	1.5e-14	59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020937.1	3HCDH_N	PF02737.19	2.9e-49	59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020937.1	NAD_Gly3P_dh_N	PF01210.24	3.6000000000000003e-06	59
3488_Exserohilum_turcicum	GCF_000359705.1	XP_008020937.1	UDPG_MGDP_dh_N	PF03721.15	1.4e-06	59
