Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84770.1	HEAT	PF02985.23	1.2e-06	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84770.1	HEAT_2	PF13646.7	9.4e-06	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84770.1	Pkinase	PF00069.26	1.3e-21	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84770.1	WD40	PF00400.33	5.5e-11	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84769.1				35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84296.1				35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84768.1				35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84767.1	Glyco_transf_25	PF01755.18	2.2e-06	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84766.1	Fringe	PF02434.17	3.2e-07	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84765.1	AAA_16	PF13191.7	3.6e-05	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84765.1	AAA_25	PF13481.7	3.2e-06	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84765.1	AAA_29	PF13555.7	5.8e-05	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84765.1	ABC2_membrane	PF01061.25	1.2999999999999997e-86	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84765.1	ABC2_membrane_7	PF19055.1	6.4e-08	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84765.1	ABC_tran	PF00005.28	1.3e-31	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84765.1	ABC_trans_N	PF14510.7	1e-11	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84765.1	DIT1_PvcA	PF05141.13	7.199999999999998e-95	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84765.1	PDR_CDR	PF06422.13	1.4000000000000001e-30	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84765.1	RsgA_GTPase	PF03193.17	2.8000000000000003e-05	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84297.1	AMP-binding	PF00501.29	2.4e-21	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84297.1	PP-binding	PF00550.26	1.8e-08	35
91_Zymoseptoria_tritici	GCA_000219625.1	EGP84297.1	Transferase	PF02458.16	5.3e-07	35
339_Zymoseptoria_brevis	GCA_000966595.1	KJX94224.1	Fringe	PF02434.17	5.7e-08	35
339_Zymoseptoria_brevis	GCA_000966595.1	KJX94225.1				35
339_Zymoseptoria_brevis	GCA_000966595.1	KJX94226.1	AAA_16	PF13191.7	1.9e-05	35
339_Zymoseptoria_brevis	GCA_000966595.1	KJX94226.1	AAA_25	PF13481.7	5.1e-06	35
339_Zymoseptoria_brevis	GCA_000966595.1	KJX94226.1	AAA_29	PF13555.7	3.1e-05	35
339_Zymoseptoria_brevis	GCA_000966595.1	KJX94226.1	ABC2_membrane	PF01061.25	2.5999999999999995e-85	35
339_Zymoseptoria_brevis	GCA_000966595.1	KJX94226.1	ABC2_membrane_7	PF19055.1	1.4e-08	35
339_Zymoseptoria_brevis	GCA_000966595.1	KJX94226.1	ABC_tran	PF00005.28	1.5e-31	35
339_Zymoseptoria_brevis	GCA_000966595.1	KJX94226.1	ABC_trans_N	PF14510.7	1.9e-11	35
339_Zymoseptoria_brevis	GCA_000966595.1	KJX94226.1	DIT1_PvcA	PF05141.13	9.199999999999996e-95	35
339_Zymoseptoria_brevis	GCA_000966595.1	KJX94226.1	PDR_CDR	PF06422.13	2.3000000000000003e-28	35
339_Zymoseptoria_brevis	GCA_000966595.1	KJX94226.1	RsgA_GTPase	PF03193.17	2.1e-05	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27532.1				35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27533.1				35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27534.1				35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27535.1	Glyco_transf_25	PF01755.18	2.4e-06	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27536.1	Macro	PF01661.22	4.5e-20	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27537.1	Rieske	PF00355.27	7.2e-11	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27537.1	UCR_TM	PF02921.15	6.3e-10	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27538.1	BCIP	PF13862.7	1.4999999999999996e-68	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27539.1				35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27540.1	ATG22	PF11700.9	1e-55	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27541.1	AMP-binding	PF00501.29	3.4e-21	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27541.1	PP-binding	PF00550.26	2e-08	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27541.1	Transferase	PF02458.16	5.9e-07	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27542.1	AAA_16	PF13191.7	5e-05	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27542.1	AAA_25	PF13481.7	4.4e-06	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27542.1	AAA_29	PF13555.7	6.2e-05	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27542.1	ABC2_membrane	PF01061.25	1.3999999999999997e-86	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27542.1	ABC2_membrane_7	PF19055.1	6.900000000000002e-08	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27542.1	ABC_tran	PF00005.28	2.7000000000000003e-28	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27542.1	ABC_trans_N	PF14510.7	1.5e-11	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27542.1	DIT1_PvcA	PF05141.13	7.799999999999998e-95	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27542.1	PDR_CDR	PF06422.13	1.4000000000000001e-30	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27542.1	RsgA_GTPase	PF03193.17	3e-05	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27543.1				35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27544.1	Fringe	PF02434.17	1.4e-07	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27545.1	Glyco_transf_15	PF01793.17	2.0999999999999995e-132	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27546.1	PAT1	PF09770.10	0.0	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27547.1				35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27548.1				35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27549.1	zf-ZPR1	PF03367.14	2.1e-110	35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27550.1				35
3294_Zymoseptoria_tritici	GCA_900099495.1	SMY27551.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61298.1	ThiF	PF00899.22	1e-15	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61299.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61300.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61301.1	F-box-like	PF12937.8	6.4e-06	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61302.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61303.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61304.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61305.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61306.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61307.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61308.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61309.1	HEAT	PF02985.23	8.8e-07	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61309.1	HEAT_2	PF13646.7	7.6e-06	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61309.1	Pkinase	PF00069.26	3.1000000000000002e-21	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61309.1	WD40	PF00400.33	8.6e-11	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61310.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61311.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61312.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61313.1	Glyco_transf_25	PF01755.18	2.4e-06	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61314.1	Fringe	PF02434.17	6.6e-07	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61315.1				35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61316.1	AAA_25	PF13481.7	5.9e-05	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61316.1	ABC2_membrane	PF01061.25	3.3e-87	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61316.1	ABC2_membrane_7	PF19055.1	8.9e-08	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61316.1	ABC_tran	PF00005.28	4.9e-15	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61316.1	PDR_CDR	PF06422.13	3.0000000000000003e-31	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61317.1	ABC_tran	PF00005.28	1.1e-06	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61317.1	ABC_trans_N	PF14510.7	1.9e-12	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61317.1	DIT1_PvcA	PF05141.13	1.2e-95	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61318.1	AMP-binding	PF00501.29	1.8000000000000002e-20	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61318.1	PP-binding	PF00550.26	7.4e-09	35
3298_Zymoseptoria_tritici	GCA_900184105.1	SMR61318.1	Transferase	PF02458.16	6.2e-07	35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58331.1	HEAT	PF02985.23	1.3e-06	35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58331.1	HEAT_2	PF13646.7	1.1e-05	35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58331.1	Pkinase	PF00069.26	3.2e-21	35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58331.1	WD40	PF00400.33	8.599999999999998e-10	35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58332.1				35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58333.1				35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58334.1				35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58335.1	Glyco_transf_25	PF01755.18	2.4e-06	35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58336.1	Macro	PF01661.22	2e-20	35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58337.1	Rieske	PF00355.27	7.2e-11	35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58337.1	UCR_TM	PF02921.15	6e-10	35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58338.1	BCIP	PF13862.7	1.4999999999999996e-68	35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58339.1				35
3299_Zymoseptoria_tritici	GCA_900184115.1	SMR58340.1	ATG22	PF11700.9	1e-55	35
