Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66102.1	DIT1_PvcA	PF05141.13	7.199999999999999e-92	124
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66085.1	TFIID_20kDa	PF03847.14	3.8999999999999996e-32	124
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66084.1	Cullin_binding	PF03556.16	1.5e-33	124
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66084.1	UBA_4	PF14555.7	1.2e-11	124
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66213.1	ANAPC2	PF08672.12	2.3e-16	124
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66213.1	Cullin	PF00888.23	2.1e-10	124
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66193.1	ANAPC4_WD40	PF12894.8	6.7e-20	124
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66193.1	Nup160	PF11715.9	9e-05	124
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66193.1	Utp12	PF04003.13	6.3e-18	124
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66193.1	WD40	PF00400.33	1.3999999999999998e-52	124
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66193.1	WD40_like	PF17005.6	2.0999999999999998e-09	124
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66081.1	RTA1	PF04479.14	3.6999999999999997e-75	124
605_Cyberlindnera_fabianii	GCA_001983305.1	ONH66080.1	RTA1	PF04479.14	7.299999999999998e-74	124
813_Cyberlindnera_fabianii	GCA_003205855.1	CDR38470.1	DIT1_PvcA	PF05141.13	7.4e-92	124
813_Cyberlindnera_fabianii	GCA_003205855.1	CDR38473.1	TFIID_20kDa	PF03847.14	7.2e-32	124
813_Cyberlindnera_fabianii	GCA_003205855.1	CDR38475.1	Cullin_binding	PF03556.16	1.5e-33	124
813_Cyberlindnera_fabianii	GCA_003205855.1	CDR38475.1	UBA_4	PF14555.7	1.4e-11	124
813_Cyberlindnera_fabianii	GCA_003205855.1	CDR38477.1	ANAPC2	PF08672.12	2.3e-16	124
813_Cyberlindnera_fabianii	GCA_003205855.1	CDR38477.1	Cullin	PF00888.23	2.1e-10	124
813_Cyberlindnera_fabianii	GCA_003205855.1	CDR38478.1	ANAPC4_WD40	PF12894.8	6.9e-20	124
813_Cyberlindnera_fabianii	GCA_003205855.1	CDR38478.1	Nup160	PF11715.9	9.2e-05	124
813_Cyberlindnera_fabianii	GCA_003205855.1	CDR38478.1	Utp12	PF04003.13	6.4e-18	124
813_Cyberlindnera_fabianii	GCA_003205855.1	CDR38478.1	WD40	PF00400.33	1.3999999999999998e-52	124
813_Cyberlindnera_fabianii	GCA_003205855.1	CDR38478.1	WD40_like	PF17005.6	2.2e-09	124
