Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1684_Alternaria_panax	GCA_019702505.1	KAG9195580.1	Amidase	PF01425.22	5e-30	199
1684_Alternaria_panax	GCA_019702505.1	KAG9195581.1	DJ-1_PfpI	PF01965.25	7.2e-17	199
1684_Alternaria_panax	GCA_019702505.1	KAG9195582.1	DIT1_PvcA	PF05141.13	3.8e-89	199
1684_Alternaria_panax	GCA_019702505.1	KAG9195583.1	DIT1_PvcA	PF05141.13	1.2999999999999996e-51	199
3154_Boeremia_exigua	GCA_020726555.1	KAH6622475.1	DUF4968	PF16338.6	4.2e-05	199
3154_Boeremia_exigua	GCA_020726555.1	KAH6622475.1	DUF5110	PF17137.5	1.4e-05	199
3154_Boeremia_exigua	GCA_020726555.1	KAH6622475.1	Glyco_hydro_31	PF01055.27	1.1999999999999998e-93	199
3154_Boeremia_exigua	GCA_020726555.1	KAH6622476.1	DIT1_PvcA	PF05141.13	2.7e-76	199
3154_Boeremia_exigua	GCA_020726555.1	KAH6622477.1	DIT1_PvcA	PF05141.13	3.799999999999999e-86	199
3154_Boeremia_exigua	GCA_020726555.1	KAH6622478.1	MFS_1	PF07690.17	2.4e-22	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622466.1	Bunya_G2	PF03563.14	8.1e-05	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622466.1	zf-C2H2_jaz	PF12171.9	5.2e-05	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622467.1				199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622468.1	TRAPP	PF04051.17	1.5999999999999998e-41	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622469.1	3Beta_HSD	PF01073.20	3.2e-05	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622469.1	Ldh_1_C	PF02866.19	1e-46	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622469.1	Ldh_1_N	PF00056.24	5.9e-45	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622470.1	CBFD_NFYB_HMF	PF00808.24	1.4e-15	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622470.1	Histone	PF00125.25	8.7e-15	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622471.1	Fcf2	PF08698.12	1.6999999999999996e-39	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622472.1	PNP_UDP_1	PF01048.21	7.5e-57	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622473.1	Ribosomal_S10	PF00338.23	3.1999999999999998e-24	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622474.1				199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622475.1	DUF4968	PF16338.6	4.2e-05	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622475.1	DUF5110	PF17137.5	1.4e-05	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622475.1	Glyco_hydro_31	PF01055.27	1.1999999999999998e-93	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622476.1	DIT1_PvcA	PF05141.13	2.7e-76	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622477.1	DIT1_PvcA	PF05141.13	3.799999999999999e-86	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622478.1	MFS_1	PF07690.17	2.4e-22	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622479.1	DJ-1_PfpI	PF01965.25	1.1e-16	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622480.1	Amidase	PF01425.22	1.1000000000000002e-28	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622481.1	MFS_1	PF07690.17	1.3000000000000001e-33	199
3155_Boeremia_exigua	GCA_020726555.1	KAH6622481.1	Sugar_tr	PF00083.25	8.2e-12	199
