Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1472_Botrytis_fragariae	GCA_013461495.1	KAF5878166.1	DIT1_PvcA	PF05141.13	3.1999999999999995e-72	188
1472_Botrytis_fragariae	GCA_013461495.1	KAF5878167.1	MFS_1	PF07690.17	3.800000000000001e-21	188
1472_Botrytis_fragariae	GCA_013461495.1	KAF5878168.1	DUF1445	PF07286.13	5.9999999999999996e-55	188
1472_Botrytis_fragariae	GCA_013461495.1	KAF5878169.1	HAD_2	PF13419.7	1.1e-06	188
1472_Botrytis_fragariae	GCA_013461495.1	KAF5878169.1	Hydrolase	PF00702.27	3.4000000000000003e-09	188
1472_Botrytis_fragariae	GCA_013461495.1	KAF5878169.1	Hydrolase_6	PF13344.7	1.4999999999999998e-29	188
1472_Botrytis_fragariae	GCA_013461495.1	KAF5878169.1	Hydrolase_like	PF13242.7	5.799999999999999e-14	188
1472_Botrytis_fragariae	GCA_013461495.1	KAF5878170.1	Cutinase	PF01083.23	1.9000000000000002e-50	188
1472_Botrytis_fragariae	GCA_013461495.1	KAF5878170.1	Lipase_3	PF01764.26	8.4e-05	188
1472_Botrytis_fragariae	GCA_013461495.1	KAF5878171.1	Spermine_synth	PF01564.18	4.4e-07	188
1472_Botrytis_fragariae	GCA_013461495.1	KAF5878172.1	MR_MLE_C	PF13378.7	3.2e-58	188
1472_Botrytis_fragariae	GCA_013461495.1	KAF5878173.1	Glyco_hydro_72	PF03198.15	1.6e-64	188
1527_Botrytis_byssoidea	GCA_014898295.1	KAF7916463.1	DUF1445	PF07286.13	1.0999999999999999e-53	188
1527_Botrytis_byssoidea	GCA_014898295.1	KAF7916464.1	MFS_1	PF07690.17	2.7e-23	188
1527_Botrytis_byssoidea	GCA_014898295.1	KAF7916465.1	DIT1_PvcA	PF05141.13	1.3e-93	188
1527_Botrytis_byssoidea	GCA_014898295.1	KAF7916248.1	Kinase-like	PF14531.7	2.2e-05	188
1527_Botrytis_byssoidea	GCA_014898295.1	KAF7916248.1	PK_Tyr_Ser-Thr	PF07714.18	6.099999999999999e-25	188
1527_Botrytis_byssoidea	GCA_014898295.1	KAF7916248.1	Pkinase	PF00069.26	7.4e-53	188
1527_Botrytis_byssoidea	GCA_014898295.1	KAF7916248.1	Pkinase_fungal	PF17667.2	4.5e-08	188
