Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
72_Trichoderma_virens	GCA_000170995.2	EHK23011.1	DIT1_PvcA	PF05141.13	3.199999999999999e-95	28
72_Trichoderma_virens	GCA_000170995.2	EHK23012.1	MFS_1	PF07690.17	3.6e-21	28
72_Trichoderma_virens	GCA_000170995.2	EHK23013.1	DUF1776	PF08643.11	3.1e-06	28
72_Trichoderma_virens	GCA_000170995.2	EHK23013.1	KR	PF08659.11	9.9e-06	28
72_Trichoderma_virens	GCA_000170995.2	EHK23013.1	adh_short	PF00106.26	1.4999999999999998e-39	28
72_Trichoderma_virens	GCA_000170995.2	EHK23013.1	adh_short_C2	PF13561.7	1.6000000000000001e-27	28
72_Trichoderma_virens	GCA_000170995.2	EHK23014.1	Fungal_trans	PF04082.19	1.6e-09	28
72_Trichoderma_virens	GCA_000170995.2	EHK23014.1	Zn_clus	PF00172.19	3.9e-06	28
72_Trichoderma_virens	GCA_000170995.2	EHK23015.1	MFS_1	PF07690.17	1.7000000000000002e-27	28
72_Trichoderma_virens	GCA_000170995.2	EHK23015.1	Sugar_tr	PF00083.25	1.2e-06	28
3414_Trichoderma_virens	GCF_000170995.1	XP_013957211.1	DIT1_PvcA	PF05141.13	3.199999999999999e-95	28
3414_Trichoderma_virens	GCF_000170995.1	XP_013957212.1	MFS_1	PF07690.17	3.6e-21	28
3414_Trichoderma_virens	GCF_000170995.1	XP_013957213.1	DUF1776	PF08643.11	3.1e-06	28
3414_Trichoderma_virens	GCF_000170995.1	XP_013957213.1	KR	PF08659.11	9.9e-06	28
3414_Trichoderma_virens	GCF_000170995.1	XP_013957213.1	adh_short	PF00106.26	1.4999999999999998e-39	28
3414_Trichoderma_virens	GCF_000170995.1	XP_013957213.1	adh_short_C2	PF13561.7	1.6000000000000001e-27	28
3414_Trichoderma_virens	GCF_000170995.1	XP_013957214.1	Fungal_trans	PF04082.19	1.6e-09	28
3414_Trichoderma_virens	GCF_000170995.1	XP_013957214.1	Zn_clus	PF00172.19	3.9e-06	28
3414_Trichoderma_virens	GCF_000170995.1	XP_013957215.1	MFS_1	PF07690.17	1.7000000000000002e-27	28
3414_Trichoderma_virens	GCF_000170995.1	XP_013957215.1	Sugar_tr	PF00083.25	1.2e-06	28
