Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1031_Daldinia_childiae	GCA_008694065.1	KAF3069874.1	Ctr	PF04145.16	8.599999999999999e-44	164
1031_Daldinia_childiae	GCA_008694065.1	KAF3069873.1	DIT1_PvcA	PF05141.13	1.4999999999999996e-102	164
1031_Daldinia_childiae	GCA_008694065.1	KAF3069872.1				164
1031_Daldinia_childiae	GCA_008694065.1	KAF3069878.1	JAB	PF01398.22	4.9000000000000005e-33	164
1031_Daldinia_childiae	GCA_008694065.1	KAF3069878.1	MitMem_reg	PF13012.7	7.099999999999999e-12	164
1031_Daldinia_childiae	GCA_008694065.1	KAF3069878.1	Prok-JAB	PF14464.7	1.1e-07	164
1031_Daldinia_childiae	GCA_008694065.1	KAF3069877.1	Abhydrolase_6	PF12697.8	1.4e-05	164
1031_Daldinia_childiae	GCA_008694065.1	KAF3069877.1	Hydrolase_4	PF12146.9	2.1e-05	164
1031_Daldinia_childiae	GCA_008694065.1	KAF3069877.1	LCAT	PF02450.16	7.5e-05	164
1031_Daldinia_childiae	GCA_008694065.1	KAF3069877.1	PGAP1	PF07819.14	4.5e-05	164
1031_Daldinia_childiae	GCA_008694065.1	KAF3069835.1	AAA	PF00004.30	3.8e-17	164
1031_Daldinia_childiae	GCA_008694065.1	KAF3069876.1				164
3669_Daldinia_childiae	GCF_008694065.1	XP_033441366.1	Ctr	PF04145.16	8.599999999999999e-44	164
3669_Daldinia_childiae	GCF_008694065.1	XP_033441365.1	DIT1_PvcA	PF05141.13	1.4999999999999996e-102	164
3669_Daldinia_childiae	GCF_008694065.1	XP_033441364.1				164
3669_Daldinia_childiae	GCF_008694065.1	XP_033441370.1	JAB	PF01398.22	4.9000000000000005e-33	164
3669_Daldinia_childiae	GCF_008694065.1	XP_033441370.1	MitMem_reg	PF13012.7	7.099999999999999e-12	164
3669_Daldinia_childiae	GCF_008694065.1	XP_033441370.1	Prok-JAB	PF14464.7	1.1e-07	164
3669_Daldinia_childiae	GCF_008694065.1	XP_033441369.1	Abhydrolase_6	PF12697.8	1.4e-05	164
3669_Daldinia_childiae	GCF_008694065.1	XP_033441369.1	Hydrolase_4	PF12146.9	2.1e-05	164
3669_Daldinia_childiae	GCF_008694065.1	XP_033441369.1	LCAT	PF02450.16	7.5e-05	164
3669_Daldinia_childiae	GCF_008694065.1	XP_033441369.1	PGAP1	PF07819.14	4.5e-05	164
3669_Daldinia_childiae	GCF_008694065.1	XP_033441327.1	AAA	PF00004.30	3.8e-17	164
3669_Daldinia_childiae	GCF_008694065.1	XP_033441368.1				164
