Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
326_Oidiodendron_maius	GCA_000827325.1	KIM96664.1	MFS_1	PF07690.17	1.1e-20	88
326_Oidiodendron_maius	GCA_000827325.1	KIM96665.1				88
326_Oidiodendron_maius	GCA_000827325.1	KIM96666.1	DIT1_PvcA	PF05141.13	5.599999999999998e-94	88
326_Oidiodendron_maius	GCA_000827325.1	KIM96667.1				88
326_Oidiodendron_maius	GCA_000827325.1	KIM96668.1				88
488_Mollisia_scopiformis	GCA_001500285.1	KUJ17583.1				88
488_Mollisia_scopiformis	GCA_001500285.1	KUJ17584.1	DIT1_PvcA	PF05141.13	6.7e-92	88
488_Mollisia_scopiformis	GCA_001500285.1	KUJ17585.1	MFS_1	PF07690.17	6e-16	88
3556_Mollisia_scopiformis	GCF_001500285.1	XP_018071938.1				88
3556_Mollisia_scopiformis	GCF_001500285.1	XP_018071939.1	DIT1_PvcA	PF05141.13	6.7e-92	88
3556_Mollisia_scopiformis	GCF_001500285.1	XP_018071940.1	MFS_1	PF07690.17	6e-16	88
