Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
286_Fusarium_avenaceum	GCA_000769215.1	KIL84678.1				83
286_Fusarium_avenaceum	GCA_000769215.1	KIL84679.1	tRNA-synt_1b	PF00579.26	3.4e-13	83
286_Fusarium_avenaceum	GCA_000769215.1	KIL84680.1	DIT1_PvcA	PF05141.13	2.7e-63	83
286_Fusarium_avenaceum	GCA_000769215.1	KIL84681.1	MFS_1	PF07690.17	2.3e-42	83
286_Fusarium_avenaceum	GCA_000769215.1	KIL84681.1	Sugar_tr	PF00083.25	4.5e-08	83
286_Fusarium_avenaceum	GCA_000769215.1	KIL84681.1	TRI12	PF06609.14	1.2e-16	83
286_Fusarium_avenaceum	GCA_000769215.1	KIL84682.1	Abhydrolase_1	PF00561.21	4e-22	83
286_Fusarium_avenaceum	GCA_000769215.1	KIL84682.1	Abhydrolase_6	PF12697.8	1.5e-10	83
286_Fusarium_avenaceum	GCA_000769215.1	KIL84682.1	Hydrolase_4	PF12146.9	8.6e-12	83
286_Fusarium_avenaceum	GCA_000769215.1	KIL84683.1				83
556_Fusarium_poae	GCA_001675295.1	OBS23252.1				83
556_Fusarium_poae	GCA_001675295.1	OBS23253.1				83
556_Fusarium_poae	GCA_001675295.1	OBS23254.1	tRNA-synt_1b	PF00579.26	1.5e-12	83
556_Fusarium_poae	GCA_001675295.1	OBS23255.1	DDE_1	PF03184.20	5.9e-12	83
556_Fusarium_poae	GCA_001675295.1	OBS23256.1	DIT1_PvcA	PF05141.13	1.3999999999999998e-62	83
556_Fusarium_poae	GCA_001675295.1	OBS23257.1	MFS_1	PF07690.17	1.1e-41	83
556_Fusarium_poae	GCA_001675295.1	OBS23257.1	Sugar_tr	PF00083.25	2.2e-07	83
556_Fusarium_poae	GCA_001675295.1	OBS23257.1	TRI12	PF06609.14	8.9e-19	83
556_Fusarium_poae	GCA_001675295.1	OBS23258.1	Abhydrolase_1	PF00561.21	7.699999999999999e-22	83
556_Fusarium_poae	GCA_001675295.1	OBS23258.1	Abhydrolase_6	PF12697.8	2.6e-11	83
556_Fusarium_poae	GCA_001675295.1	OBS23258.1	Hydrolase_4	PF12146.9	1.8000000000000002e-12	83
556_Fusarium_poae	GCA_001675295.1	OBS23259.1				83
556_Fusarium_poae	GCA_001675295.1	OBS23260.1	TauD	PF02668.17	1.3e-23	83
556_Fusarium_poae	GCA_001675295.1	OBS23261.1	AAA_22	PF13401.7	6.1e-05	83
556_Fusarium_poae	GCA_001675295.1	OBS23261.1	Goodbye	PF17109.6	1.2e-14	83
556_Fusarium_poae	GCA_001675295.1	OBS23261.1	NACHT	PF05729.13	2.1e-05	83
556_Fusarium_poae	GCA_001675295.1	OBS23262.1				83
556_Fusarium_poae	GCA_001675295.1	OBS23263.1	Glyco_transf_90	PF05686.13	7.6e-14	83
556_Fusarium_poae	GCA_001675295.1	OBS23264.1				83
556_Fusarium_poae	GCA_001675295.1	OBS23265.1	PAN_1	PF00024.27	2.9e-05	83
556_Fusarium_poae	GCA_001675295.1	OBS23266.1	APH	PF01636.24	3.9e-06	83
556_Fusarium_poae	GCA_001675295.1	OBS23266.1	MFS_1	PF07690.17	3.1000000000000002e-34	83
556_Fusarium_poae	GCA_001675295.1	OBS23267.1				83
748_Fusarium_longipes	GCA_003012285.1	RGP61408.1	tRNA-synt_1b	PF00579.26	5.8e-12	83
748_Fusarium_longipes	GCA_003012285.1	RGP61409.1	DIT1_PvcA	PF05141.13	4.999999999999999e-64	83
748_Fusarium_longipes	GCA_003012285.1	RGP61410.1	MFS_1	PF07690.17	1.2999999999999998e-43	83
748_Fusarium_longipes	GCA_003012285.1	RGP61410.1	Sugar_tr	PF00083.25	4e-08	83
748_Fusarium_longipes	GCA_003012285.1	RGP61410.1	TRI12	PF06609.14	1.2e-17	83
748_Fusarium_longipes	GCA_003012285.1	RGP61411.1	Abhydrolase_1	PF00561.21	1.1000000000000001e-23	83
748_Fusarium_longipes	GCA_003012285.1	RGP61411.1	Abhydrolase_6	PF12697.8	1.7e-11	83
748_Fusarium_longipes	GCA_003012285.1	RGP61411.1	Hydrolase_4	PF12146.9	1.5e-13	83
748_Fusarium_longipes	GCA_003012285.1	RGP61412.1				83
748_Fusarium_longipes	GCA_003012285.1	RGP61413.1				83
750_Fusarium_flagelliforme	GCA_003012295.1	RFN52837.1				83
750_Fusarium_flagelliforme	GCA_003012295.1	RFN52838.1	Abhydrolase_1	PF00561.21	2.3e-23	83
750_Fusarium_flagelliforme	GCA_003012295.1	RFN52838.1	Abhydrolase_6	PF12697.8	1.6e-11	83
750_Fusarium_flagelliforme	GCA_003012295.1	RFN52838.1	Hydrolase_4	PF12146.9	2.1e-13	83
750_Fusarium_flagelliforme	GCA_003012295.1	RFN52839.1	MFS_1	PF07690.17	2.2e-42	83
750_Fusarium_flagelliforme	GCA_003012295.1	RFN52839.1	Sugar_tr	PF00083.25	3.2e-08	83
750_Fusarium_flagelliforme	GCA_003012295.1	RFN52839.1	TRI12	PF06609.14	3.7e-17	83
750_Fusarium_flagelliforme	GCA_003012295.1	RFN52840.1	DIT1_PvcA	PF05141.13	5.299999999999999e-63	83
750_Fusarium_flagelliforme	GCA_003012295.1	RFN52841.1	tRNA-synt_1b	PF00579.26	4.3000000000000004e-13	83
750_Fusarium_flagelliforme	GCA_003012295.1	RFN52842.1				83
759_Fusarium_sporotrichioides	GCA_003012315.1	RGP64255.1	tRNA-synt_1b	PF00579.26	1.1e-13	83
759_Fusarium_sporotrichioides	GCA_003012315.1	RGP64256.1	DIT1_PvcA	PF05141.13	2.9e-63	83
759_Fusarium_sporotrichioides	GCA_003012315.1	RGP64257.1	MFS_1	PF07690.17	8.299999999999998e-41	83
759_Fusarium_sporotrichioides	GCA_003012315.1	RGP64257.1	Sugar_tr	PF00083.25	3.8e-08	83
759_Fusarium_sporotrichioides	GCA_003012315.1	RGP64257.1	TRI12	PF06609.14	1.3e-17	83
759_Fusarium_sporotrichioides	GCA_003012315.1	RGP64258.1	Abhydrolase_1	PF00561.21	2.9e-22	83
759_Fusarium_sporotrichioides	GCA_003012315.1	RGP64258.1	Abhydrolase_6	PF12697.8	5.8e-12	83
759_Fusarium_sporotrichioides	GCA_003012315.1	RGP64258.1	Hydrolase_4	PF12146.9	3.7e-13	83
759_Fusarium_sporotrichioides	GCA_003012315.1	RGP64259.1				83
827_Fusarium_coffeatum	GCA_003316985.1	RBR11225.1				83
827_Fusarium_coffeatum	GCA_003316985.1	RBR11226.1				83
827_Fusarium_coffeatum	GCA_003316985.1	RBR11227.1	Abhydrolase_1	PF00561.21	9.8e-23	83
827_Fusarium_coffeatum	GCA_003316985.1	RBR11227.1	Abhydrolase_6	PF12697.8	1.2e-10	83
827_Fusarium_coffeatum	GCA_003316985.1	RBR11227.1	Hydrolase_4	PF12146.9	1e-12	83
827_Fusarium_coffeatum	GCA_003316985.1	RBR11228.1	MFS_1	PF07690.17	3.4e-43	83
827_Fusarium_coffeatum	GCA_003316985.1	RBR11228.1	Sugar_tr	PF00083.25	5.5e-10	83
827_Fusarium_coffeatum	GCA_003316985.1	RBR11228.1	TRI12	PF06609.14	2.4e-18	83
827_Fusarium_coffeatum	GCA_003316985.1	RBR11229.1	DIT1_PvcA	PF05141.13	1.1e-54	83
827_Fusarium_coffeatum	GCA_003316985.1	RBR11230.1	tRNA-synt_1b	PF00579.26	2.7e-13	83
827_Fusarium_coffeatum	GCA_003316985.1	RBR11231.1				83
1400_Talaromyces_rugulosus	GCA_013368755.1	QKX57699.1				83
1400_Talaromyces_rugulosus	GCA_013368755.1	QKX57700.1				83
1400_Talaromyces_rugulosus	GCA_013368755.1	QKX57701.1	DIT1_PvcA	PF05141.13	8.599999999999999e-57	83
1400_Talaromyces_rugulosus	GCA_013368755.1	QKX57702.1	tRNA-synt_1b	PF00579.26	1e-11	83
1459_Fusarium_heterosporum	GCA_013396295.1	KAF5663820.1				83
1459_Fusarium_heterosporum	GCA_013396295.1	KAF5663821.1	Abhydrolase_1	PF00561.21	8.3000000000000015e-22	83
1459_Fusarium_heterosporum	GCA_013396295.1	KAF5663821.1	Abhydrolase_6	PF12697.8	1.9e-10	83
1459_Fusarium_heterosporum	GCA_013396295.1	KAF5663821.1	Hydrolase_4	PF12146.9	3.5e-12	83
1459_Fusarium_heterosporum	GCA_013396295.1	KAF5663822.1	MFS_1	PF07690.17	2.5e-42	83
1459_Fusarium_heterosporum	GCA_013396295.1	KAF5663822.1	Sugar_tr	PF00083.25	8.199999999999999e-08	83
1459_Fusarium_heterosporum	GCA_013396295.1	KAF5663822.1	TRI12	PF06609.14	8.1e-18	83
1459_Fusarium_heterosporum	GCA_013396295.1	KAF5663823.1	DIT1_PvcA	PF05141.13	1.5999999999999997e-63	83
