Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985173.1	Aminotran_5	PF00266.20	2.3e-07	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985174.1	IDO	PF01231.19	3.599999999999999e-150	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985175.1				208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985176.1	EVE	PF01878.19	1.8e-45	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985177.1	2OG-FeII_Oxy	PF03171.21	2.1e-18	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985177.1	DIOX_N	PF14226.7	8e-18	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985178.1	Dabb	PF07876.13	2.5e-16	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985179.1				208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985180.1	HMG-CoA_red	PF00368.19	1.4999999999999996e-141	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985180.1	HPIH	PF13323.7	6.399999999999999e-50	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985180.1	Patched	PF02460.19	2.9e-08	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985180.1	Sterol-sensing	PF12349.9	2.2e-13	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985181.1	Isochorismatase	PF00857.21	2.6e-25	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985182.1	p450	PF00067.23	2.5e-34	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985183.1	MFS_1	PF07690.17	3.7e-21	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985184.1	2OG-FeII_Oxy	PF03171.21	9.5e-15	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985184.1	DIOX_N	PF14226.7	9.2e-21	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985185.1				208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985186.1	2OG-FeII_Oxy	PF03171.21	3.1e-14	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985186.1	DIOX_N	PF14226.7	6.2000000000000005e-30	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985187.1				208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985188.1	Epimerase	PF01370.22	5.4e-08	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985188.1	NAD_binding_10	PF13460.7	7.899999999999999e-23	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985188.1	NmrA	PF05368.14	2.3e-07	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985189.1	MFS_1	PF07690.17	7.8e-21	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985189.1	TRI12	PF06609.14	1.3e-07	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985190.1	AMP-binding	PF00501.29	4.4e-25	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985190.1	DIT1_PvcA	PF05141.13	2.2999999999999997e-94	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985190.1	PP-binding	PF00550.26	7.9e-06	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985190.1	Transferase	PF02458.16	4.4e-15	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985191.1	ABC2_membrane	PF01061.25	2.7999999999999994e-84	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985191.1	ABC2_membrane_7	PF19055.1	2e-08	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985191.1	ABC_tran	PF00005.28	1.3999999999999998e-26	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985191.1	ABC_trans_N	PF14510.7	2.7e-17	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985191.1	PDR_CDR	PF06422.13	1.5e-33	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985192.1	AATase	PF07247.13	3.6e-15	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985193.1	Abhydrolase_3	PF07859.14	3.2000000000000004e-44	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985193.1	COesterase	PF00135.29	1.5e-09	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985195.1	Mito_carr	PF00153.28	7.9e-40	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985197.1	P_proprotein	PF01483.21	6.4999999999999995e-28	208
3314_Clonostachys_byssicola	GCA_902006505.2	CAG9985197.1	Peptidase_S8	PF00082.23	1.9999999999999998e-42	208
3317_Clonostachys_rhizophaga	GCA_902077795.2	CAH0016862.1	Abhydrolase_3	PF07859.14	1.1999999999999998e-44	208
3317_Clonostachys_rhizophaga	GCA_902077795.2	CAH0016862.1	COesterase	PF00135.29	8.699999999999998e-10	208
3317_Clonostachys_rhizophaga	GCA_902077795.2	CAH0016863.1	AATase	PF07247.13	1.4e-13	208
3317_Clonostachys_rhizophaga	GCA_902077795.2	CAH0016864.1	AAA_25	PF13481.7	6.7e-05	208
3317_Clonostachys_rhizophaga	GCA_902077795.2	CAH0016864.1	ABC2_membrane	PF01061.25	5.099999999999998e-84	208
3317_Clonostachys_rhizophaga	GCA_902077795.2	CAH0016864.1	ABC2_membrane_7	PF19055.1	1.3e-08	208
