Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
47_Vanderwaltozyma_polyspora	GCA_000150035.1	EDO14832.1	PBP	PF01161.21	6.5e-09	24
47_Vanderwaltozyma_polyspora	GCA_000150035.1	EDO14833.1				24
47_Vanderwaltozyma_polyspora	GCA_000150035.1	EDO14834.1	CN_hydrolase	PF00795.23	1.0000000000000001e-45	24
47_Vanderwaltozyma_polyspora	GCA_000150035.1	EDO14834.1	NAD_synthase	PF02540.18	1.1e-21	24
47_Vanderwaltozyma_polyspora	GCA_000150035.1	EDO14835.1	MAGE	PF01454.20	6.9e-43	24
47_Vanderwaltozyma_polyspora	GCA_000150035.1	EDO14836.1	IU_nuc_hydro	PF01156.20	9.199999999999998e-72	24
47_Vanderwaltozyma_polyspora	GCA_000150035.1	EDO14837.1	p450	PF00067.23	1.4e-51	24
47_Vanderwaltozyma_polyspora	GCA_000150035.1	EDO14838.1	DIT1_PvcA	PF05141.13	7.799999999999998e-99	24
3401_Vanderwaltozyma_polyspora	GCF_000150035.1	XP_001642690.1	PBP	PF01161.21	6.5e-09	24
3401_Vanderwaltozyma_polyspora	GCF_000150035.1	XP_001642691.1				24
3401_Vanderwaltozyma_polyspora	GCF_000150035.1	XP_001642692.1	CN_hydrolase	PF00795.23	1.0000000000000001e-45	24
3401_Vanderwaltozyma_polyspora	GCF_000150035.1	XP_001642692.1	NAD_synthase	PF02540.18	1.1e-21	24
3401_Vanderwaltozyma_polyspora	GCF_000150035.1	XP_001642693.1	MAGE	PF01454.20	6.9e-43	24
3401_Vanderwaltozyma_polyspora	GCF_000150035.1	XP_001642694.1	IU_nuc_hydro	PF01156.20	9.199999999999998e-72	24
3401_Vanderwaltozyma_polyspora	GCF_000150035.1	XP_001642695.1	p450	PF00067.23	1.4e-51	24
3401_Vanderwaltozyma_polyspora	GCF_000150035.1	XP_001642696.1	DIT1_PvcA	PF05141.13	7.799999999999998e-99	24
