Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
28_Botrytis_cinerea	GCA_000143535.4	ATZ53190.1	DIT1_PvcA	PF05141.13	6.899999999999999e-95	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53191.1	MFS_1	PF07690.17	1.8e-15	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53191.1	TRI12	PF06609.14	7.6e-09	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53192.1	Fungal_trans_2	PF11951.9	2e-13	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53194.1	Prok-RING_4	PF14447.7	4.6e-05	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53194.1	zf-ANAPC11	PF12861.8	1.4e-05	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53194.1	zf-C3HC4	PF00097.26	2e-05	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53194.1	zf-C3HC4_2	PF13923.7	2.4e-08	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53194.1	zf-C3HC4_3	PF13920.7	3.8e-07	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53194.1	zf-Nse	PF11789.9	7.6e-05	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53194.1	zf-RING_11	PF17123.6	1.7e-05	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53194.1	zf-RING_2	PF13639.7	9.1e-12	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53194.1	zf-RING_5	PF14634.7	1.9e-05	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53194.1	zf-RING_UBOX	PF13445.7	1.3e-07	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53194.1	zf-rbx1	PF12678.8	3.2e-07	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53193.1	Prok-RING_4	PF14447.7	4.6e-05	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53193.1	zf-ANAPC11	PF12861.8	1.4e-05	19
28_Botrytis_cinerea	GCA_000143535.4	ATZ53193.1	zf-C3HC4	PF00097.26	2e-05	19
