Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
175_Eutypa_lata	GCA_000349385.1	EMR63715.1				55
175_Eutypa_lata	GCA_000349385.1	EMR63722.1	PAP_assoc	PF03828.20	7.4e-19	55
175_Eutypa_lata	GCA_000349385.1	EMR63722.1	Retrotrans_gag	PF03732.18	9.9e-07	55
175_Eutypa_lata	GCA_000349385.1	EMR63722.1	TUTase	PF19088.1	8.599999999999998e-10	55
175_Eutypa_lata	GCA_000349385.1	EMR63709.1				55
175_Eutypa_lata	GCA_000349385.1	EMR63721.1	DIT1_PvcA	PF05141.13	1.5e-96	55
175_Eutypa_lata	GCA_000349385.1	EMR63734.1	FAD_binding_3	PF01494.20	1.3999999999999999e-61	55
175_Eutypa_lata	GCA_000349385.1	EMR63734.1	HI0933_like	PF03486.15	1.7e-05	55
175_Eutypa_lata	GCA_000349385.1	EMR63734.1	Lycopene_cycl	PF05834.13	1.2e-06	55
175_Eutypa_lata	GCA_000349385.1	EMR63734.1	Pyr_redox_2	PF07992.15	3.9e-05	55
175_Eutypa_lata	GCA_000349385.1	EMR63734.1	Pyr_redox_3	PF13738.7	1.2e-05	55
175_Eutypa_lata	GCA_000349385.1	EMR63725.1	Cu-oxidase	PF00394.23	2.8000000000000002e-33	55
175_Eutypa_lata	GCA_000349385.1	EMR63725.1	Cu-oxidase_2	PF07731.15	2.4e-18	55
175_Eutypa_lata	GCA_000349385.1	EMR63720.1	FAD_binding_3	PF01494.20	1.5e-06	55
175_Eutypa_lata	GCA_000349385.1	EMR63711.1				55
3479_Eutypa_lata	GCF_000349385.1	XP_007797168.1				55
3479_Eutypa_lata	GCF_000349385.1	XP_007797169.1	PAP_assoc	PF03828.20	7.4e-19	55
3479_Eutypa_lata	GCF_000349385.1	XP_007797169.1	Retrotrans_gag	PF03732.18	9.9e-07	55
3479_Eutypa_lata	GCF_000349385.1	XP_007797169.1	TUTase	PF19088.1	8.599999999999998e-10	55
3479_Eutypa_lata	GCF_000349385.1	XP_007797170.1				55
3479_Eutypa_lata	GCF_000349385.1	XP_007797171.1	DIT1_PvcA	PF05141.13	1.5e-96	55
3479_Eutypa_lata	GCF_000349385.1	XP_007797172.1	FAD_binding_3	PF01494.20	1.3999999999999999e-61	55
3479_Eutypa_lata	GCF_000349385.1	XP_007797172.1	HI0933_like	PF03486.15	1.7e-05	55
3479_Eutypa_lata	GCF_000349385.1	XP_007797172.1	Lycopene_cycl	PF05834.13	1.2e-06	55
3479_Eutypa_lata	GCF_000349385.1	XP_007797172.1	Pyr_redox_2	PF07992.15	3.9e-05	55
3479_Eutypa_lata	GCF_000349385.1	XP_007797172.1	Pyr_redox_3	PF13738.7	1.2e-05	55
3479_Eutypa_lata	GCF_000349385.1	XP_007797173.1	Cu-oxidase	PF00394.23	2.8000000000000002e-33	55
3479_Eutypa_lata	GCF_000349385.1	XP_007797173.1	Cu-oxidase_2	PF07731.15	2.4e-18	55
3479_Eutypa_lata	GCF_000349385.1	XP_007797174.1	FAD_binding_3	PF01494.20	1.5e-06	55
3479_Eutypa_lata	GCF_000349385.1	XP_007797175.1				55
