Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957598.1	DIT1_PvcA	PF05141.13	1.2999999999999997e-96	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957599.1	p450	PF00067.23	2.6e-58	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957600.1	ATG22	PF11700.9	1.1999999999999997e-128	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957601.1	MFS_1	PF07690.17	1.6e-42	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957601.1	Sugar_tr	PF00083.25	4.9e-13	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957602.1	DUF3638	PF12340.9	1.0999999999999998e-93	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957602.1	DUF3645	PF12359.9	2.4e-15	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957603.1	RRM_1	PF00076.23	4.500000000000001e-22	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957604.1	Acetyltransf_1	PF00583.26	3.3e-11	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957604.1	Acetyltransf_7	PF13508.8	2.9e-06	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957605.1				201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957606.1	AAA_16	PF13191.7	6.2e-08	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957606.1	AAA_18	PF13238.7	3.7e-05	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957606.1	AAA_21	PF13304.7	3.1e-05	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957606.1	AAA_25	PF13481.7	2e-06	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957606.1	AAA_33	PF13671.7	4.9000000000000005e-06	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957606.1	ABC2_membrane	PF01061.25	4.4e-84	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957606.1	ABC2_membrane_3	PF12698.8	7.7e-05	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957606.1	ABC2_membrane_7	PF19055.1	5.7e-13	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957606.1	ABC_tran	PF00005.28	2.2999999999999998e-38	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957606.1	ABC_trans_N	PF14510.7	2.7e-15	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957606.1	PDR_CDR	PF06422.13	1.3000000000000001e-32	201
1703_Hirsutella_rhossiliensis	GCA_020360975.1	KAH0957606.1	RsgA_GTPase	PF03193.17	8.1e-07	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715112.1	DIT1_PvcA	PF05141.13	1.2999999999999997e-96	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715113.1	p450	PF00067.23	2.6e-58	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715114.1	ATG22	PF11700.9	1.1999999999999997e-128	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715115.1	MFS_1	PF07690.17	1.6e-42	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715115.1	Sugar_tr	PF00083.25	4.9e-13	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715116.1	DUF3638	PF12340.9	1.0999999999999998e-93	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715116.1	DUF3645	PF12359.9	2.4e-15	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715117.1	RRM_1	PF00076.23	4.500000000000001e-22	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715118.1	Acetyltransf_1	PF00583.26	3.3e-11	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715118.1	Acetyltransf_7	PF13508.8	2.9e-06	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715119.1				201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715120.1	AAA_16	PF13191.7	6.2e-08	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715120.1	AAA_18	PF13238.7	3.7e-05	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715120.1	AAA_21	PF13304.7	3.1e-05	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715120.1	AAA_25	PF13481.7	2e-06	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715120.1	AAA_33	PF13671.7	4.9000000000000005e-06	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715120.1	ABC2_membrane	PF01061.25	4.4e-84	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715120.1	ABC2_membrane_3	PF12698.8	7.7e-05	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715120.1	ABC2_membrane_7	PF19055.1	5.7e-13	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715120.1	ABC_tran	PF00005.28	2.2999999999999998e-38	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715120.1	ABC_trans_N	PF14510.7	2.7e-15	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715120.1	PDR_CDR	PF06422.13	1.3000000000000001e-32	201
3782_Hirsutella_rhossiliensis	GCF_020360975.1	XP_044715120.1	RsgA_GTPase	PF03193.17	8.1e-07	201
