Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97392.1	Amidohydro_1	PF01979.21	3.2e-21	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97392.1	Amidohydro_3	PF07969.12	5.3e-06	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97393.1	GH43_C2	PF17851.2	1.4e-35	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97393.1	Glyco_hydro_43	PF04616.15	9.099999999999999e-66	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97394.1	Zn_clus	PF00172.19	2.8e-07	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97395.1	FAD_binding_3	PF01494.20	2.6e-41	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97396.1	DIT1_PvcA	PF05141.13	1.3000000000000003e-42	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97396.1	TauD	PF02668.17	1.4000000000000002e-21	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97397.1	Acetyltransf_1	PF00583.26	4.6e-07	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97397.1	Acetyltransf_3	PF13302.8	1.8000000000000004e-13	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97398.1				119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97399.1	Epimerase	PF01370.22	6e-07	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97399.1	NAD_binding_10	PF13460.7	2.3e-08	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97399.1	NmrA	PF05368.14	1.1000000000000002e-19	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97399.1	Sacchrp_dh_NADP	PF03435.19	2.4e-05	119
595_Aspergillus_aculeatus	GCA_001890905.1	OJJ97400.1				119
798_Aspergillus_indologenus	GCA_003184685.1	PYI31314.1				119
798_Aspergillus_indologenus	GCA_003184685.1	PYI31315.1	FAD_binding_3	PF01494.20	9.9e-58	119
798_Aspergillus_indologenus	GCA_003184685.1	PYI31315.1	Pyr_redox_3	PF13738.7	2.3e-05	119
798_Aspergillus_indologenus	GCA_003184685.1	PYI31316.1	DIT1_PvcA	PF05141.13	3.899999999999999e-89	119
798_Aspergillus_indologenus	GCA_003184685.1	PYI31316.1	TauD	PF02668.17	6.400000000000001e-22	119
798_Aspergillus_indologenus	GCA_003184685.1	PYI31317.1	Acetyltransf_1	PF00583.26	3.9e-07	119
798_Aspergillus_indologenus	GCA_003184685.1	PYI31317.1	Acetyltransf_3	PF13302.8	1.9e-13	119
798_Aspergillus_indologenus	GCA_003184685.1	PYI31318.1				119
801_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH43146.1	FAD_binding_3	PF01494.20	1.7e-54	119
801_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH43146.1	Pyr_redox_3	PF13738.7	4.9e-05	119
801_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH43147.1	DIT1_PvcA	PF05141.13	2.7e-90	119
801_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH43147.1	TauD	PF02668.17	7.299999999999999e-22	119
801_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH43148.1	Acetyltransf_1	PF00583.26	2.8e-07	119
801_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH43148.1	Acetyltransf_3	PF13302.8	8.400000000000002e-14	119
801_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH43149.1				119
