Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
456_Cyberlindnera_jadinii	GCA_001245095.1	CEP20252.1	DIT1_PvcA	PF05141.13	2.2999999999999994e-100	94
456_Cyberlindnera_jadinii	GCA_001245095.1	CEP20253.1	GAF	PF01590.27	5.4e-08	94
456_Cyberlindnera_jadinii	GCA_001245095.1	CEP20253.1	GAF_2	PF13185.7	3.4e-14	94
456_Cyberlindnera_jadinii	GCA_001245095.1	CEP20253.1	GAF_3	PF13492.7	6.500000000000001e-05	94
456_Cyberlindnera_jadinii	GCA_001245095.1	CEP20254.1	SurE	PF01975.18	3.6999999999999997e-41	94
456_Cyberlindnera_jadinii	GCA_001245095.1	CEP20255.1	IU_nuc_hydro	PF01156.20	8.599999999999999e-80	94
456_Cyberlindnera_jadinii	GCA_001245095.1	CEP20256.1	MFS_1	PF07690.17	4.4000000000000004e-08	94
546_Cyberlindnera_jadinii	GCA_001661405.1	ODV73121.1	MFS_1	PF07690.17	2e-19	94
546_Cyberlindnera_jadinii	GCA_001661405.1	ODV73122.1	IU_nuc_hydro	PF01156.20	2.3999999999999995e-80	94
546_Cyberlindnera_jadinii	GCA_001661405.1	ODV73123.1	SurE	PF01975.18	4.4e-41	94
546_Cyberlindnera_jadinii	GCA_001661405.1	ODV73124.1	GAF	PF01590.27	4.2e-08	94
546_Cyberlindnera_jadinii	GCA_001661405.1	ODV73124.1	GAF_2	PF13185.7	3.9e-14	94
546_Cyberlindnera_jadinii	GCA_001661405.1	ODV73124.1	GAF_3	PF13492.7	3.4e-05	94
546_Cyberlindnera_jadinii	GCA_001661405.1	ODV73125.1	DIT1_PvcA	PF05141.13	5.2e-100	94
3576_Cyberlindnera_jadinii	GCF_001661405.1	XP_020070160.1	MFS_1	PF07690.17	2e-19	94
3576_Cyberlindnera_jadinii	GCF_001661405.1	XP_020070161.1	IU_nuc_hydro	PF01156.20	2.3999999999999995e-80	94
3576_Cyberlindnera_jadinii	GCF_001661405.1	XP_020070162.1	SurE	PF01975.18	4.4e-41	94
3576_Cyberlindnera_jadinii	GCF_001661405.1	XP_020070163.1	GAF	PF01590.27	4.2e-08	94
3576_Cyberlindnera_jadinii	GCF_001661405.1	XP_020070163.1	GAF_2	PF13185.7	3.9e-14	94
3576_Cyberlindnera_jadinii	GCF_001661405.1	XP_020070163.1	GAF_3	PF13492.7	3.4e-05	94
3576_Cyberlindnera_jadinii	GCF_001661405.1	XP_020070164.1	DIT1_PvcA	PF05141.13	5.2e-100	94
