Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1538_Clavulina_spp	GCA_015039315.1	KAF8305355.1				192
1538_Clavulina_spp	GCA_015039315.1	KAF8305356.1				192
1538_Clavulina_spp	GCA_015039315.1	KAF8305357.1				192
1538_Clavulina_spp	GCA_015039315.1	KAF8305358.1	KR	PF08659.11	1.3e-05	192
1538_Clavulina_spp	GCA_015039315.1	KAF8305358.1	adh_short	PF00106.26	2.9e-40	192
1538_Clavulina_spp	GCA_015039315.1	KAF8305358.1	adh_short_C2	PF13561.7	2.8000000000000002e-30	192
1538_Clavulina_spp	GCA_015039315.1	KAF8305359.1	NAD_binding_10	PF13460.7	1.7e-08	192
1538_Clavulina_spp	GCA_015039315.1	KAF8305359.1	NmrA	PF05368.14	2.6e-31	192
1538_Clavulina_spp	GCA_015039315.1	KAF8305360.1	NmrA	PF05368.14	8.5e-27	192
1538_Clavulina_spp	GCA_015039315.1	KAF8305361.1	NAD_binding_10	PF13460.7	3.8e-06	192
1538_Clavulina_spp	GCA_015039315.1	KAF8305361.1	NmrA	PF05368.14	5.7e-27	192
1538_Clavulina_spp	GCA_015039315.1	KAF8305362.1	NAD_binding_10	PF13460.7	9.7e-09	192
1538_Clavulina_spp	GCA_015039315.1	KAF8305362.1	NmrA	PF05368.14	3.3e-27	192
1538_Clavulina_spp	GCA_015039315.1	KAF8305363.1	F-box	PF00646.34	1.3e-05	192
1538_Clavulina_spp	GCA_015039315.1	KAF8305364.1				192
1538_Clavulina_spp	GCA_015039315.1	KAF8305232.1	DIT1_PvcA	PF05141.13	1.3e-74	192
1538_Clavulina_spp	GCA_015039315.1	KAF8305233.1				192
1540_Clavulina_spp	GCA_015039315.1	KAF8305355.1				192
1540_Clavulina_spp	GCA_015039315.1	KAF8305356.1				192
1540_Clavulina_spp	GCA_015039315.1	KAF8305357.1				192
1540_Clavulina_spp	GCA_015039315.1	KAF8305358.1	KR	PF08659.11	1.3e-05	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305358.1	adh_short	PF00106.26	2.9e-40	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305358.1	adh_short_C2	PF13561.7	2.8000000000000002e-30	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305359.1	NAD_binding_10	PF13460.7	1.7e-08	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305359.1	NmrA	PF05368.14	2.6e-31	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305360.1	NmrA	PF05368.14	8.5e-27	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305361.1	NAD_binding_10	PF13460.7	3.8e-06	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305361.1	NmrA	PF05368.14	5.7e-27	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305362.1	NAD_binding_10	PF13460.7	9.7e-09	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305362.1	NmrA	PF05368.14	3.3e-27	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305363.1	F-box	PF00646.34	1.3e-05	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305364.1				192
1540_Clavulina_spp	GCA_015039315.1	KAF8305232.1	DIT1_PvcA	PF05141.13	1.3e-74	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305233.1				192
1540_Clavulina_spp	GCA_015039315.1	KAF8305234.1				192
1540_Clavulina_spp	GCA_015039315.1	KAF8305235.1	TauD	PF02668.17	5.6e-11	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305236.1	DIT1_PvcA	PF05141.13	2.5e-75	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305236.1	TauD	PF02668.17	1.4999999999999996e-28	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305237.1	F-box-like	PF12937.8	7.9e-08	192
1540_Clavulina_spp	GCA_015039315.1	KAF8305238.1				192
