Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
714_Aspergillus_steynii	GCA_002849105.1	PLB49768.1	FAD_binding_3	PF01494.20	2.4e-55	135
714_Aspergillus_steynii	GCA_002849105.1	PLB49768.1	Pyr_redox_2	PF07992.15	3.3e-05	135
714_Aspergillus_steynii	GCA_002849105.1	PLB49768.1	Pyr_redox_3	PF13738.7	8.5e-07	135
714_Aspergillus_steynii	GCA_002849105.1	PLB49769.1	DIT1_PvcA	PF05141.13	7.4e-94	135
714_Aspergillus_steynii	GCA_002849105.1	PLB49769.1	TauD	PF02668.17	5.1e-21	135
714_Aspergillus_steynii	GCA_002849105.1	PLB49770.1	Gpr1_Fun34_YaaH	PF01184.20	3.3e-87	135
714_Aspergillus_steynii	GCA_002849105.1	PLB49771.1	RelA_SpoT	PF04607.18	3.2e-12	135
714_Aspergillus_steynii	GCA_002849105.1	PLB49772.1	CorA	PF01544.19	2.1e-08	135
714_Aspergillus_steynii	GCA_002849105.1	PLB49773.1	SLT	PF01464.21	1.2e-08	135
714_Aspergillus_steynii	GCA_002849105.1	PLB49774.1				135
714_Aspergillus_steynii	GCA_002849105.1	PLB49775.1	KR	PF08659.11	1.1e-05	135
714_Aspergillus_steynii	GCA_002849105.1	PLB49775.1	NAD_binding_10	PF13460.7	2.3e-05	135
714_Aspergillus_steynii	GCA_002849105.1	PLB49775.1	adh_short	PF00106.26	2.5e-40	135
714_Aspergillus_steynii	GCA_002849105.1	PLB49775.1	adh_short_C2	PF13561.7	2.6e-26	135
838_Aspergillus_tanneri	GCA_003426965.1	KAA8649276.1	DIT1_PvcA	PF05141.13	4.199999999999999e-92	135
838_Aspergillus_tanneri	GCA_003426965.1	KAA8649276.1	TauD	PF02668.17	3.7e-20	135
838_Aspergillus_tanneri	GCA_003426965.1	KAA8649277.1	FAD_binding_3	PF01494.20	1.8999999999999995e-58	135
838_Aspergillus_tanneri	GCA_003426965.1	KAA8649277.1	Pyr_redox_2	PF07992.15	5.6e-07	135
838_Aspergillus_tanneri	GCA_003426965.1	KAA8649277.1	Pyr_redox_3	PF13738.7	1.3e-05	135
1001_Aspergillus_tanneri	GCA_004798825.1	THC92569.1	FAD_binding_3	PF01494.20	2.3000000000000002e-58	135
1001_Aspergillus_tanneri	GCA_004798825.1	THC92569.1	Pyr_redox_2	PF07992.15	6.5e-07	135
1001_Aspergillus_tanneri	GCA_004798825.1	THC92569.1	Pyr_redox_3	PF13738.7	1.5e-05	135
1001_Aspergillus_tanneri	GCA_004798825.1	THC92572.1	DIT1_PvcA	PF05141.13	4.799999999999999e-92	135
1001_Aspergillus_tanneri	GCA_004798825.1	THC92572.1	TauD	PF02668.17	4.3e-20	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705070.1	FAD_binding_3	PF01494.20	2.2999999999999998e-55	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705070.1	Pyr_redox_2	PF07992.15	3.3e-05	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705070.1	Pyr_redox_3	PF13738.7	8.3e-07	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705071.1	DIT1_PvcA	PF05141.13	7.199999999999999e-94	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705071.1	TauD	PF02668.17	5.000000000000001e-21	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705072.1	Gpr1_Fun34_YaaH	PF01184.20	3.2000000000000002e-87	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705073.1	RelA_SpoT	PF04607.18	3.1e-12	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705074.1	CorA	PF01544.19	2e-08	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705075.1	SLT	PF01464.21	1.2e-08	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705076.1				135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705077.1	KR	PF08659.11	1.1e-05	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705077.1	NAD_binding_10	PF13460.7	2.3e-05	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705077.1	adh_short	PF00106.26	2.5e-40	135
3619_Aspergillus_steynii	GCF_002849105.1	XP_024705077.1	adh_short_C2	PF13561.7	2.5e-26	135
3657_Aspergillus_tanneri	GCF_003426965.1	XP_033428637.1	DIT1_PvcA	PF05141.13	4.199999999999999e-92	135
3657_Aspergillus_tanneri	GCF_003426965.1	XP_033428637.1	TauD	PF02668.17	3.7e-20	135
3657_Aspergillus_tanneri	GCF_003426965.1	XP_033428638.1	FAD_binding_3	PF01494.20	1.8999999999999995e-58	135
3657_Aspergillus_tanneri	GCF_003426965.1	XP_033428638.1	Pyr_redox_2	PF07992.15	5.6e-07	135
3657_Aspergillus_tanneri	GCF_003426965.1	XP_033428638.1	Pyr_redox_3	PF13738.7	1.3e-05	135
