Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39757.1	UPF0047	PF01894.18	3.8000000000000005e-38	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39758.1	DIT1_PvcA	PF05141.13	2.4e-94	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39759.1	Kinase-like	PF14531.7	4.3e-08	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39759.1	PK_Tyr_Ser-Thr	PF07714.18	5.2000000000000004e-30	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39759.1	Pkinase	PF00069.26	1.9e-63	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39759.1	Pkinase_fungal	PF17667.2	3.1e-09	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39760.1	CBF	PF03914.18	3.7999999999999997e-47	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39761.1	Ras	PF00071.23	1.9e-20	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39762.1	C1_1	PF00130.23	9.8e-18	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39762.1	C2	PF00168.31	8.7e-06	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39762.1	HR1	PF02185.17	1.1000000000000001e-23	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39762.1	PK_Tyr_Ser-Thr	PF07714.18	6.5e-37	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39762.1	Pkinase	PF00069.26	1.6e-61	13
19_Clavispora_lusitaniae	GCA_000003835.1	EEQ39762.1	Pkinase_C	PF00433.25	6e-13	13
450_Candida_auris	GCA_001189475.1	KNE00469.2	DIT1_PvcA	PF05141.13	1.3999999999999996e-88	13
450_Candida_auris	GCA_001189475.1	KNE00470.2	UPF0047	PF01894.18	5e-38	13
450_Candida_auris	GCA_001189475.1	KNE00471.2	PHD	PF00628.30	4.4e-10	13
450_Candida_auris	GCA_001189475.1	KNE00472.2	CAF1C_H4-bd	PF12265.9	1.3999999999999998e-16	13
450_Candida_auris	GCA_001189475.1	KNE00472.2	WD40	PF00400.33	7.5e-09	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10816.1	zinc_ribbon_16	PF17034.6	3.9e-27	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10817.1	C1_1	PF00130.23	9.1e-18	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10817.1	C2	PF00168.31	8.1e-06	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10817.1	HR1	PF02185.17	1.1000000000000001e-23	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10817.1	PK_Tyr_Ser-Thr	PF07714.18	6.1e-37	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10817.1	Pkinase	PF00069.26	1.4999999999999995e-61	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10817.1	Pkinase_C	PF00433.25	5.6e-13	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10818.1	Ras	PF00071.23	1.7e-20	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10819.1	CBF	PF03914.18	3.6e-47	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10820.1	Kinase-like	PF14531.7	4e-08	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10820.1	PK_Tyr_Ser-Thr	PF07714.18	1.2e-29	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10820.1	Pkinase	PF00069.26	4.5e-63	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10820.1	Pkinase_fungal	PF17667.2	2.9e-09	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10821.1	DIT1_PvcA	PF05141.13	1e-94	13
552_Clavispora_lusitaniae	GCA_001673695.2	OVF10822.1	UPF0047	PF01894.18	3.6e-38	13
705_Candida_auris	GCA_002759435.2	PIS58816.1	Fungal_trans_2	PF11951.9	2e-13	13
705_Candida_auris	GCA_002759435.2	PIS58816.1	Zn_clus	PF00172.19	1.7e-08	13
705_Candida_auris	GCA_002759435.2	PIS58817.1	CBP4	PF07960.12	4.5e-54	13
705_Candida_auris	GCA_002759435.2	PIS58818.1	Clat_adaptor_s	PF01217.21	3.5000000000000004e-50	13
705_Candida_auris	GCA_002759435.2	PIS58819.1	Aminotran_5	PF00266.20	1.6e-11	13
705_Candida_auris	GCA_002759435.2	PIS58820.1	Enolase_C	PF00113.23	2.0999999999999998e-155	13
705_Candida_auris	GCA_002759435.2	PIS58820.1	Enolase_N	PF03952.17	4.4e-56	13
705_Candida_auris	GCA_002759435.2	PIS58820.1	MR_MLE_C	PF13378.7	6.2e-05	13
705_Candida_auris	GCA_002759435.2	PIS58821.1	Proteasome	PF00227.27	1.6999999999999998e-49	13
705_Candida_auris	GCA_002759435.2	PIS58821.1	Proteasome_A_N	PF10584.10	2.1e-11	13
705_Candida_auris	GCA_002759435.2	PIS58822.1	FGGY_C	PF02782.17	9.4e-06	13
705_Candida_auris	GCA_002759435.2	PIS58822.1	HSP70	PF00012.21	2.899999999999998e-225	13
705_Candida_auris	GCA_002759435.2	PIS58822.1	MreB_Mbl	PF06723.14	6.999999999999999e-17	13
705_Candida_auris	GCA_002759435.2	PIS58823.1	F-box	PF00646.34	6e-07	13
705_Candida_auris	GCA_002759435.2	PIS58823.1	F-box-like	PF12937.8	5.7e-07	13
705_Candida_auris	GCA_002759435.2	PIS58824.1	THUMP	PF02926.18	3.7999999999999995e-24	13
705_Candida_auris	GCA_002759435.2	PIS58825.1	DUF1077	PF06417.13	4.999999999999999e-44	13
705_Candida_auris	GCA_002759435.2	PIS58826.1	Vps55	PF04133.15	2.4e-34	13
705_Candida_auris	GCA_002759435.2	PIS58827.1	CAF1C_H4-bd	PF12265.9	1.1e-16	13
705_Candida_auris	GCA_002759435.2	PIS58827.1	WD40	PF00400.33	6.4e-09	13
705_Candida_auris	GCA_002759435.2	PIS58828.1	PHD	PF00628.30	3.2000000000000003e-10	13
705_Candida_auris	GCA_002759435.2	PIS58829.1	UPF0047	PF01894.18	2.1e-38	13
705_Candida_auris	GCA_002759435.2	PIS58830.1	DIT1_PvcA	PF05141.13	1.0000000000000001e-88	13
706_Candida_auris	GCA_002775015.1	PIS57251.1	CAF1C_H4-bd	PF12265.9	1.1e-16	13
706_Candida_auris	GCA_002775015.1	PIS57251.1	WD40	PF00400.33	6.7e-09	13
706_Candida_auris	GCA_002775015.1	PIS57252.1	PHD	PF00628.30	3.3e-10	13
706_Candida_auris	GCA_002775015.1	PIS57253.1	UPF0047	PF01894.18	2.1e-38	13
706_Candida_auris	GCA_002775015.1	PIS57254.1	DIT1_PvcA	PF05141.13	1.0000000000000001e-88	13
706_Candida_auris	GCA_002775015.1	PIS57255.1	Kinase-like	PF14531.7	2.6e-06	13
706_Candida_auris	GCA_002775015.1	PIS57255.1	PK_Tyr_Ser-Thr	PF07714.18	3.8000000000000004e-36	13
706_Candida_auris	GCA_002775015.1	PIS57255.1	Pkinase	PF00069.26	1.0999999999999998e-63	13
706_Candida_auris	GCA_002775015.1	PIS57255.1	Pkinase_fungal	PF17667.2	2.8e-08	13
706_Candida_auris	GCA_002775015.1	PIS57256.1	CBF	PF03914.18	5.6e-47	13
706_Candida_auris	GCA_002775015.1	PIS57257.1	Ras	PF00071.23	3.9000000000000004e-22	13
706_Candida_auris	GCA_002775015.1	PIS57257.1	Roc	PF08477.14	3.4000000000000003e-09	13
706_Candida_auris	GCA_002775015.1	PIS57258.1	C1_1	PF00130.23	9.7e-18	13
