Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
273_Aureobasidium_namibiae	GCA_000721765.1	KEQ68216.1	DIT1_PvcA	PF05141.13	1.7e-21	80
273_Aureobasidium_namibiae	GCA_000721765.1	KEQ68217.1	DAO	PF01266.25	1.3000000000000001e-30	80
273_Aureobasidium_namibiae	GCA_000721765.1	KEQ68217.1	NAD_binding_8	PF13450.7	3.6e-05	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282778.1	DAO	PF01266.25	1.7e-09	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282778.1	FAD_binding_2	PF00890.25	2.9e-10	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282778.1	GMC_oxred_C	PF05199.14	4.2e-39	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282778.1	GMC_oxred_N	PF00732.20	2.7e-60	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282778.1	NAD_binding_8	PF13450.7	2.3e-05	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282778.1	Pyr_redox_2	PF07992.15	3.2e-05	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282778.1	Pyr_redox_3	PF13738.7	1.3e-09	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282771.1	DAO	PF01266.25	1.3000000000000001e-30	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282771.1	NAD_binding_8	PF13450.7	3.5e-05	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282784.1	DIT1_PvcA	PF05141.13	1.7e-21	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282785.1	Epimerase	PF01370.22	1.4e-06	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282785.1	KR	PF08659.11	4e-06	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282785.1	adh_short	PF00106.26	1.1e-26	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282785.1	adh_short_C2	PF13561.7	4.400000000000001e-18	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282782.1	Rav1p_C	PF12234.9	2.6999999999999987e-255	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282782.1	WD40	PF00400.33	1.2e-05	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282783.1	IBR	PF01485.22	1.2e-07	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282780.1	Cellulase	PF00150.19	1.1000000000000001e-08	80
1692_Aureobasidium_spp	GCA_019924955.1	KAH0282780.1	zf_UBZ	PF18439.2	7.1e-14	80
3522_Aureobasidium_namibiae	GCF_000721765.1	XP_013422406.1	DIT1_PvcA	PF05141.13	1.7e-21	80
3522_Aureobasidium_namibiae	GCF_000721765.1	XP_013422397.1	DAO	PF01266.25	1.3000000000000001e-30	80
3522_Aureobasidium_namibiae	GCF_000721765.1	XP_013422397.1	NAD_binding_8	PF13450.7	3.6e-05	80
