Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
325_Gymnopus_luxurians	GCA_000827265.1	KIK57024.1	DIT1_PvcA	PF05141.13	1.1e-72	87
325_Gymnopus_luxurians	GCA_000827265.1	KIK57024.1	TauD	PF02668.17	8.899999999999999e-25	87
325_Gymnopus_luxurians	GCA_000827265.1	KIK57025.1	p450	PF00067.23	1e-65	87
325_Gymnopus_luxurians	GCA_000827265.1	KIK57026.1				87
325_Gymnopus_luxurians	GCA_000827265.1	KIK57027.1	MFS_1	PF07690.17	1.9000000000000003e-28	87
325_Gymnopus_luxurians	GCA_000827265.1	KIK57028.1				87
1393_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5334729.1				87
1393_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5334742.1	p450	PF00067.23	6.1e-67	87
1393_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5334736.1	DIT1_PvcA	PF05141.13	1.1e-72	87
1393_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5334736.1	TauD	PF02668.17	1.6999999999999996e-28	87
1393_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5334737.1	Trp_DMAT	PF11991.9	1.4e-57	87
1393_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5334727.1	Rhodanese	PF00581.21	3.3e-22	87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363136.1	Rhodanese	PF00581.21	3.4000000000000003e-22	87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363133.1	Trp_DMAT	PF11991.9	4.7e-58	87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363134.1	DIT1_PvcA	PF05141.13	9.4e-73	87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363134.1	TauD	PF02668.17	3.6000000000000003e-28	87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363131.1	p450	PF00067.23	1.1999999999999995e-67	87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363132.1	MFS_1	PF07690.17	7.4e-19	87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363129.1				87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363130.1				87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363210.1				87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363211.1	MIP	PF00230.21	2.2000000000000004e-28	87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363149.1	Glyco_hydro_47	PF01532.21	4.0999999999999984e-152	87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363148.1	Asp_protease_2	PF13650.7	5.1e-06	87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363148.1	gag-asp_proteas	PF13975.7	1.6e-07	87
1395_Tetrapyrgos_nigripes	GCA_013368315.1	KAF5363147.1				87
