Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
970_Pyricularia_grisea	GCA_004355905.1	TLD16775.1				159
970_Pyricularia_grisea	GCA_004355905.1	TLD16776.1	DIT1_PvcA	PF05141.13	2.6e-13	159
970_Pyricularia_grisea	GCA_004355905.1	TLD16777.1				159
970_Pyricularia_grisea	GCA_004355905.1	TLD16778.1				159
970_Pyricularia_grisea	GCA_004355905.1	TLD16773.1				159
3667_Pyricularia_grisea	GCF_004355905.1	XP_030987197.1				159
3667_Pyricularia_grisea	GCF_004355905.1	XP_030987198.1	DIT1_PvcA	PF05141.13	2.6e-13	159
3667_Pyricularia_grisea	GCF_004355905.1	XP_030987199.1				159
3667_Pyricularia_grisea	GCF_004355905.1	XP_030987200.1				159
3667_Pyricularia_grisea	GCF_004355905.1	XP_030987195.1				159
