Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122437.1				203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122438.1	MMR_HSR1	PF01926.24	6.3e-06	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122438.1	Patatin	PF01734.23	9.899999999999999e-21	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122439.1	MORN	PF02493.21	1e-16	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122439.1	Prok-RING_4	PF14447.7	5.8e-06	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122439.1	USP7_ICP0_bdg	PF12436.9	1.3000000000000002e-10	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122439.1	zf-C3HC4_3	PF13920.7	1.9e-11	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122440.1	DS	PF01916.18	8.799999999999998e-132	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122441.1				203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122442.1	Myb_DNA-bind_6	PF13921.7	6.3e-05	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122442.1	Myb_DNA-binding	PF00249.32	1.5e-08	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122443.1	Beta-lactamase	PF00144.25	2.7999999999999994e-46	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122444.1	p450	PF00067.23	2.8e-57	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122445.1	DIT1_PvcA	PF05141.13	3.0999999999999994e-81	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122445.1	TauD	PF02668.17	1.5999999999999999e-24	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122446.1	p450	PF00067.23	6.7000000000000005e-53	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122447.1	DIT1_PvcA	PF05141.13	4.099999999999999e-87	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122448.1	MFS_1	PF07690.17	6.300000000000001e-36	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122448.1	Sugar_tr	PF00083.25	1.7e-08	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122449.1	CorA	PF01544.19	2.4e-10	203
3206_Dendryphion_nanum	GCA_020744415.1	KAH7122450.1	FtsJ	PF01728.20	2.4e-05	203
