Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
196_Cyphellophora_europaea	GCA_000365145.2	ETN36345.1	Fungal_trans	PF04082.19	2.7999999999999996e-16	60
196_Cyphellophora_europaea	GCA_000365145.2	ETN36345.1	Zn_clus	PF00172.19	6.6e-06	60
196_Cyphellophora_europaea	GCA_000365145.2	ETN36346.1	NAAA-beta	PF15508.7	2.7000000000000005e-14	60
196_Cyphellophora_europaea	GCA_000365145.2	ETN36347.1	Tyrosinase	PF00264.21	3.4e-41	60
196_Cyphellophora_europaea	GCA_000365145.2	ETN36348.1				60
196_Cyphellophora_europaea	GCA_000365145.2	ETN36349.1				60
196_Cyphellophora_europaea	GCA_000365145.2	ETN36350.1	SKIP_SNW	PF02731.16	6.199999999999999e-71	60
196_Cyphellophora_europaea	GCA_000365145.2	ETN36351.1	DIT1_PvcA	PF05141.13	3e-05	60
196_Cyphellophora_europaea	GCA_000365145.2	ETN36352.1	DJ-1_PfpI	PF01965.25	2.2e-10	60
196_Cyphellophora_europaea	GCA_000365145.2	ETN36353.1	Pkinase	PF00069.26	3.1e-08	60
196_Cyphellophora_europaea	GCA_000365145.2	ETN36354.1				60
3489_Cyphellophora_europaea	GCF_000365145.1	XP_008721163.1	Fungal_trans	PF04082.19	2.7999999999999996e-16	60
3489_Cyphellophora_europaea	GCF_000365145.1	XP_008721163.1	Zn_clus	PF00172.19	6.6e-06	60
3489_Cyphellophora_europaea	GCF_000365145.1	XP_008721164.1	NAAA-beta	PF15508.7	2.7000000000000005e-14	60
3489_Cyphellophora_europaea	GCF_000365145.1	XP_008721165.1	Tyrosinase	PF00264.21	3.4e-41	60
3489_Cyphellophora_europaea	GCF_000365145.1	XP_008721166.1				60
3489_Cyphellophora_europaea	GCF_000365145.1	XP_008721167.1				60
3489_Cyphellophora_europaea	GCF_000365145.1	XP_008721168.1	SKIP_SNW	PF02731.16	6.199999999999999e-71	60
3489_Cyphellophora_europaea	GCF_000365145.1	XP_008721169.1	DIT1_PvcA	PF05141.13	3e-05	60
3489_Cyphellophora_europaea	GCF_000365145.1	XP_008721170.1	DJ-1_PfpI	PF01965.25	2.2e-10	60
3489_Cyphellophora_europaea	GCF_000365145.1	XP_008721171.1	Pkinase	PF00069.26	3.1e-08	60
3489_Cyphellophora_europaea	GCF_000365145.1	XP_008721172.1				60
