Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
90_Scheffersomyces_stipitis	GCA_000209165.1	ABN64990.2	DIT1_PvcA	PF05141.13	3.5999999999999995e-97	34
90_Scheffersomyces_stipitis	GCA_000209165.1	ABN64444.2	p450	PF00067.23	1.3e-50	34
90_Scheffersomyces_stipitis	GCA_000209165.1	ABN64445.2	MFS_1	PF07690.17	3.3e-47	34
90_Scheffersomyces_stipitis	GCA_000209165.1	ABN64445.2	Sugar_tr	PF00083.25	1.6e-15	34
90_Scheffersomyces_stipitis	GCA_000209165.1	ABN64446.2	ATG22	PF11700.9	9.699999999999996e-142	34
90_Scheffersomyces_stipitis	GCA_000209165.1	ABN64447.1	3-HAO	PF06052.13	4.5999999999999986e-69	34
90_Scheffersomyces_stipitis	GCA_000209165.1	ABN64447.1	Cupin_2	PF07883.12	4.3e-06	34
90_Scheffersomyces_stipitis	GCA_000209165.1	ABN64991.2	MTP18	PF10558.10	3.7999999999999996e-76	34
90_Scheffersomyces_stipitis	GCA_000209165.1	ABN64448.2	DUF2407	PF10302.10	2.6000000000000004e-18	34
90_Scheffersomyces_stipitis	GCA_000209165.1	ABN64448.2	DUF2407_C	PF13373.7	8.3e-43	34
3426_Scheffersomyces_stipitis	GCF_000209165.1	XP_001383019.2	DIT1_PvcA	PF05141.13	3.5999999999999995e-97	34
3426_Scheffersomyces_stipitis	GCF_000209165.1	XP_001382473.2	p450	PF00067.23	1.3e-50	34
3426_Scheffersomyces_stipitis	GCF_000209165.1	XP_001382474.2	MFS_1	PF07690.17	3.3e-47	34
3426_Scheffersomyces_stipitis	GCF_000209165.1	XP_001382474.2	Sugar_tr	PF00083.25	1.6e-15	34
3426_Scheffersomyces_stipitis	GCF_000209165.1	XP_001382475.2	ATG22	PF11700.9	9.699999999999996e-142	34
3426_Scheffersomyces_stipitis	GCF_000209165.1	XP_001382476.1	3-HAO	PF06052.13	4.5999999999999986e-69	34
3426_Scheffersomyces_stipitis	GCF_000209165.1	XP_001382476.1	Cupin_2	PF07883.12	4.3e-06	34
3426_Scheffersomyces_stipitis	GCF_000209165.1	XP_001383020.2	MTP18	PF10558.10	3.7999999999999996e-76	34
3426_Scheffersomyces_stipitis	GCF_000209165.1	XP_001382477.2	DUF2407	PF10302.10	2.6000000000000004e-18	34
3426_Scheffersomyces_stipitis	GCF_000209165.1	XP_001382477.2	DUF2407_C	PF13373.7	8.3e-43	34
