Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
599_Talaromyces_amestolkiae	GCA_001896365.1	RAO72443.1	Lactamase_B	PF00753.28	9.6e-19	123
599_Talaromyces_amestolkiae	GCA_001896365.1	RAO72444.1	KR	PF08659.11	1.2e-05	123
599_Talaromyces_amestolkiae	GCA_001896365.1	RAO72444.1	adh_short	PF00106.26	1.2e-34	123
599_Talaromyces_amestolkiae	GCA_001896365.1	RAO72444.1	adh_short_C2	PF13561.7	6e-30	123
599_Talaromyces_amestolkiae	GCA_001896365.1	RAO72445.1	MFS_1	PF07690.17	1.1e-20	123
599_Talaromyces_amestolkiae	GCA_001896365.1	RAO72446.1	MFS_1	PF07690.17	2.4e-42	123
599_Talaromyces_amestolkiae	GCA_001896365.1	RAO72446.1	Sugar_tr	PF00083.25	2.3e-15	123
599_Talaromyces_amestolkiae	GCA_001896365.1	RAO72447.1	AMP-binding	PF00501.29	8.1e-29	123
599_Talaromyces_amestolkiae	GCA_001896365.1	RAO72447.1	DIT1_PvcA	PF05141.13	1.7999999999999996e-96	123
599_Talaromyces_amestolkiae	GCA_001896365.1	RAO72448.1	Asp	PF00026.24	2.9e-50	123
3600_Talaromyces_amestolkiae	GCF_001896365.1	XP_040736957.1	Lactamase_B	PF00753.28	9.6e-19	123
3600_Talaromyces_amestolkiae	GCF_001896365.1	XP_040736958.1	KR	PF08659.11	1.2e-05	123
3600_Talaromyces_amestolkiae	GCF_001896365.1	XP_040736958.1	adh_short	PF00106.26	1.2e-34	123
3600_Talaromyces_amestolkiae	GCF_001896365.1	XP_040736958.1	adh_short_C2	PF13561.7	6e-30	123
3600_Talaromyces_amestolkiae	GCF_001896365.1	XP_040736959.1	MFS_1	PF07690.17	1.1e-20	123
3600_Talaromyces_amestolkiae	GCF_001896365.1	XP_040736960.1	MFS_1	PF07690.17	2.4e-42	123
3600_Talaromyces_amestolkiae	GCF_001896365.1	XP_040736960.1	Sugar_tr	PF00083.25	2.3e-15	123
3600_Talaromyces_amestolkiae	GCF_001896365.1	XP_040736961.1	AMP-binding	PF00501.29	8.1e-29	123
3600_Talaromyces_amestolkiae	GCF_001896365.1	XP_040736961.1	DIT1_PvcA	PF05141.13	1.7999999999999996e-96	123
3600_Talaromyces_amestolkiae	GCF_001896365.1	XP_040736962.1	Asp	PF00026.24	2.9e-50	123
