Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
3313_Clonostachys_byssicola	GCA_902006505.2	CAG9979760.1	Glyco_transf_90	PF05686.13	3.9e-13	207
3313_Clonostachys_byssicola	GCA_902006505.2	CAG9979762.1				207
3313_Clonostachys_byssicola	GCA_902006505.2	CAG9979764.1	MFS_1	PF07690.17	2.6000000000000002e-12	207
3313_Clonostachys_byssicola	GCA_902006505.2	CAG9979764.1	Sugar_tr	PF00083.25	9.900000000000001e-60	207
3313_Clonostachys_byssicola	GCA_902006505.2	CAG9979766.1	DIT1_PvcA	PF05141.13	5.9e-96	207
3313_Clonostachys_byssicola	GCA_902006505.2	CAG9979766.1	TauD	PF02668.17	9.6e-24	207
3313_Clonostachys_byssicola	GCA_902006505.2	CAG9979768.1	FAD_binding_3	PF01494.20	1.5999999999999997e-62	207
3313_Clonostachys_byssicola	GCA_902006505.2	CAG9979770.1	MFS_1	PF07690.17	6e-22	207
3313_Clonostachys_byssicola	GCA_902006505.2	CAG9979772.1	TauD	PF02668.17	2.5e-60	207
3313_Clonostachys_byssicola	GCA_902006505.2	CAG9979774.1				207
3316_Clonostachys_rhizophaga	GCA_902077795.2	CAH0020918.1	DUF3759	PF12585.9	5.1e-39	207
3316_Clonostachys_rhizophaga	GCA_902077795.2	CAH0020919.1	Recep_L_domain	PF01030.25	1.1000000000000001e-08	207
3316_Clonostachys_rhizophaga	GCA_902077795.2	CAH0020920.1	Acetyltransf_3	PF13302.8	4.8e-16	207
3316_Clonostachys_rhizophaga	GCA_902077795.2	CAH0020921.1				207
3316_Clonostachys_rhizophaga	GCA_902077795.2	CAH0020922.1				207
3316_Clonostachys_rhizophaga	GCA_902077795.2	CAH0020923.1	TauD	PF02668.17	3.7e-60	207
3316_Clonostachys_rhizophaga	GCA_902077795.2	CAH0020924.1	MFS_1	PF07690.17	2.9e-21	207
3316_Clonostachys_rhizophaga	GCA_902077795.2	CAH0020925.1	FAD_binding_3	PF01494.20	5.099999999999999e-62	207
3316_Clonostachys_rhizophaga	GCA_902077795.2	CAH0020926.1	DIT1_PvcA	PF05141.13	5.099999999999998e-96	207
3316_Clonostachys_rhizophaga	GCA_902077795.2	CAH0020926.1	TauD	PF02668.17	1.4000000000000002e-23	207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040454.1				207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040458.1				207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040462.1	TauD	PF02668.17	2.9999999999999996e-60	207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040467.1	MFS_1	PF07690.17	5.2e-23	207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040471.1	FAD_binding_3	PF01494.20	7.299999999999999e-62	207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040475.1	DIT1_PvcA	PF05141.13	1.2e-95	207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040475.1	TauD	PF02668.17	1.1e-22	207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040478.1				207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040481.1	MFS_1	PF07690.17	7.1e-21	207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040481.1	MFS_2	PF13347.7	1.4e-06	207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040481.1	Sugar_tr	PF00083.25	1.3999999999999997e-72	207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040484.1	Zn_clus	PF00172.19	4.3e-07	207
3321_Clonostachys_solani	GCA_902141235.2	CAH0040486.1	zf-MYND	PF01753.19	1.8000000000000002e-12	207
