Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
524_Stagonospora_spp	GCA_001644525.1	OAK99282.1				106
524_Stagonospora_spp	GCA_001644525.1	OAK99283.1				106
524_Stagonospora_spp	GCA_001644525.1	OAK99284.1				106
524_Stagonospora_spp	GCA_001644525.1	OAK99285.1	Transferase	PF02458.16	9e-19	106
524_Stagonospora_spp	GCA_001644525.1	OAK99286.1	DIT1_PvcA	PF05141.13	2.2e-37	106
524_Stagonospora_spp	GCA_001644525.1	OAK99286.1	TauD	PF02668.17	2.1e-24	106
524_Stagonospora_spp	GCA_001644525.1	OAK99287.1	p450	PF00067.23	5.4e-11	106
524_Stagonospora_spp	GCA_001644525.1	OAK99288.1	DIT1_PvcA	PF05141.13	5.899999999999999e-85	106
524_Stagonospora_spp	GCA_001644525.1	OAK99289.1	MFS_1	PF07690.17	1.5e-33	106
524_Stagonospora_spp	GCA_001644525.1	OAK99290.1	ATG22	PF11700.9	5.599999999999998e-132	106
524_Stagonospora_spp	GCA_001644525.1	OAK99291.1				106
524_Stagonospora_spp	GCA_001644525.1	OAK99292.1				106
524_Stagonospora_spp	GCA_001644525.1	OAK99293.1	HET	PF06985.12	2.7000000000000002e-27	106
524_Stagonospora_spp	GCA_001644525.1	OAK99294.1				106
524_Stagonospora_spp	GCA_001644525.1	OAK99295.1				106
526_Stagonospora_spp	GCA_001644525.1	OAK99282.1				106
526_Stagonospora_spp	GCA_001644525.1	OAK99283.1				106
526_Stagonospora_spp	GCA_001644525.1	OAK99284.1				106
526_Stagonospora_spp	GCA_001644525.1	OAK99285.1	Transferase	PF02458.16	9e-19	106
526_Stagonospora_spp	GCA_001644525.1	OAK99286.1	DIT1_PvcA	PF05141.13	2.2e-37	106
526_Stagonospora_spp	GCA_001644525.1	OAK99286.1	TauD	PF02668.17	2.1e-24	106
526_Stagonospora_spp	GCA_001644525.1	OAK99287.1	p450	PF00067.23	5.4e-11	106
526_Stagonospora_spp	GCA_001644525.1	OAK99288.1	DIT1_PvcA	PF05141.13	5.899999999999999e-85	106
526_Stagonospora_spp	GCA_001644525.1	OAK99289.1	MFS_1	PF07690.17	1.5e-33	106
