Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1675_Tulasnella_spp	GCA_019632295.1	KAG8927078.1				198
1675_Tulasnella_spp	GCA_019632295.1	KAG8927079.1				198
1675_Tulasnella_spp	GCA_019632295.1	KAG8927080.1				198
1675_Tulasnella_spp	GCA_019632295.1	KAG8927081.1	F-box-like	PF12937.8	9.7e-05	198
1675_Tulasnella_spp	GCA_019632295.1	KAG8927082.1	Aldedh	PF00171.23	4.599999999999999e-102	198
1675_Tulasnella_spp	GCA_019632295.1	KAG8927083.1	MoaE	PF02391.18	1.1e-38	198
1675_Tulasnella_spp	GCA_019632295.1	KAG8927084.1	DIT1_PvcA	PF05141.13	3.899999999999999e-77	198
1675_Tulasnella_spp	GCA_019632295.1	KAG8927084.1	TauD	PF02668.17	2.3e-15	198
1677_Tulasnella_spp	GCA_019633455.1	KAG8951761.1				198
1677_Tulasnella_spp	GCA_019633455.1	KAG8951752.1	PBP	PF01161.21	2.3e-16	198
1677_Tulasnella_spp	GCA_019633455.1	KAG8951753.1	DIT1_PvcA	PF05141.13	2.2000000000000003e-51	198
1677_Tulasnella_spp	GCA_019633455.1	KAG8951753.1	TauD	PF02668.17	2.6e-31	198
1677_Tulasnella_spp	GCA_019633455.1	KAG8951754.1	MoaE	PF02391.18	1.1e-38	198
1677_Tulasnella_spp	GCA_019633455.1	KAG8951755.1	Aldedh	PF00171.23	2.4999999999999993e-132	198
1677_Tulasnella_spp	GCA_019633455.1	KAG8951676.1				198
1677_Tulasnella_spp	GCA_019633455.1	KAG8951677.1				198
