Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
15_Uncinocarpus_reesii	GCA_000003515.2	EEP75703.1	p450	PF00067.23	1.1e-55	9
15_Uncinocarpus_reesii	GCA_000003515.2	EEP75704.1	DIT1_PvcA	PF05141.13	2.2999999999999997e-94	9
15_Uncinocarpus_reesii	GCA_000003515.2	EEP75705.1	Cutinase	PF01083.23	1.6e-36	9
15_Uncinocarpus_reesii	GCA_000003515.2	EEP75706.1				9
15_Uncinocarpus_reesii	GCA_000003515.2	EEP75707.1				9
15_Uncinocarpus_reesii	GCA_000003515.2	EEP75708.1				9
15_Uncinocarpus_reesii	GCA_000003515.2	EEP75709.1				9
15_Uncinocarpus_reesii	GCA_000003515.2	EEP75710.1	AMP-binding	PF00501.29	9.399999999999998e-71	9
15_Uncinocarpus_reesii	GCA_000003515.2	EEP75710.1	AMP-binding_C	PF13193.7	1.2e-16	9
70_Coccidioides_posadasii	GCA_000170175.2	EFW13621.1				9
70_Coccidioides_posadasii	GCA_000170175.2	EFW13622.1				9
70_Coccidioides_posadasii	GCA_000170175.2	EFW13623.1	Cutinase	PF01083.23	8.499999999999999e-38	9
70_Coccidioides_posadasii	GCA_000170175.2	EFW13624.1				9
70_Coccidioides_posadasii	GCA_000170175.2	EFW13625.1	DIT1_PvcA	PF05141.13	3.9e-91	9
70_Coccidioides_posadasii	GCA_000170175.2	EFW13626.1	p450	PF00067.23	5.1e-57	9
3375_Uncinocarpus_reesii	GCF_000003515.1	XP_002541036.1	p450	PF00067.23	1.1e-55	9
3375_Uncinocarpus_reesii	GCF_000003515.1	XP_002541037.1	DIT1_PvcA	PF05141.13	2.2999999999999997e-94	9
3375_Uncinocarpus_reesii	GCF_000003515.1	XP_002541038.1	Cutinase	PF01083.23	1.6e-36	9
3375_Uncinocarpus_reesii	GCF_000003515.1	XP_002541039.1				9
3375_Uncinocarpus_reesii	GCF_000003515.1	XP_002541040.1				9
3375_Uncinocarpus_reesii	GCF_000003515.1	XP_002541041.1				9
3375_Uncinocarpus_reesii	GCF_000003515.1	XP_002541042.1				9
3375_Uncinocarpus_reesii	GCF_000003515.1	XP_002541043.1	AMP-binding	PF00501.29	9.399999999999998e-71	9
3375_Uncinocarpus_reesii	GCF_000003515.1	XP_002541043.1	AMP-binding_C	PF13193.7	1.2e-16	9
