Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1655_Metarhizium_acridum	GCA_019434395.1	KAG8416168.1	DIT1_PvcA	PF05141.13	1.2999999999999998e-65	195
1655_Metarhizium_acridum	GCA_019434395.1	KAG8416169.1	p450	PF00067.23	2.8000000000000005e-17	195
1655_Metarhizium_acridum	GCA_019434395.1	KAG8416170.1	MFS_1	PF07690.17	4.9e-32	195
1655_Metarhizium_acridum	GCA_019434395.1	KAG8416171.1	FAD_binding_3	PF01494.20	5.2999999999999996e-20	195
1655_Metarhizium_acridum	GCA_019434395.1	KAG8416171.1	NAD_binding_8	PF13450.7	3.9e-05	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412931.1	MFS_1	PF07690.17	6e-32	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412932.1	p450	PF00067.23	2.8000000000000003e-53	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412933.1	DIT1_PvcA	PF05141.13	1.6e-65	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412934.1				195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412935.1	PK_Tyr_Ser-Thr	PF07714.18	1.3e-05	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412935.1	Pkinase	PF00069.26	5.7e-13	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412936.1	DOPA_dioxygen	PF08883.12	1.9999999999999998e-30	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412937.1	DUF4743	PF15916.6	1.7e-13	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412937.1	NUDIX	PF00293.29	8.1e-07	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412938.1				195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412939.1	APH	PF01636.24	4.2e-17	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412940.1	RTA1	PF04479.14	1.1999999999999998e-56	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412941.1	Zn_clus	PF00172.19	2.2000000000000002e-08	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412942.1	MFS_1	PF07690.17	9.8e-06	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412942.1	Sugar_tr	PF00083.25	2.6e-06	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412943.1				195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412944.1	DUF4139	PF13598.7	3.5e-30	195
1657_Metarhizium_acridum	GCA_019434415.1	KAG8412944.1	DUF4140	PF13600.7	1.5e-21	195
