Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46517.1				115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46518.1	Abhydrolase_3	PF07859.14	6.1e-18	115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46518.1	Peptidase_S9	PF00326.22	2.9e-07	115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46519.1	Hce2	PF14856.7	9.999999999999999e-31	115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46520.1	Esterase	PF00756.21	3.8e-14	115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46521.1				115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46522.1				115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46523.1				115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46524.1	LysM	PF01476.21	4.700000000000001e-12	115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46525.1	HNH_2	PF13391.7	4.2e-14	115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46526.1	p450	PF00067.23	1.3999999999999997e-48	115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46527.1	DIT1_PvcA	PF05141.13	9.399999999999998e-95	115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46528.1	ATG22	PF11700.9	3.999999999999999e-129	115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46529.1	MFS_1	PF07690.17	1.6000000000000002e-44	115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46529.1	Sugar_tr	PF00083.25	1.2e-15	115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46530.1				115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46531.1				115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46532.1	NPP1	PF05630.12	6.7e-64	115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46533.1				115
588_Penicilliopsis_zonata	GCA_001890105.1	OJJ46534.1	Pkinase	PF00069.26	1.6e-32	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581027.1				115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581028.1	Abhydrolase_3	PF07859.14	6.1e-18	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581028.1	Peptidase_S9	PF00326.22	2.9e-07	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581029.1	Hce2	PF14856.7	9.999999999999999e-31	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581030.1	Esterase	PF00756.21	3.8e-14	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581031.1				115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581032.1				115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581033.1				115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581034.1	LysM	PF01476.21	4.700000000000001e-12	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581035.1	HNH_2	PF13391.7	4.2e-14	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581036.1	p450	PF00067.23	1.3999999999999997e-48	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581037.1	DIT1_PvcA	PF05141.13	9.399999999999998e-95	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581038.1	ATG22	PF11700.9	3.999999999999999e-129	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581039.1	MFS_1	PF07690.17	1.6000000000000002e-44	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581039.1	Sugar_tr	PF00083.25	1.2e-15	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581040.1				115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581041.1				115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581042.1	NPP1	PF05630.12	6.7e-64	115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581043.1				115
3592_Penicilliopsis_zonata	GCF_001890105.1	XP_022581044.1	Pkinase	PF00069.26	1.6e-32	115
