Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79874.1	AMPK1_CBM	PF16561.6	9.2e-06	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79875.1	DWNN	PF08783.12	9.999999999999999e-32	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79875.1	zf-CCHC_2	PF13696.7	1.8e-09	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79866.1	SUR7	PF06687.13	4.5e-36	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79867.1				160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79877.1	HET	PF06985.12	2.5e-24	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79865.1	UstYa	PF11807.9	2.2e-46	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79872.1				160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79873.1				160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79878.1	DIT1_PvcA	PF05141.13	6.199999999999998e-35	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79878.1	TauD	PF02668.17	4.5000000000000003e-23	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79880.1	DIT1_PvcA	PF05141.13	6.2e-25	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79881.1	p450	PF00067.23	5.6999999999999995e-28	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79870.1	ATG22	PF11700.9	1.3999999999999992e-112	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79871.1	DIT1_PvcA	PF05141.13	2.3999999999999998e-85	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79882.1	MFS_1	PF07690.17	9.9e-35	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79882.1	Sugar_tr	PF00083.25	4.9e-09	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79883.1	NAD_binding_10	PF13460.7	7.6e-07	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79883.1	NmrA	PF05368.14	2.5000000000000002e-21	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79879.1	MFS_1	PF07690.17	1e-43	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79869.1	KR	PF08659.11	7.1e-08	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79869.1	adh_short	PF00106.26	2e-38	160
990_Xylaria_hypoxylon	GCA_004768795.1	TGJ79869.1	adh_short_C2	PF13561.7	2.1000000000000004e-26	160
991_Xylaria_hypoxylon	GCA_004768795.1	TGJ79871.1	DIT1_PvcA	PF05141.13	2.3999999999999998e-85	160
991_Xylaria_hypoxylon	GCA_004768795.1	TGJ79882.1	MFS_1	PF07690.17	9.9e-35	160
991_Xylaria_hypoxylon	GCA_004768795.1	TGJ79882.1	Sugar_tr	PF00083.25	4.9e-09	160
991_Xylaria_hypoxylon	GCA_004768795.1	TGJ79883.1	NAD_binding_10	PF13460.7	7.6e-07	160
991_Xylaria_hypoxylon	GCA_004768795.1	TGJ79883.1	NmrA	PF05368.14	2.5000000000000002e-21	160
991_Xylaria_hypoxylon	GCA_004768795.1	TGJ79879.1	MFS_1	PF07690.17	1e-43	160
991_Xylaria_hypoxylon	GCA_004768795.1	TGJ79869.1	KR	PF08659.11	7.1e-08	160
991_Xylaria_hypoxylon	GCA_004768795.1	TGJ79869.1	adh_short	PF00106.26	2e-38	160
991_Xylaria_hypoxylon	GCA_004768795.1	TGJ79869.1	adh_short_C2	PF13561.7	2.1000000000000004e-26	160
991_Xylaria_hypoxylon	GCA_004768795.1	TGJ79868.1	KR	PF08659.11	7.599999999999999e-08	160
991_Xylaria_hypoxylon	GCA_004768795.1	TGJ79868.1	adh_short	PF00106.26	1.7999999999999996e-40	160
991_Xylaria_hypoxylon	GCA_004768795.1	TGJ79868.1	adh_short_C2	PF13561.7	3.1000000000000004e-28	160
