Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52645.1	2OG-FeII_Oxy	PF03171.21	4.6e-17	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52645.1	DIOX_N	PF14226.7	1.3000000000000002e-18	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52644.1	FAD_binding_3	PF01494.20	3.4000000000000004e-58	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52644.1	NAD_binding_8	PF13450.7	4.3e-05	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52643.1	DIT1_PvcA	PF05141.13	1.8999999999999995e-83	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52643.1	TauD	PF02668.17	1.1000000000000001e-23	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52636.1	p450	PF00067.23	3.9e-44	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52629.1	MFS_1	PF07690.17	9.599999999999997e-55	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52629.1	Sugar_tr	PF00083.25	6.6e-17	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52629.1	TRI12	PF06609.14	1.2e-05	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52627.1	FAD_binding_4	PF01565.24	1.7e-20	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52632.1				62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52642.1	DUF218	PF02698.18	1.5e-07	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52650.1				62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52625.1				62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52640.1	Glyco_hydro_88	PF07470.14	4.299999999999999e-65	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52628.1	CDC27	PF09507.11	8.599999999999999e-94	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52646.1	Proteasom_Rpn13	PF04683.14	2.3e-25	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52646.1	RPN13_C	PF16550.6	2.4e-12	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52633.1	Ribosomal_L6e	PF01159.20	7.4e-39	62
199_Neofusicoccum_parvum	GCA_000385595.1	EOD52651.1				62
654_Lasiodiplodia_theobromae	GCA_002111425.1	KAF9639855.1	DIT1_PvcA	PF05141.13	2.999999999999999e-84	62
654_Lasiodiplodia_theobromae	GCA_002111425.1	KAF9639855.1	TauD	PF02668.17	8.6e-23	62
654_Lasiodiplodia_theobromae	GCA_002111425.1	KAF9639856.1	FAD_binding_3	PF01494.20	9.7e-59	62
654_Lasiodiplodia_theobromae	GCA_002111425.1	KAF9639857.1	2OG-FeII_Oxy	PF03171.21	1.4000000000000006e-17	62
654_Lasiodiplodia_theobromae	GCA_002111425.1	KAF9639857.1	DIOX_N	PF14226.7	2.8e-15	62
654_Lasiodiplodia_theobromae	GCA_002111425.1	KAF9639858.1	Meth_synt_2	PF01717.19	1.2e-05	62
654_Lasiodiplodia_theobromae	GCA_002111425.1	KAF9639859.1	DUF218	PF02698.18	4.4e-06	62
654_Lasiodiplodia_theobromae	GCA_002111425.1	KAF9639860.1	DbpA	PF03880.16	1.3e-05	62
654_Lasiodiplodia_theobromae	GCA_002111425.1	KAF9639861.1				62
654_Lasiodiplodia_theobromae	GCA_002111425.1	KAF9639862.1				62
654_Lasiodiplodia_theobromae	GCA_002111425.1	KAF9639863.1	MFS_1	PF07690.17	8.900000000000001e-26	62
654_Lasiodiplodia_theobromae	GCA_002111425.1	KAF9639863.1	Sugar_tr	PF00083.25	9.7e-18	62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573670.1	MFS_1	PF07690.17	6.6e-27	62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573670.1	Sugar_tr	PF00083.25	2e-18	62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573667.1				62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573668.1				62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573661.1	DbpA	PF03880.16	1.3e-05	62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573662.1	DUF218	PF02698.18	4.5e-06	62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573709.1	Meth_synt_2	PF01717.19	1.2e-05	62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573708.1	2OG-FeII_Oxy	PF03171.21	2.4e-17	62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573708.1	DIOX_N	PF14226.7	1.2e-17	62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573707.1	FAD_binding_3	PF01494.20	9.7e-59	62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573706.1	DIT1_PvcA	PF05141.13	2.999999999999999e-84	62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573706.1	TauD	PF02668.17	8.6e-23	62
1034_Lasiodiplodia_theobromae	GCA_008931885.1	KAB2573705.1	p450	PF00067.23	7.4e-42	62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540175.1	MFS_1	PF07690.17	9e-20	62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540175.1	Sugar_tr	PF00083.25	3.4e-15	62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540176.1				62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540177.1				62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540178.1	DbpA	PF03880.16	1.3e-05	62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540179.1	DUF218	PF02698.18	4.5e-06	62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540180.1				62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540181.1	2OG-FeII_Oxy	PF03171.21	1.6e-17	62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540181.1	DIOX_N	PF14226.7	1.2e-17	62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540182.1	FAD_binding_3	PF01494.20	9.800000000000001e-59	62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540183.1	DIT1_PvcA	PF05141.13	2.999999999999999e-84	62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540183.1	TauD	PF02668.17	8.7e-23	62
1322_Lasiodiplodia_theobromae	GCA_012971845.1	KAF4540184.1	p450	PF00067.23	3.5e-42	62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368876.1	MFS_1	PF07690.17	9e-20	62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368876.1	Sugar_tr	PF00083.25	3.4e-15	62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368877.1				62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368878.1				62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368879.1	DbpA	PF03880.16	1.3e-05	62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368880.1	DUF218	PF02698.18	4.5e-06	62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368881.1				62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368882.1	2OG-FeII_Oxy	PF03171.21	1.6e-17	62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368882.1	DIOX_N	PF14226.7	1.2e-17	62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368883.1	FAD_binding_3	PF01494.20	9.800000000000001e-59	62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368884.1	DIT1_PvcA	PF05141.13	2.999999999999999e-84	62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368884.1	TauD	PF02668.17	8.7e-23	62
3722_Lasiodiplodia_theobromae	GCF_012971845.1	XP_035368885.1	p450	PF00067.23	3.5e-42	62
