Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
465_Fusarium_langsethiae	GCA_001292635.1	KPA37845.1	DIT1_PvcA	PF05141.13	1.4999999999999996e-74	96
465_Fusarium_langsethiae	GCA_001292635.1	KPA37845.1	HpcH_HpaI	PF03328.15	9.4e-25	96
465_Fusarium_langsethiae	GCA_001292635.1	KPA37845.1	Methyltransf_11	PF08241.13	9.5e-06	96
465_Fusarium_langsethiae	GCA_001292635.1	KPA37845.1	Methyltransf_12	PF08242.13	2.7e-07	96
465_Fusarium_langsethiae	GCA_001292635.1	KPA37845.1	Methyltransf_23	PF13489.7	1.1e-07	96
465_Fusarium_langsethiae	GCA_001292635.1	KPA37845.1	Methyltransf_25	PF13649.7	2.5e-09	96
465_Fusarium_langsethiae	GCA_001292635.1	KPA37845.1	Methyltransf_31	PF13847.7	3.6e-07	96
465_Fusarium_langsethiae	GCA_001292635.1	KPA37845.1	TauD	PF02668.17	2.7999999999999998e-24	96
465_Fusarium_langsethiae	GCA_001292635.1	KPA37846.1	Aldedh	PF00171.23	5.799999999999998e-155	96
554_Fusarium_poae	GCA_001675295.1	OBS28367.1	Abhydrolase_3	PF07859.14	3.5e-23	96
554_Fusarium_poae	GCA_001675295.1	OBS28368.1	Aldedh	PF00171.23	7.599999999999998e-158	96
554_Fusarium_poae	GCA_001675295.1	OBS28369.1	DIT1_PvcA	PF05141.13	1.6e-73	96
554_Fusarium_poae	GCA_001675295.1	OBS28369.1	HpcH_HpaI	PF03328.15	1.2999999999999998e-24	96
554_Fusarium_poae	GCA_001675295.1	OBS28369.1	Methyltransf_11	PF08241.13	8.400000000000001e-06	96
554_Fusarium_poae	GCA_001675295.1	OBS28369.1	Methyltransf_12	PF08242.13	7e-07	96
554_Fusarium_poae	GCA_001675295.1	OBS28369.1	Methyltransf_23	PF13489.7	1.1e-06	96
554_Fusarium_poae	GCA_001675295.1	OBS28369.1	Methyltransf_25	PF13649.7	4.3e-08	96
