Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
584_Diplodia_corticola	GCA_001883845.1	OJD36757.1	His_Phos_1	PF00300.23	2.6000000000000003e-32	114
584_Diplodia_corticola	GCA_001883845.1	OJD36758.1	Lactamase_B	PF00753.28	1.2e-11	114
584_Diplodia_corticola	GCA_001883845.1	OJD36756.1	Cu-oxidase	PF00394.23	2.7e-37	114
584_Diplodia_corticola	GCA_001883845.1	OJD36756.1	Cu-oxidase_2	PF07731.15	8.899999999999999e-37	114
584_Diplodia_corticola	GCA_001883845.1	OJD36756.1	Cu-oxidase_3	PF07732.16	2.8e-40	114
584_Diplodia_corticola	GCA_001883845.1	OJD28966.1	p450	PF00067.23	3.4000000000000004e-58	114
584_Diplodia_corticola	GCA_001883845.1	OJD28964.1	BRCT	PF00533.27	1.2e-07	114
584_Diplodia_corticola	GCA_001883845.1	OJD28964.1	PARP	PF00644.21	4.5999999999999997e-60	114
584_Diplodia_corticola	GCA_001883845.1	OJD28964.1	PARP_reg	PF02877.15	3.4e-44	114
584_Diplodia_corticola	GCA_001883845.1	OJD28964.1	WGR	PF05406.16	1.8000000000000001e-22	114
584_Diplodia_corticola	GCA_001883845.1	OJD28965.1				114
584_Diplodia_corticola	GCA_001883845.1	OJD28962.1	HET	PF06985.12	7.799999999999999e-30	114
584_Diplodia_corticola	GCA_001883845.1	OJD28963.1				114
584_Diplodia_corticola	GCA_001883845.1	OJD28960.1	ANAPC4_WD40	PF12894.8	2.8e-18	114
584_Diplodia_corticola	GCA_001883845.1	OJD28960.1	PQQ_3	PF13570.7	2e-06	114
584_Diplodia_corticola	GCA_001883845.1	OJD28960.1	WD40	PF00400.33	2.2e-35	114
584_Diplodia_corticola	GCA_001883845.1	OJD28960.1	eIF2A	PF08662.12	3.2e-05	114
584_Diplodia_corticola	GCA_001883845.1	OJD28961.1	GATase	PF00117.29	1.7e-19	114
