Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	ADH_zinc_N	PF00107.27	5.7e-15	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	ADH_zinc_N_2	PF13602.7	2.3e-19	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	Acyl_transf_1	PF00698.22	5.700000000000001e-55	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	Carn_acyltransf	PF00755.21	1.1999999999999996e-103	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	Epimerase	PF01370.22	2.1e-05	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	KAsynt_C_assoc	PF16197.6	4.3e-12	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	KR	PF08659.11	2.3999999999999997e-46	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	Ketoacyl-synt_C	PF02801.23	1.4999999999999998e-39	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	Methyltransf_11	PF08241.13	4.3e-09	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	Methyltransf_12	PF08242.13	4.5000000000000004e-17	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	Methyltransf_23	PF13489.7	1.7e-10	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	Methyltransf_25	PF13649.7	1.9e-11	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	Methyltransf_31	PF13847.7	1.2e-08	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	PP-binding	PF00550.26	1.2e-07	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	PS-DH	PF14765.7	8.8e-50	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	Ubie_methyltran	PF01209.19	2.5e-06	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	adh_short	PF00106.26	2.2999999999999998e-11	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	adh_short_C2	PF13561.7	5.9e-06	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98470.1	ketoacyl-synt	PF00109.27	5.2999999999999986e-77	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98471.1				89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98472.1	Pkinase	PF00069.26	5.5e-07	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98473.1	NAD_binding_10	PF13460.7	1.1e-11	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98473.1	NmrA	PF05368.14	3.7e-32	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98474.1	MFS_1	PF07690.17	8.9e-22	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98475.1	DIT1_PvcA	PF05141.13	1.3e-93	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98476.1	NAD_binding_10	PF13460.7	5e-08	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98476.1	NmrA	PF05368.14	7.2e-27	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98457.1	Hydrolase_4	PF12146.9	3e-05	89
424_Trichoderma_harzianum	GCA_000988865.1	KKO98457.1	PAF-AH_p_II	PF03403.14	2.9e-41	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057599.1	HET	PF06985.12	6.8e-37	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057592.1	Vps62	PF06101.12	3.7e-09	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057591.1				89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057508.1	Nitroreductase	PF00881.25	8.5e-12	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	ADH_zinc_N	PF00107.27	3.9e-15	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	ADH_zinc_N_2	PF13602.7	1.5e-19	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	Acyl_transf_1	PF00698.22	1.9999999999999998e-54	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	Carn_acyltransf	PF00755.21	4.099999999999999e-100	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	Epimerase	PF01370.22	1.2e-05	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	KAsynt_C_assoc	PF16197.6	4.8e-12	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	KR	PF08659.11	1.6e-45	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	Ketoacyl-synt_C	PF02801.23	5.7999999999999984e-39	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	Methyltransf_11	PF08241.13	6.3e-09	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	Methyltransf_12	PF08242.13	6.099999999999999e-17	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	Methyltransf_23	PF13489.7	4e-11	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	Methyltransf_25	PF13649.7	2.2e-10	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	Methyltransf_31	PF13847.7	1.8e-08	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	PP-binding	PF00550.26	1.4e-07	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	PS-DH	PF14765.7	2.6e-50	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	Ubie_methyltran	PF01209.19	1.7e-06	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	adh_short	PF00106.26	5e-11	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	adh_short_C2	PF13561.7	5e-05	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057509.1	ketoacyl-synt	PF00109.27	6.599999999999999e-77	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057506.1				89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057507.1	Pkinase	PF00069.26	1e-08	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057512.1	NAD_binding_10	PF13460.7	1.3e-11	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057512.1	NmrA	PF05368.14	2.1e-34	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057513.1	MFS_1	PF07690.17	5.9e-22	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057510.1	DIT1_PvcA	PF05141.13	1.0999999999999998e-93	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057511.1	Epimerase	PF01370.22	6.6e-05	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057511.1	NAD_binding_10	PF13460.7	9.8e-08	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057511.1	NmrA	PF05368.14	4.7000000000000005e-28	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057504.1	Fungal_trans	PF04082.19	1.5e-13	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057505.1	NAD_binding_10	PF13460.7	9.6e-07	89
1228_Trichoderma_lentiforme	GCA_011066345.1	KAF3057505.1	NmrA	PF05368.14	9.9e-32	89
