Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1122_Dissoconium_aciculare	GCA_010015565.1	KAF1823225.1	DIT1_PvcA	PF05141.13	1.8e-90	166
1122_Dissoconium_aciculare	GCA_010015565.1	KAF1823226.1	MFS_1	PF07690.17	5.400000000000001e-44	166
1122_Dissoconium_aciculare	GCA_010015565.1	KAF1823226.1	Sugar_tr	PF00083.25	5.3e-11	166
1122_Dissoconium_aciculare	GCA_010015565.1	KAF1823227.1	ATG22	PF11700.9	1.4999999999999994e-125	166
1122_Dissoconium_aciculare	GCA_010015565.1	KAF1823228.1				166
1122_Dissoconium_aciculare	GCA_010015565.1	KAF1823229.1				166
3686_Dissoconium_aciculare	GCF_010015565.1	XP_033460261.1	DIT1_PvcA	PF05141.13	1.8e-90	166
3686_Dissoconium_aciculare	GCF_010015565.1	XP_033460262.1	MFS_1	PF07690.17	5.400000000000001e-44	166
3686_Dissoconium_aciculare	GCF_010015565.1	XP_033460262.1	Sugar_tr	PF00083.25	5.3e-11	166
3686_Dissoconium_aciculare	GCF_010015565.1	XP_033460263.1	ATG22	PF11700.9	1.4999999999999994e-125	166
3686_Dissoconium_aciculare	GCF_010015565.1	XP_033460264.1				166
3686_Dissoconium_aciculare	GCF_010015565.1	XP_033460265.1				166
