Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49979.1	AAA_16	PF13191.7	5.4e-07	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49979.1	AAA_25	PF13481.7	3.4e-05	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49979.1	ABC2_membrane	PF01061.25	8.899999999999998e-81	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49979.1	ABC2_membrane_3	PF12698.8	1.4e-08	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49979.1	ABC2_membrane_7	PF19055.1	2.3e-14	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49979.1	ABC_tran	PF00005.28	1.9e-37	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49979.1	ABC_trans_N	PF14510.7	3.5000000000000004e-06	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49979.1	PDR_CDR	PF06422.13	3.600000000000001e-29	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49980.1				145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49981.1				145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49982.1				145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49983.1	DUF4188	PF13826.7	1.1e-36	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49984.1	Lactamase_B	PF00753.28	1.2e-15	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49984.1	Lactamase_B_2	PF12706.8	1.1e-05	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49985.1	Fungal_trans_2	PF11951.9	1.6000000000000002e-10	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49985.1	Zn_clus	PF00172.19	4.1e-05	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49986.1	p450	PF00067.23	2.1000000000000002e-52	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49987.1				145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49988.1	EMC1_C	PF07774.14	1.6999999999999997e-64	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49989.1				145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49990.1	MFS_1	PF07690.17	1.1e-49	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49990.1	Sugar_tr	PF00083.25	2.9e-15	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49991.1	ATG22	PF11700.9	7.199999999999999e-126	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49992.1	p450	PF00067.23	2.4e-50	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49993.1	DIT1_PvcA	PF05141.13	6.699999999999999e-86	145
802_Aspergillus_brunneoviolaceus	GCA_003184695.1	RAH49994.1	DnaJ	PF00226.32	3.9e-09	145
804_Aspergillus_uvarum	GCA_003184745.1	PYH83390.1	DnaJ	PF00226.32	3.1e-08	145
804_Aspergillus_uvarum	GCA_003184745.1	PYH83391.1	DIT1_PvcA	PF05141.13	6.3e-89	145
804_Aspergillus_uvarum	GCA_003184745.1	PYH83392.1	p450	PF00067.23	1.3999999999999998e-52	145
804_Aspergillus_uvarum	GCA_003184745.1	PYH83393.1	ATG22	PF11700.9	1.1999999999999995e-126	145
804_Aspergillus_uvarum	GCA_003184745.1	PYH83394.1	MFS_1	PF07690.17	2.2e-48	145
804_Aspergillus_uvarum	GCA_003184745.1	PYH83394.1	Sugar_tr	PF00083.25	2.4e-14	145
804_Aspergillus_uvarum	GCA_003184745.1	PYH83049.1	MFS_1	PF07690.17	7.8e-35	145
804_Aspergillus_uvarum	GCA_003184745.1	PYH83050.1	BetaGal_dom2	PF10435.10	2.3999999999999998e-63	145
804_Aspergillus_uvarum	GCA_003184745.1	PYH83050.1	BetaGal_dom3	PF13363.7	9.2e-26	145
804_Aspergillus_uvarum	GCA_003184745.1	PYH83050.1	BetaGal_dom4_5	PF13364.7	9.2e-61	145
804_Aspergillus_uvarum	GCA_003184745.1	PYH83050.1	Cellulase	PF00150.19	1.5e-07	145
804_Aspergillus_uvarum	GCA_003184745.1	PYH83050.1	Glyco_hydro_35	PF01301.20	4.2e-84	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81740.1	Ctr	PF04145.16	7.1e-25	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81741.1	DnaJ	PF00226.32	4.4e-09	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81742.1	DIT1_PvcA	PF05141.13	9.599999999999998e-80	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81743.1	p450	PF00067.23	9e-50	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81744.1	ATG22	PF11700.9	1.3999999999999995e-125	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81745.1	MFS_1	PF07690.17	3.3e-49	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81745.1	MFS_2	PF13347.7	7.699999999999999e-06	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81745.1	Sugar_tr	PF00083.25	7.5e-16	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81746.1	EMC1_C	PF07774.14	1.6999999999999997e-63	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81747.1				145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81748.1	p450	PF00067.23	5.699999999999999e-44	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81749.1				145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81750.1	Lactamase_B	PF00753.28	3.8e-15	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81750.1	Lactamase_B_2	PF12706.8	1e-05	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81751.1	DUF4188	PF13826.7	1.1999999999999998e-36	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81752.1	Fungal_trans_2	PF11951.9	1.2e-06	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81753.1				145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81754.1	AAA_16	PF13191.7	5.4e-07	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81754.1	AAA_25	PF13481.7	3.4e-05	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81754.1	ABC2_membrane	PF01061.25	8.799999999999998e-81	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81754.1	ABC2_membrane_3	PF12698.8	1.9e-08	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81754.1	ABC2_membrane_7	PF19055.1	1.5e-13	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81754.1	ABC_tran	PF00005.28	1.9e-37	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81754.1	ABC_trans_N	PF14510.7	3.5000000000000004e-06	145
810_Aspergillus_fijiensis	GCA_003184825.1	RAK81754.1	PDR_CDR	PF06422.13	3.600000000000001e-29	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446500.1	AAA_16	PF13191.7	5.4e-07	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446500.1	AAA_25	PF13481.7	3.4e-05	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446500.1	ABC2_membrane	PF01061.25	8.899999999999998e-81	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446500.1	ABC2_membrane_3	PF12698.8	1.4e-08	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446500.1	ABC2_membrane_7	PF19055.1	2.3e-14	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446500.1	ABC_tran	PF00005.28	1.9e-37	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446500.1	ABC_trans_N	PF14510.7	3.5000000000000004e-06	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446500.1	PDR_CDR	PF06422.13	3.600000000000001e-29	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446501.1				145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446502.1				145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446503.1				145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446504.1	DUF4188	PF13826.7	1.1e-36	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446505.1	Lactamase_B	PF00753.28	1.2e-15	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446505.1	Lactamase_B_2	PF12706.8	1.1e-05	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446506.1	Fungal_trans_2	PF11951.9	1.6000000000000002e-10	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446506.1	Zn_clus	PF00172.19	4.1e-05	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446507.1	p450	PF00067.23	2.1000000000000002e-52	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446508.1				145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446509.1	EMC1_C	PF07774.14	1.6999999999999997e-64	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446510.1				145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446511.1	MFS_1	PF07690.17	1.1e-49	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446511.1	Sugar_tr	PF00083.25	2.9e-15	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446512.1	ATG22	PF11700.9	7.199999999999999e-126	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446513.1	p450	PF00067.23	2.4e-50	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446514.1	DIT1_PvcA	PF05141.13	6.699999999999999e-86	145
3637_Aspergillus_brunneoviolaceus	GCF_003184695.1	XP_025446515.1	DnaJ	PF00226.32	3.9e-09	145
3640_Aspergillus_uvarum	GCF_003184745.1	XP_025493590.1	DnaJ	PF00226.32	3.1e-08	145
3640_Aspergillus_uvarum	GCF_003184745.1	XP_025493591.1	DIT1_PvcA	PF05141.13	6.3e-89	145
3640_Aspergillus_uvarum	GCF_003184745.1	XP_025493592.1	p450	PF00067.23	1.3999999999999998e-52	145
3640_Aspergillus_uvarum	GCF_003184745.1	XP_025493593.1	ATG22	PF11700.9	1.1999999999999995e-126	145
3640_Aspergillus_uvarum	GCF_003184745.1	XP_025493594.1	MFS_1	PF07690.17	2.2e-48	145
3640_Aspergillus_uvarum	GCF_003184745.1	XP_025493594.1	Sugar_tr	PF00083.25	2.4e-14	145
3640_Aspergillus_uvarum	GCF_003184745.1	XP_025493249.1	MFS_1	PF07690.17	7.8e-35	145
3640_Aspergillus_uvarum	GCF_003184745.1	XP_025493250.1	BetaGal_dom2	PF10435.10	2.3999999999999998e-63	145
3640_Aspergillus_uvarum	GCF_003184745.1	XP_025493250.1	BetaGal_dom3	PF13363.7	9.2e-26	145
3640_Aspergillus_uvarum	GCF_003184745.1	XP_025493250.1	BetaGal_dom4_5	PF13364.7	9.2e-61	145
3640_Aspergillus_uvarum	GCF_003184745.1	XP_025493250.1	Cellulase	PF00150.19	1.5e-07	145
3640_Aspergillus_uvarum	GCF_003184745.1	XP_025493250.1	Glyco_hydro_35	PF01301.20	4.2e-84	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805750.1	Ctr	PF04145.16	7.1e-25	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805751.1	DnaJ	PF00226.32	4.4e-09	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805752.1	DIT1_PvcA	PF05141.13	9.599999999999998e-80	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805753.1	p450	PF00067.23	9e-50	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805754.1	ATG22	PF11700.9	1.3999999999999995e-125	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805755.1	MFS_1	PF07690.17	3.3e-49	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805755.1	MFS_2	PF13347.7	7.699999999999999e-06	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805755.1	Sugar_tr	PF00083.25	7.5e-16	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805756.1	EMC1_C	PF07774.14	1.6999999999999997e-63	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805757.1				145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805758.1	p450	PF00067.23	5.699999999999999e-44	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805759.1				145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805760.1	Lactamase_B	PF00753.28	3.8e-15	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805760.1	Lactamase_B_2	PF12706.8	1e-05	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805761.1	DUF4188	PF13826.7	1.1999999999999998e-36	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805762.1	Fungal_trans_2	PF11951.9	1.2e-06	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805763.1				145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805764.1	AAA_16	PF13191.7	5.4e-07	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805764.1	AAA_25	PF13481.7	3.4e-05	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805764.1	ABC2_membrane	PF01061.25	8.799999999999998e-81	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805764.1	ABC2_membrane_3	PF12698.8	1.9e-08	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805764.1	ABC2_membrane_7	PF19055.1	1.5e-13	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805764.1	ABC_tran	PF00005.28	1.9e-37	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805764.1	ABC_trans_N	PF14510.7	3.5000000000000004e-06	145
3647_Aspergillus_fijiensis	GCF_003184825.1	XP_040805764.1	PDR_CDR	PF06422.13	3.600000000000001e-29	145
