Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
619_Penicillium_solitum	GCA_002072235.1	OQD89365.1	MFS_1	PF07690.17	8.5e-23	126
619_Penicillium_solitum	GCA_002072235.1	OQD89343.1	MFS_1	PF07690.17	1.9e-42	126
619_Penicillium_solitum	GCA_002072235.1	OQD89343.1	TRI12	PF06609.14	1.5e-06	126
619_Penicillium_solitum	GCA_002072235.1	OQD89334.1	AMP-binding	PF00501.29	4.600000000000001e-28	126
619_Penicillium_solitum	GCA_002072235.1	OQD89334.1	DIT1_PvcA	PF05141.13	6.2e-94	126
619_Penicillium_solitum	GCA_002072235.1	OQD89334.1	PP-binding	PF00550.26	3.2e-07	126
619_Penicillium_solitum	GCA_002072235.1	OQD89334.1	Transferase	PF02458.16	4.7e-10	126
619_Penicillium_solitum	GCA_002072235.1	OQD89348.1				126
619_Penicillium_solitum	GCA_002072235.1	OQD89337.1	Abhydrolase_2	PF02230.17	1.8000000000000004e-13	126
619_Penicillium_solitum	GCA_002072235.1	OQD89356.1	DUF3759	PF12585.9	1.3999999999999999e-39	126
619_Penicillium_solitum	GCA_002072235.1	OQD89329.1	EXS	PF03124.15	7.999999999999998e-98	126
619_Penicillium_solitum	GCA_002072235.1	OQD89329.1	SPX	PF03105.20	7.699999999999998e-89	126
1262_Penicillium_digitatum	GCA_012295545.2	KAG0155712.1	MFS_1	PF07690.17	2.0000000000000002e-21	126
1262_Penicillium_digitatum	GCA_012295545.2	KAG0155712.1	Sugar_tr	PF00083.25	9.4e-09	126
1262_Penicillium_digitatum	GCA_012295545.2	KAG0155712.1	TRI12	PF06609.14	6.900000000000002e-08	126
1262_Penicillium_digitatum	GCA_012295545.2	KAG0155713.1	AMP-binding	PF00501.29	2.4e-27	126
1262_Penicillium_digitatum	GCA_012295545.2	KAG0155713.1	DIT1_PvcA	PF05141.13	6.899999999999999e-94	126
1262_Penicillium_digitatum	GCA_012295545.2	KAG0155713.1	Transferase	PF02458.16	6.400000000000001e-10	126
1262_Penicillium_digitatum	GCA_012295545.2	KAG0155714.1				126
1262_Penicillium_digitatum	GCA_012295545.2	KAG0155715.1	Abhydrolase_2	PF02230.17	3.5e-14	126
1262_Penicillium_digitatum	GCA_012295545.2	KAG0155716.1	DUF3759	PF12585.9	4.3e-40	126
1262_Penicillium_digitatum	GCA_012295545.2	KAG0155717.1	EXS	PF03124.15	6.099999999999998e-97	126
1262_Penicillium_digitatum	GCA_012295545.2	KAG0155717.1	SPX	PF03105.20	1.5999999999999998e-88	126
3606_Penicillium_solitum	GCF_002072235.1	XP_040808372.1	MFS_1	PF07690.17	8.5e-23	126
3606_Penicillium_solitum	GCF_002072235.1	XP_040808350.1	MFS_1	PF07690.17	1.9e-42	126
3606_Penicillium_solitum	GCF_002072235.1	XP_040808350.1	TRI12	PF06609.14	1.5e-06	126
3606_Penicillium_solitum	GCF_002072235.1	XP_040808341.1	AMP-binding	PF00501.29	4.600000000000001e-28	126
3606_Penicillium_solitum	GCF_002072235.1	XP_040808341.1	DIT1_PvcA	PF05141.13	6.2e-94	126
3606_Penicillium_solitum	GCF_002072235.1	XP_040808341.1	PP-binding	PF00550.26	3.2e-07	126
3606_Penicillium_solitum	GCF_002072235.1	XP_040808341.1	Transferase	PF02458.16	4.7e-10	126
3606_Penicillium_solitum	GCF_002072235.1	XP_040808355.1				126
3606_Penicillium_solitum	GCF_002072235.1	XP_040808344.1	Abhydrolase_2	PF02230.17	1.8000000000000004e-13	126
3606_Penicillium_solitum	GCF_002072235.1	XP_040808363.1	DUF3759	PF12585.9	1.3999999999999999e-39	126
3606_Penicillium_solitum	GCF_002072235.1	XP_040808336.1	EXS	PF03124.15	7.999999999999998e-98	126
3606_Penicillium_solitum	GCF_002072235.1	XP_040808336.1	SPX	PF03105.20	7.699999999999998e-89	126
