Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1542_Cantharellus_anzutake	GCA_015039405.1	KAF8323621.1	FAD_binding_3	PF01494.20	4.0999999999999994e-64	193
1542_Cantharellus_anzutake	GCA_015039405.1	KAF8323622.1	DIT1_PvcA	PF05141.13	5.2999999999999986e-79	193
1542_Cantharellus_anzutake	GCA_015039405.1	KAF8323622.1	TauD	PF02668.17	3.7e-30	193
1542_Cantharellus_anzutake	GCA_015039405.1	KAF8323623.1	FAD_binding_3	PF01494.20	5.6000000000000005e-28	193
1542_Cantharellus_anzutake	GCA_015039405.1	KAF8323624.1	DIT1_PvcA	PF05141.13	9.999999999999998e-67	193
1542_Cantharellus_anzutake	GCA_015039405.1	KAF8323624.1	TauD	PF02668.17	2.1e-31	193
1543_Cantharellus_anzutake	GCA_015039405.1	KAF8330021.1	GDPD	PF03009.18	3.1e-29	193
1543_Cantharellus_anzutake	GCA_015039405.1	KAF8330021.1	GDPD_2	PF13653.7	9.4e-07	193
1543_Cantharellus_anzutake	GCA_015039405.1	KAF8330022.1	FAD_binding_3	PF01494.20	2.9999999999999997e-64	193
1543_Cantharellus_anzutake	GCA_015039405.1	KAF8330023.1	DIT1_PvcA	PF05141.13	5.7e-79	193
1543_Cantharellus_anzutake	GCA_015039405.1	KAF8330023.1	TauD	PF02668.17	3.7e-30	193
1543_Cantharellus_anzutake	GCA_015039405.1	KAF8330024.1				193
1543_Cantharellus_anzutake	GCA_015039405.1	KAF8330025.1				193
1543_Cantharellus_anzutake	GCA_015039405.1	KAF8330026.1	FAD_binding_2	PF00890.25	3.8e-05	193
1543_Cantharellus_anzutake	GCA_015039405.1	KAF8330026.1	FAD_binding_3	PF01494.20	6.800000000000001e-17	193
1543_Cantharellus_anzutake	GCA_015039405.1	KAF8330027.1	DIT1_PvcA	PF05141.13	1.5999999999999998e-77	193
1543_Cantharellus_anzutake	GCA_015039405.1	KAF8330028.1	TauD	PF02668.17	3.1999999999999997e-31	193
3761_Cantharellus_anzutake	GCF_015039405.1	XP_038915242.1	GDPD	PF03009.18	3.1e-29	193
3761_Cantharellus_anzutake	GCF_015039405.1	XP_038915242.1	GDPD_2	PF13653.7	9.4e-07	193
3761_Cantharellus_anzutake	GCF_015039405.1	XP_038915243.1	FAD_binding_3	PF01494.20	2.9999999999999997e-64	193
3761_Cantharellus_anzutake	GCF_015039405.1	XP_038915244.1	DIT1_PvcA	PF05141.13	5.7e-79	193
3761_Cantharellus_anzutake	GCF_015039405.1	XP_038915244.1	TauD	PF02668.17	3.7e-30	193
3761_Cantharellus_anzutake	GCF_015039405.1	XP_038915245.1				193
3761_Cantharellus_anzutake	GCF_015039405.1	XP_038915246.1				193
3761_Cantharellus_anzutake	GCF_015039405.1	XP_038915247.1	FAD_binding_2	PF00890.25	3.8e-05	193
3761_Cantharellus_anzutake	GCF_015039405.1	XP_038915247.1	FAD_binding_3	PF01494.20	6.800000000000001e-17	193
3761_Cantharellus_anzutake	GCF_015039405.1	XP_038915248.1	DIT1_PvcA	PF05141.13	1.5999999999999998e-77	193
3761_Cantharellus_anzutake	GCF_015039405.1	XP_038915249.1	TauD	PF02668.17	3.1999999999999997e-31	193
3762_Cantharellus_anzutake	GCF_015039405.1	XP_038911275.1	FAD_binding_3	PF01494.20	4.0999999999999994e-64	193
3762_Cantharellus_anzutake	GCF_015039405.1	XP_038911276.1	DIT1_PvcA	PF05141.13	5.2999999999999986e-79	193
3762_Cantharellus_anzutake	GCF_015039405.1	XP_038911276.1	TauD	PF02668.17	3.7e-30	193
3762_Cantharellus_anzutake	GCF_015039405.1	XP_038911277.1	FAD_binding_3	PF01494.20	5.6000000000000005e-28	193
3762_Cantharellus_anzutake	GCF_015039405.1	XP_038911278.1	DIT1_PvcA	PF05141.13	9.999999999999998e-67	193
3762_Cantharellus_anzutake	GCF_015039405.1	XP_038911278.1	TauD	PF02668.17	2.1e-31	193
