Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
931_Monosporascus_ibericus	GCA_004154915.1	RYP04500.1				157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04501.1	Bud13	PF09736.10	3.2999999999999997e-46	157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04502.1	TFIIF_alpha	PF05793.13	2.7000000000000004e-06	157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04503.1	PAP_assoc	PF03828.20	1.8e-18	157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04503.1	TUTase	PF19088.1	8.399999999999999e-09	157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04504.1				157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04505.1	DIT1_PvcA	PF05141.13	2.1e-88	157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04505.1	TauD	PF02668.17	1.2e-20	157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04506.1	FAD_binding_3	PF01494.20	6.9e-47	157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04507.1				157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04508.1	Pribosyl_synth	PF14572.7	3.5000000000000003e-34	157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04508.1	Pribosyltran	PF00156.28	2.4e-07	157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04508.1	Pribosyltran_N	PF13793.7	4.099999999999999e-42	157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04509.1	XPG_I_2	PF12813.8	4.3e-35	157
931_Monosporascus_ibericus	GCA_004154915.1	RYP04510.1				157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84086.1	Aspzincin_M35	PF14521.7	6.2e-36	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84086.1	Peptidase_M35	PF02102.16	5.299999999999999e-53	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84087.1				157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84088.1	Bud13	PF09736.10	4.7999999999999995e-46	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84089.1	TFIIF_alpha	PF05793.13	7.3e-07	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84090.1	PAP_assoc	PF03828.20	2.1e-18	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84090.1	Retrotrans_gag	PF03732.18	1.8e-08	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84090.1	TUTase	PF19088.1	6.7e-09	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84091.1				157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84092.1	DIT1_PvcA	PF05141.13	3.3e-91	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84092.1	TauD	PF02668.17	8.5e-22	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84093.1	FAD_binding_3	PF01494.20	2.5e-41	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84094.1				157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84095.1	Pribosyl_synth	PF14572.7	2.9999999999999996e-34	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84095.1	Pribosyltran	PF00156.28	1.3e-07	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84095.1	Pribosyltran_N	PF13793.7	3.9e-35	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84096.1	XPG_I_2	PF12813.8	1.9e-44	157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84097.1				157
934_Monosporascus_cannonballus	GCA_004154925.1	RYO84098.1	tRNA_int_endo	PF01974.18	7.6e-13	157
937_Monosporascus_spp	GCA_004154975.1	RYP25468.1	AAA	PF00004.30	1.3999999999999998e-10	157
937_Monosporascus_spp	GCA_004154975.1	RYP25469.1	Aldo_ket_red	PF00248.22	5.7999999999999995e-43	157
937_Monosporascus_spp	GCA_004154975.1	RYP25470.1	4HBT_3	PF13622.7	6.4e-08	157
937_Monosporascus_spp	GCA_004154975.1	RYP25471.1	Esterase_PHB	PF10503.10	1.3e-05	157
937_Monosporascus_spp	GCA_004154975.1	RYP25472.1	Tannase	PF07519.12	5e-56	157
937_Monosporascus_spp	GCA_004154975.1	RYP25473.1	FMO-like	PF00743.20	8.9e-11	157
937_Monosporascus_spp	GCA_004154975.1	RYP25473.1	K_oxygenase	PF13434.7	9.3e-12	157
937_Monosporascus_spp	GCA_004154975.1	RYP25473.1	Pyr_redox_2	PF07992.15	1.4e-13	157
937_Monosporascus_spp	GCA_004154975.1	RYP25473.1	Pyr_redox_3	PF13738.7	4.7e-14	157
937_Monosporascus_spp	GCA_004154975.1	RYP25474.1	CRAL_TRIO	PF00650.21	3.5000000000000014e-18	157
937_Monosporascus_spp	GCA_004154975.1	RYP25474.1	CRAL_TRIO_N	PF03765.16	4.5999999999999996e-11	157
937_Monosporascus_spp	GCA_004154975.1	RYP25475.1	Acid_PPase	PF12689.8	5e-60	157
937_Monosporascus_spp	GCA_004154975.1	RYP25476.1	Glyoxalase	PF00903.26	8.399999999999999e-09	157
937_Monosporascus_spp	GCA_004154975.1	RYP25477.1	Aspzincin_M35	PF14521.7	6.2e-36	157
937_Monosporascus_spp	GCA_004154975.1	RYP25477.1	Peptidase_M35	PF02102.16	5.2e-53	157
937_Monosporascus_spp	GCA_004154975.1	RYP25478.1				157
937_Monosporascus_spp	GCA_004154975.1	RYP25479.1	Bud13	PF09736.10	4.7999999999999995e-46	157
937_Monosporascus_spp	GCA_004154975.1	RYP25480.1	TFIIF_alpha	PF05793.13	7.3e-07	157
937_Monosporascus_spp	GCA_004154975.1	RYP25481.1	PAP_assoc	PF03828.20	2.1e-18	157
937_Monosporascus_spp	GCA_004154975.1	RYP25481.1	Retrotrans_gag	PF03732.18	1.8e-08	157
937_Monosporascus_spp	GCA_004154975.1	RYP25481.1	TUTase	PF19088.1	6.7e-09	157
937_Monosporascus_spp	GCA_004154975.1	RYP25482.1				157
937_Monosporascus_spp	GCA_004154975.1	RYP25483.1	DIT1_PvcA	PF05141.13	3.3e-91	157
937_Monosporascus_spp	GCA_004154975.1	RYP25483.1	TauD	PF02668.17	8.5e-22	157
937_Monosporascus_spp	GCA_004154975.1	RYP25484.1	FAD_binding_3	PF01494.20	2.5e-41	157
942_Monosporascus_spp	GCA_004155035.1	RYP63967.1	TFIIF_alpha	PF05793.13	1.4e-05	157
942_Monosporascus_spp	GCA_004155035.1	RYP63968.1	PAP_assoc	PF03828.20	9.4e-19	157
942_Monosporascus_spp	GCA_004155035.1	RYP63968.1	Retrotrans_gag	PF03732.18	2.4e-08	157
942_Monosporascus_spp	GCA_004155035.1	RYP63968.1	TUTase	PF19088.1	7.3e-09	157
942_Monosporascus_spp	GCA_004155035.1	RYP63969.1	DIT1_PvcA	PF05141.13	3.4e-89	157
942_Monosporascus_spp	GCA_004155035.1	RYP63969.1	TauD	PF02668.17	6.7e-13	157
942_Monosporascus_spp	GCA_004155035.1	RYP63970.1	FAD_binding_3	PF01494.20	2.0999999999999998e-40	157
942_Monosporascus_spp	GCA_004155035.1	RYP63971.1				157
942_Monosporascus_spp	GCA_004155035.1	RYP63972.1				157
942_Monosporascus_spp	GCA_004155035.1	RYP63973.1				157
