Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999442.1	CoA_transf_3	PF02515.18	9.599999999999997e-35	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999443.1	Dus	PF01207.18	6.900000000000002e-08	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999443.1	Oxidored_FMN	PF00724.21	2.5999999999999998e-61	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999444.1	KR	PF08659.11	7.900000000000001e-05	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999444.1	adh_short	PF00106.26	4e-27	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999444.1	adh_short_C2	PF13561.7	1.5e-32	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999445.1	MFS_1	PF07690.17	7.700000000000001e-17	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999446.1	DAO	PF01266.25	1.6e-05	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999446.1	FAD_binding_3	PF01494.20	6.5e-60	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999446.1	HI0933_like	PF03486.15	1.2e-05	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999446.1	Lycopene_cycl	PF05834.13	6.4e-07	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999446.1	NAD_binding_8	PF13450.7	6.1e-05	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999446.1	Pyr_redox_2	PF07992.15	5.2e-07	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999446.1	Pyr_redox_3	PF13738.7	7.1e-06	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999447.1	DIT1_PvcA	PF05141.13	1.7999999999999998e-94	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999447.1	TauD	PF02668.17	1.0000000000000001e-23	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999448.1	Abhydrolase_1	PF00561.21	3e-05	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999448.1	Abhydrolase_6	PF12697.8	1.2e-09	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999448.1	Hydrolase_4	PF12146.9	2.1e-08	202
3170_Ilyonectria_destructans	GCA_020740775.1	KAH6999449.1	MFS_1	PF07690.17	1.4999999999999998e-34	202
3211_Dactylonectria_macrodidyma	GCA_020744425.1	KAH7121508.1	MFS_1	PF07690.17	9.3e-13	202
3211_Dactylonectria_macrodidyma	GCA_020744425.1	KAH7121509.1	DAO	PF01266.25	3.8e-05	202
3211_Dactylonectria_macrodidyma	GCA_020744425.1	KAH7121509.1	FAD_binding_3	PF01494.20	4.3e-58	202
3211_Dactylonectria_macrodidyma	GCA_020744425.1	KAH7121509.1	Pyr_redox	PF00070.28	1.6e-05	202
3211_Dactylonectria_macrodidyma	GCA_020744425.1	KAH7121509.1	Pyr_redox_2	PF07992.15	3.9e-09	202
3211_Dactylonectria_macrodidyma	GCA_020744425.1	KAH7121509.1	Pyr_redox_3	PF13738.7	2.1e-05	202
3211_Dactylonectria_macrodidyma	GCA_020744425.1	KAH7121510.1	DIT1_PvcA	PF05141.13	7.999999999999999e-97	202
3211_Dactylonectria_macrodidyma	GCA_020744425.1	KAH7121510.1	TauD	PF02668.17	4.500000000000001e-28	202
3211_Dactylonectria_macrodidyma	GCA_020744425.1	KAH7121511.1	Abhydrolase_1	PF00561.21	4.1e-05	202
3211_Dactylonectria_macrodidyma	GCA_020744425.1	KAH7121511.1	Abhydrolase_6	PF12697.8	2.2e-11	202
3211_Dactylonectria_macrodidyma	GCA_020744425.1	KAH7121511.1	Hydrolase_4	PF12146.9	1.1000000000000001e-08	202
3211_Dactylonectria_macrodidyma	GCA_020744425.1	KAH7121512.1	MFS_1	PF07690.17	1.5e-33	202
