Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
770_Trichoderma_asperellum	GCA_003025105.1	PTB36201.1	p450	PF00067.23	8.399999999999998e-73	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36202.1	AMP-binding	PF00501.29	1.9999999999999998e-25	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36202.1	Epimerase	PF01370.22	4.6e-16	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36202.1	GDP_Man_Dehyd	PF16363.6	2.9e-05	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36202.1	NAD_binding_4	PF07993.13	7.199999999999999e-40	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36202.1	PP-binding	PF00550.26	1.9e-07	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36203.1	Aldo_ket_red	PF00248.22	4.099999999999999e-70	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36204.1	DIT1_PvcA	PF05141.13	2.4e-86	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36204.1	TauD	PF02668.17	6.300000000000001e-22	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36205.1	Abhydrolase_1	PF00561.21	7.7e-14	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36205.1	Abhydrolase_6	PF12697.8	1.6000000000000002e-10	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36206.1	Ribonuclease_T2	PF00445.19	6.200000000000001e-44	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36207.1	adh_short	PF00106.26	4.200000000000001e-22	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36207.1	adh_short_C2	PF13561.7	6.500000000000002e-13	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36208.1	KR	PF08659.11	5.2e-08	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36208.1	Polysacc_synt_2	PF02719.16	1.9e-10	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36208.1	adh_short	PF00106.26	4.4999999999999995e-31	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36208.1	adh_short_C2	PF13561.7	7.500000000000001e-22	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36209.1	MFS_1	PF07690.17	1.1999999999999999e-28	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36209.1	Sugar_tr	PF00083.25	2.6e-84	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36209.1	TRI12	PF06609.14	3.9e-05	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36210.1	Fn3-like	PF14310.7	6.6e-24	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36210.1	Glyco_hydro_3	PF00933.22	4.0000000000000006e-34	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36210.1	Glyco_hydro_3_C	PF01915.23	4.1000000000000005e-59	138
770_Trichoderma_asperellum	GCA_003025105.1	PTB36210.1	PA14	PF07691.13	1.2e-14	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755878.1	p450	PF00067.23	8.399999999999998e-73	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755879.1	AMP-binding	PF00501.29	1.9999999999999998e-25	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755879.1	Epimerase	PF01370.22	4.6e-16	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755879.1	GDP_Man_Dehyd	PF16363.6	2.9e-05	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755879.1	NAD_binding_4	PF07993.13	7.199999999999999e-40	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755879.1	PP-binding	PF00550.26	1.9e-07	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755880.1	Aldo_ket_red	PF00248.22	4.099999999999999e-70	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755881.1	DIT1_PvcA	PF05141.13	2.4e-86	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755881.1	TauD	PF02668.17	6.300000000000001e-22	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755882.1	Abhydrolase_1	PF00561.21	7.7e-14	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755882.1	Abhydrolase_6	PF12697.8	1.6000000000000002e-10	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755883.1	Ribonuclease_T2	PF00445.19	6.200000000000001e-44	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755884.1	adh_short	PF00106.26	4.200000000000001e-22	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755884.1	adh_short_C2	PF13561.7	6.500000000000002e-13	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755885.1	KR	PF08659.11	5.2e-08	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755885.1	Polysacc_synt_2	PF02719.16	1.9e-10	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755885.1	adh_short	PF00106.26	4.4999999999999995e-31	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755885.1	adh_short_C2	PF13561.7	7.500000000000001e-22	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755886.1	MFS_1	PF07690.17	1.1999999999999999e-28	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755886.1	Sugar_tr	PF00083.25	2.6e-84	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755886.1	TRI12	PF06609.14	3.9e-05	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755887.1	Fn3-like	PF14310.7	6.6e-24	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755887.1	Glyco_hydro_3	PF00933.22	4.0000000000000006e-34	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755887.1	Glyco_hydro_3_C	PF01915.23	4.1000000000000005e-59	138
3627_Trichoderma_asperellum	GCF_003025105.1	XP_024755887.1	PA14	PF07691.13	1.2e-14	138
