Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475871.1	But2	PF09792.10	2.4e-10	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475872.1	Transferase	PF02458.16	2.2000000000000004e-28	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475873.1				171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475874.1	Ank_4	PF13637.7	6e-08	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475875.1	F420_oxidored	PF03807.18	7.9e-10	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475875.1	NAD_binding_11	PF14833.7	2.1e-07	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475875.1	NAD_binding_2	PF03446.16	4.899999999999999e-31	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475875.1	Shikimate_DH	PF01488.21	5.0999999999999993e-08	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475876.1	NAT	PF04768.14	1.9e-52	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475877.1				171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475878.1	DIT1_PvcA	PF05141.13	1.3e-82	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475878.1	TauD	PF02668.17	1.8e-21	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475879.1	p450	PF00067.23	4.1000000000000003e-51	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475880.1	DIT1_PvcA	PF05141.13	5.399999999999999e-88	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475881.1	MFS_1	PF07690.17	3.9e-37	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475882.1	ATG22	PF11700.9	1.5999999999999997e-131	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475883.1				171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475884.1				171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475885.1	E1_DerP2_DerF2	PF02221.16	1.5000000000000001e-30	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475886.1	ATP-synt_F	PF01990.18	9.999999999999999e-33	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475887.1	DUF2418	PF10332.10	1.8e-34	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475888.1	IBR	PF01485.22	2.9e-05	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475889.1	DPBB_1	PF03330.19	8.4e-08	171
1148_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475890.1	CUE	PF02845.17	2.5e-11	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475869.1	Glyco_hydro_28	PF00295.18	2.6e-15	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475870.1	AA_permease	PF00324.22	8.600000000000001e-29	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475870.1	AA_permease_2	PF13520.7	4.3e-58	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475871.1	But2	PF09792.10	2.4e-10	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475872.1	Transferase	PF02458.16	2.2000000000000004e-28	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475873.1				171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475874.1	Ank_4	PF13637.7	6e-08	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475875.1	F420_oxidored	PF03807.18	7.9e-10	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475875.1	NAD_binding_11	PF14833.7	2.1e-07	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475875.1	NAD_binding_2	PF03446.16	4.899999999999999e-31	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475875.1	Shikimate_DH	PF01488.21	5.0999999999999993e-08	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475876.1	NAT	PF04768.14	1.9e-52	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475877.1				171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475878.1	DIT1_PvcA	PF05141.13	1.3e-82	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475878.1	TauD	PF02668.17	1.8e-21	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475879.1	p450	PF00067.23	4.1000000000000003e-51	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475880.1	DIT1_PvcA	PF05141.13	5.399999999999999e-88	171
1149_Lindgomyces_ingoldianus	GCA_010093535.1	KAF2475881.1	MFS_1	PF07690.17	3.9e-37	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552711.1	But2	PF09792.10	2.4e-10	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552712.1	Transferase	PF02458.16	2.2000000000000004e-28	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552713.1				171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552714.1	Ank_4	PF13637.7	6e-08	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552715.1	F420_oxidored	PF03807.18	7.9e-10	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552715.1	NAD_binding_11	PF14833.7	2.1e-07	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552715.1	NAD_binding_2	PF03446.16	4.899999999999999e-31	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552715.1	Shikimate_DH	PF01488.21	5.0999999999999993e-08	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552716.1	NAT	PF04768.14	1.9e-52	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552717.1				171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552718.1	DIT1_PvcA	PF05141.13	1.3e-82	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552718.1	TauD	PF02668.17	1.8e-21	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552719.1	p450	PF00067.23	4.1000000000000003e-51	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552720.1	DIT1_PvcA	PF05141.13	5.399999999999999e-88	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552721.1	MFS_1	PF07690.17	3.9e-37	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552722.1	ATG22	PF11700.9	1.5999999999999997e-131	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552723.1				171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552724.1				171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552725.1	E1_DerP2_DerF2	PF02221.16	1.5000000000000001e-30	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552726.1	ATP-synt_F	PF01990.18	9.999999999999999e-33	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552727.1	DUF2418	PF10332.10	1.8e-34	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552728.1	IBR	PF01485.22	2.9e-05	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552729.1	DPBB_1	PF03330.19	8.4e-08	171
3692_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552730.1	CUE	PF02845.17	2.5e-11	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552709.1	Glyco_hydro_28	PF00295.18	2.6e-15	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552710.1	AA_permease	PF00324.22	8.600000000000001e-29	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552710.1	AA_permease_2	PF13520.7	4.3e-58	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552711.1	But2	PF09792.10	2.4e-10	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552712.1	Transferase	PF02458.16	2.2000000000000004e-28	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552713.1				171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552714.1	Ank_4	PF13637.7	6e-08	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552715.1	F420_oxidored	PF03807.18	7.9e-10	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552715.1	NAD_binding_11	PF14833.7	2.1e-07	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552715.1	NAD_binding_2	PF03446.16	4.899999999999999e-31	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552715.1	Shikimate_DH	PF01488.21	5.0999999999999993e-08	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552716.1	NAT	PF04768.14	1.9e-52	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552717.1				171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552718.1	DIT1_PvcA	PF05141.13	1.3e-82	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552718.1	TauD	PF02668.17	1.8e-21	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552719.1	p450	PF00067.23	4.1000000000000003e-51	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552720.1	DIT1_PvcA	PF05141.13	5.399999999999999e-88	171
3693_Lindgomyces_ingoldianus	GCF_010093535.1	XP_033552721.1	MFS_1	PF07690.17	3.9e-37	171
