Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1021_Venturia_effusa	GCA_007735645.1	QDS76246.1	MAPEG	PF01124.19	1.1e-15	162
1021_Venturia_effusa	GCA_007735645.1	QDS76247.1	MAPEG	PF01124.19	4.4e-20	162
1021_Venturia_effusa	GCA_007735645.1	QDS76248.1	DIT1_PvcA	PF05141.13	2.799999999999999e-90	162
1021_Venturia_effusa	GCA_007735645.1	QDS76248.1	TauD	PF02668.17	3.9999999999999997e-25	162
1021_Venturia_effusa	GCA_007735645.1	QDS76249.1				162
1101_Venturia_inaequalis	GCA_009769405.1	KAE9972051.1	DIT1_PvcA	PF05141.13	1.6999999999999998e-90	162
1101_Venturia_inaequalis	GCA_009769405.1	KAE9972051.1	TauD	PF02668.17	1.5e-19	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976580.1	Rtt106	PF08512.13	6.499999999999999e-27	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976581.1				162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976582.1				162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976583.1	Aa_trans	PF01490.19	1.5999999999999995e-78	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976584.1	Anp1	PF03452.15	6.099999999999999e-108	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976585.1	MRJP	PF03022.17	1.5999999999999998e-14	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976586.1	Kelch_4	PF13418.7	1.3e-06	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976587.1	MFS_1	PF07690.17	2.8000000000000005e-17	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976588.1	HsbA	PF12296.9	1.7000000000000002e-22	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976589.1	Fn3-like	PF14310.7	1.8000000000000004e-26	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976589.1	Glyco_hydro_3	PF00933.22	7.9e-35	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976589.1	Glyco_hydro_3_C	PF01915.23	1.8e-48	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976590.1	MAPEG	PF01124.19	1.3e-16	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976591.1	Aldo_ket_red	PF00248.22	1.9000000000000001e-66	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976592.1	MAPEG	PF01124.19	1.2999999999999998e-19	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976593.1	DIT1_PvcA	PF05141.13	2e-90	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976593.1	TauD	PF02668.17	1.5e-19	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976594.1				162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976595.1	MFS_1	PF07690.17	1.3e-20	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976596.1	DnaJ	PF00226.32	5.500000000000001e-21	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976597.1	DnaJ	PF00226.32	3.3e-19	162
1104_Venturia_inaequalis	GCA_009769425.1	KAE9976598.1	DnaJ	PF00226.32	4.3e-15	162
