Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812432.1				172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812433.1	Cu-oxidase	PF00394.23	1.4e-32	172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812433.1	Cu-oxidase_2	PF07731.15	3.4e-42	172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812433.1	Cu-oxidase_3	PF07732.16	2.9e-41	172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812434.1	2OG-FeII_Oxy	PF03171.21	3.4e-16	172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812434.1	DIOX_N	PF14226.7	1.3000000000000002e-18	172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812435.1				172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812436.1	DIT1_PvcA	PF05141.13	1.1e-84	172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812437.1	MFS_1	PF07690.17	5.8e-44	172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812437.1	Sugar_tr	PF00083.25	1.7e-14	172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812438.1	p450	PF00067.23	4.2e-51	172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812439.1	Glyco_hydro_43	PF04616.15	5.6e-06	172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812440.1				172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812441.1	ANAPC4_WD40	PF12894.8	3.6e-09	172
1152_Mytilinidion_resinicola	GCA_010093595.1	KAF2812441.1	WD40	PF00400.33	1.8e-45	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493402.1	DEAD	PF00270.30	1.6e-43	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493402.1	Helicase_C	PF00271.32	6.5e-22	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493402.1	ResIII	PF04851.16	2.7e-05	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493403.1				172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493404.1				172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493405.1	ENTH	PF01417.21	4.9e-46	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493405.1	zf-C2H2	PF00096.27	5.4e-19	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493405.1	zf-C2H2_4	PF13894.7	1.4e-09	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493405.1	zf-H2C2_2	PF13465.7	1.1e-15	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493406.1				172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493407.1				172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493408.1	Globin	PF00042.23	6.3e-08	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493408.1	NAD_binding_1	PF00175.22	2.6e-07	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493409.1	PABP	PF00658.19	1.1999999999999999e-28	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493409.1	RRM_1	PF00076.23	4.699999999999999e-79	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493409.1	RRM_5	PF13893.7	3.2e-08	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493410.1				172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493411.1	FBPase	PF00316.21	2.3999999999999995e-70	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493411.1	FBPase_C	PF18913.1	1.5999999999999998e-50	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493412.1				172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493413.1				172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493414.1				172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493415.1				172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493416.1	5_nucleotid_C	PF02872.19	8.399999999999999e-37	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493416.1	Metallophos	PF00149.29	2.4e-06	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493417.1				172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493418.1	PK_Tyr_Ser-Thr	PF07714.18	9.5e-33	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493418.1	Pkinase	PF00069.26	3.4000000000000003e-65	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493419.1	p450	PF00067.23	2.6e-55	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493420.1	MFS_1	PF07690.17	1e-44	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493420.1	Sugar_tr	PF00083.25	3e-15	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493421.1	DIT1_PvcA	PF05141.13	1e-84	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493422.1	Transp_cyt_pur	PF02133.16	6.699999999999999e-100	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493423.1	Cu-oxidase	PF00394.23	7.199999999999999e-33	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493423.1	Cu-oxidase_2	PF07731.15	6.3e-42	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493423.1	Cu-oxidase_3	PF07732.16	6.9e-41	172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493424.1				172
1155_Lophium_mytilinum	GCA_010093605.1	KAF2493425.1				172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579396.1				172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579397.1	Cu-oxidase	PF00394.23	1.4e-32	172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579397.1	Cu-oxidase_2	PF07731.15	3.4e-42	172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579397.1	Cu-oxidase_3	PF07732.16	2.9e-41	172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579398.1	2OG-FeII_Oxy	PF03171.21	3.4e-16	172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579398.1	DIOX_N	PF14226.7	1.3000000000000002e-18	172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579399.1				172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579400.1	DIT1_PvcA	PF05141.13	1.1e-84	172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579401.1	MFS_1	PF07690.17	5.8e-44	172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579401.1	Sugar_tr	PF00083.25	1.7e-14	172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579402.1	p450	PF00067.23	4.2e-51	172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579403.1	Glyco_hydro_43	PF04616.15	5.6e-06	172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579404.1				172
3696_Mytilinidion_resinicola	GCF_010093595.1	XP_033579405.1	ANAPC4_WD40	PF12894.8	3.6e-09	172
