Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
244_Cladophialophora_psammophila	GCA_000585535.1	EXJ71552.1	FAD_binding_3	PF01494.20	4.099999999999999e-71	74
244_Cladophialophora_psammophila	GCA_000585535.1	EXJ71553.1	Methyltransf_33	PF10017.10	4.199999999999999e-80	74
244_Cladophialophora_psammophila	GCA_000585535.1	EXJ71554.1	Abhydrolase_3	PF07859.14	1.3e-45	74
244_Cladophialophora_psammophila	GCA_000585535.1	EXJ71554.1	COesterase	PF00135.29	3.2e-12	74
244_Cladophialophora_psammophila	GCA_000585535.1	EXJ71555.1	AATase	PF07247.13	1.2e-11	74
244_Cladophialophora_psammophila	GCA_000585535.1	EXJ71555.1	ABC2_membrane	PF01061.25	1.5e-07	74
244_Cladophialophora_psammophila	GCA_000585535.1	EXJ71556.1	AMP-binding	PF00501.29	3.8e-25	74
244_Cladophialophora_psammophila	GCA_000585535.1	EXJ71556.1	DIT1_PvcA	PF05141.13	1.3999999999999996e-94	74
244_Cladophialophora_psammophila	GCA_000585535.1	EXJ71556.1	PP-binding	PF00550.26	5e-06	74
244_Cladophialophora_psammophila	GCA_000585535.1	EXJ71556.1	Transferase	PF02458.16	1.4e-12	74
244_Cladophialophora_psammophila	GCA_000585535.1	EXJ71557.1	MFS_1	PF07690.17	3.7e-15	74
244_Cladophialophora_psammophila	GCA_000585535.1	EXJ71557.1	TRI12	PF06609.14	2.4e-07	74
3516_Cladophialophora_psammophila	GCF_000585535.1	XP_007744151.1	FAD_binding_3	PF01494.20	4.099999999999999e-71	74
3516_Cladophialophora_psammophila	GCF_000585535.1	XP_007744152.1	Methyltransf_33	PF10017.10	4.199999999999999e-80	74
3516_Cladophialophora_psammophila	GCF_000585535.1	XP_007744153.1	Abhydrolase_3	PF07859.14	1.3e-45	74
3516_Cladophialophora_psammophila	GCF_000585535.1	XP_007744153.1	COesterase	PF00135.29	3.2e-12	74
3516_Cladophialophora_psammophila	GCF_000585535.1	XP_007744154.1	AATase	PF07247.13	1.2e-11	74
3516_Cladophialophora_psammophila	GCF_000585535.1	XP_007744154.1	ABC2_membrane	PF01061.25	1.5e-07	74
3516_Cladophialophora_psammophila	GCF_000585535.1	XP_007744155.1	AMP-binding	PF00501.29	3.8e-25	74
3516_Cladophialophora_psammophila	GCF_000585535.1	XP_007744155.1	DIT1_PvcA	PF05141.13	1.3999999999999996e-94	74
3516_Cladophialophora_psammophila	GCF_000585535.1	XP_007744155.1	PP-binding	PF00550.26	5e-06	74
3516_Cladophialophora_psammophila	GCF_000585535.1	XP_007744155.1	Transferase	PF02458.16	1.4e-12	74
3516_Cladophialophora_psammophila	GCF_000585535.1	XP_007744156.1	MFS_1	PF07690.17	3.7e-15	74
3516_Cladophialophora_psammophila	GCF_000585535.1	XP_007744156.1	TRI12	PF06609.14	2.4e-07	74
