Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248698.1	AATase	PF07247.13	2.3e-10	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248699.1	AMP-binding	PF00501.29	8.000000000000001e-29	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248699.1	DIT1_PvcA	PF05141.13	1e-94	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248699.1	PP-binding	PF00550.26	6.2e-07	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248699.1	Transferase	PF02458.16	9.8e-11	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248700.1				184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248701.1				184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248702.1				184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248703.1	Ank_2	PF12796.8	3.5e-15	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248703.1	Ank_3	PF13606.7	1.9e-06	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248703.1	Ank_4	PF13637.7	1.7000000000000002e-18	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248703.1	Ank_5	PF13857.7	6.5e-08	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248704.1	tRNA_lig_CPD	PF08302.12	2.5e-46	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248705.1	Acetyltransf_1	PF00583.26	2.6e-07	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248705.1	Acetyltransf_10	PF13673.8	7.1e-06	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248705.1	Acetyltransf_7	PF13508.8	9.4e-05	184
1282_Aspergillus_fumigatiaffinis	GCA_012656225.1	KAF4248706.1	PS_Dcarbxylase	PF02666.16	4.6e-52	184
1289_Aspergillus_fumigatiaffinis	GCA_012656285.1	KAF4238589.1	PS_Dcarbxylase	PF02666.16	4.5e-52	184
1289_Aspergillus_fumigatiaffinis	GCA_012656285.1	KAF4238590.1	Acetyltransf_1	PF00583.26	2.5e-07	184
1289_Aspergillus_fumigatiaffinis	GCA_012656285.1	KAF4238590.1	Acetyltransf_10	PF13673.8	6.900000000000001e-06	184
1289_Aspergillus_fumigatiaffinis	GCA_012656285.1	KAF4238590.1	Acetyltransf_7	PF13508.8	9.2e-05	184
1289_Aspergillus_fumigatiaffinis	GCA_012656285.1	KAF4238591.1	tRNA_lig_CPD	PF08302.12	2.5e-46	184
1289_Aspergillus_fumigatiaffinis	GCA_012656285.1	KAF4238592.1	Ank_2	PF12796.8	3.4e-15	184
1289_Aspergillus_fumigatiaffinis	GCA_012656285.1	KAF4238592.1	Ank_3	PF13606.7	1.8e-06	184
1289_Aspergillus_fumigatiaffinis	GCA_012656285.1	KAF4238592.1	Ank_4	PF13637.7	1.7000000000000002e-18	184
1289_Aspergillus_fumigatiaffinis	GCA_012656285.1	KAF4238592.1	Ank_5	PF13857.7	6.4e-08	184
