Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194451.1	Bud13	PF09736.10	3.7e-16	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194452.1				194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194453.1	EF-hand_1	PF00036.33	3.8e-05	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194453.1	EF-hand_6	PF13405.7	1.5e-05	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194453.1	EF-hand_7	PF13499.7	3.3e-06	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194453.1	Mito_carr	PF00153.28	2.1999999999999997e-73	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194454.1	CHCH	PF06747.14	9.2e-06	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194455.1	SH3_12	PF18129.2	6.4e-18	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194455.1	XRN1_D1	PF18332.2	1.3e-62	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194455.1	XRN1_D2_D3	PF18334.2	1.2e-29	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194455.1	XRN_M	PF17846.2	6.399999999999999e-88	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194455.1	XRN_N	PF03159.19	1.1999999999999998e-94	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194455.1	Xrn1_D3	PF18194.2	6.700000000000001e-22	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194456.1				194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194457.1	PK_Tyr_Ser-Thr	PF07714.18	2.7999999999999997e-20	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194457.1	Pkinase	PF00069.26	1.3e-45	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194458.1	SUN	PF03856.14	4.899999999999999e-91	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194459.1	APG12	PF04110.14	5e-28	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194460.1	MFS_1	PF07690.17	6.0999999999999996e-43	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194460.1	Sugar_tr	PF00083.25	7.2e-15	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194461.1	DIT1_PvcA	PF05141.13	7.999999999999998e-90	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194462.1	Kinetochor_Ybp2	PF08568.11	6.299999999999998e-133	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194463.1	HUN	PF08729.11	4.0999999999999995e-09	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194464.1	BCDHK_Adom3	PF10436.10	1.4999999999999995e-40	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194464.1	HATPase_c	PF02518.27	4.6e-10	194
1639_Scheffersomyces_spartinae	GCA_019049425.1	KAG7194465.1				194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043049998.1	Bud13	PF09736.10	3.7e-16	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043049999.1				194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050000.1	EF-hand_1	PF00036.33	3.8e-05	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050000.1	EF-hand_6	PF13405.7	1.5e-05	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050000.1	EF-hand_7	PF13499.7	3.3e-06	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050000.1	Mito_carr	PF00153.28	2.1999999999999997e-73	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050001.1	CHCH	PF06747.14	9.2e-06	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050002.1	SH3_12	PF18129.2	6.4e-18	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050002.1	XRN1_D1	PF18332.2	1.3e-62	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050002.1	XRN1_D2_D3	PF18334.2	1.2e-29	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050002.1	XRN_M	PF17846.2	6.399999999999999e-88	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050002.1	XRN_N	PF03159.19	1.1999999999999998e-94	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050002.1	Xrn1_D3	PF18194.2	6.700000000000001e-22	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050003.1				194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050004.1	PK_Tyr_Ser-Thr	PF07714.18	2.7999999999999997e-20	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050004.1	Pkinase	PF00069.26	1.3e-45	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050005.1	SUN	PF03856.14	4.899999999999999e-91	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050006.1	APG12	PF04110.14	5e-28	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050007.1	MFS_1	PF07690.17	6.0999999999999996e-43	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050007.1	Sugar_tr	PF00083.25	7.2e-15	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050008.1	DIT1_PvcA	PF05141.13	7.999999999999998e-90	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050009.1	Kinetochor_Ybp2	PF08568.11	6.299999999999998e-133	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050010.1	HUN	PF08729.11	4.0999999999999995e-09	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050011.1	BCDHK_Adom3	PF10436.10	1.4999999999999995e-40	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050011.1	HATPase_c	PF02518.27	4.6e-10	194
3769_Scheffersomyces_spartinae	GCF_019049425.1	XP_043050012.1				194
