Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
918_Alternaria_tenuissima	GCA_004154765.1	RYN94891.1	Epimerase	PF01370.22	4.6e-09	156
918_Alternaria_tenuissima	GCA_004154765.1	RYN94891.1	F420_oxidored	PF03807.18	2e-05	156
918_Alternaria_tenuissima	GCA_004154765.1	RYN94891.1	NAD_binding_10	PF13460.7	1.8e-10	156
918_Alternaria_tenuissima	GCA_004154765.1	RYN94891.1	NmrA	PF05368.14	3e-09	156
918_Alternaria_tenuissima	GCA_004154765.1	RYN94891.1	Shikimate_DH	PF01488.21	1.3e-05	156
918_Alternaria_tenuissima	GCA_004154765.1	RYN94890.1	Fungal_trans_2	PF11951.9	8.299999999999999e-45	156
918_Alternaria_tenuissima	GCA_004154765.1	RYN94890.1	Zn_clus	PF00172.19	1.3e-06	156
918_Alternaria_tenuissima	GCA_004154765.1	RYN95099.1				156
918_Alternaria_tenuissima	GCA_004154765.1	RYN95098.1	FAD_binding_3	PF01494.20	1.6000000000000002e-44	156
918_Alternaria_tenuissima	GCA_004154765.1	RYN95098.1	NAD_binding_8	PF13450.7	8.2e-05	156
918_Alternaria_tenuissima	GCA_004154765.1	RYN94893.1	MFS_1	PF07690.17	6.5e-26	156
918_Alternaria_tenuissima	GCA_004154765.1	RYN94892.1	DIT1_PvcA	PF05141.13	9.699999999999998e-87	156
918_Alternaria_tenuissima	GCA_004154765.1	RYN94892.1	TauD	PF02668.17	1.4000000000000002e-22	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101265.1	Glyco_hydro_31	PF01055.27	1.4999999999999996e-66	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101265.1	NtCtMGAM_N	PF16863.6	9.1e-19	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101547.1				156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101548.1	Epimerase	PF01370.22	1.1e-09	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101548.1	F420_oxidored	PF03807.18	1.6e-05	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101548.1	NAD_binding_10	PF13460.7	1.7e-10	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101548.1	NmrA	PF05368.14	3.9e-09	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101548.1	Shikimate_DH	PF01488.21	4e-05	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101549.1	Fungal_trans_2	PF11951.9	1.8e-46	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101550.1				156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101551.1	DIT1_PvcA	PF05141.13	1.6999999999999997e-86	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101551.1	TauD	PF02668.17	2.7e-22	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101552.1	MFS_1	PF07690.17	1.4000000000000002e-25	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101453.1	FAD_binding_3	PF01494.20	6.6e-45	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101453.1	NAD_binding_8	PF13450.7	6.6e-05	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101453.1	Pyr_redox_2	PF07992.15	9.3e-05	156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101458.1				156
961_Alternaria_gaisen	GCA_004156025.2	KAB2101474.1				156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839383.1	Epimerase	PF01370.22	4.7e-09	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839383.1	F420_oxidored	PF03807.18	2e-05	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839383.1	NAD_binding_10	PF13460.7	1.8e-10	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839383.1	NmrA	PF05368.14	3.1e-09	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839383.1	Shikimate_DH	PF01488.21	1.3e-05	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839384.1	Fungal_trans_2	PF11951.9	8.499999999999999e-45	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839384.1	Zn_clus	PF00172.19	1.3e-06	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839385.1				156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839386.1	FAD_binding_3	PF01494.20	1.6999999999999998e-44	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839386.1	NAD_binding_8	PF13450.7	8.3e-05	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839387.1	MFS_1	PF07690.17	4.9000000000000005e-26	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839388.1	DIT1_PvcA	PF05141.13	9.900000000000001e-87	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839388.1	TauD	PF02668.17	1.5000000000000002e-22	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839389.1	DEAD	PF00270.30	3.3e-08	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6839390.1	Helicase_C	PF00271.32	6.8e-10	156
3161_Alternaria_alternata	GCA_020736535.1	KAH6838440.1				156
