Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975142.1	AAA_16	PF13191.7	1.6e-06	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975142.1	AAA_25	PF13481.7	8.8e-05	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975142.1	ABC2_membrane	PF01061.25	3.6000000000000004e-86	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975142.1	ABC2_membrane_7	PF19055.1	1e-12	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975142.1	ABC_tran	PF00005.28	9.999999999999999e-33	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975142.1	ABC_trans_N	PF14510.7	9.1e-18	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975142.1	PDR_CDR	PF06422.13	5.3000000000000005e-34	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975142.1	RsgA_GTPase	PF03193.17	9.5e-05	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975143.1	DIT1_PvcA	PF05141.13	3.599999999999999e-95	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975144.1	AATase	PF07247.13	8.5e-12	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975145.1	AMP-binding	PF00501.29	3.7999999999999996e-26	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975145.1	DIT1_PvcA	PF05141.13	2.1e-92	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975145.1	PP-binding	PF00550.26	1.7e-06	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975145.1	Transferase	PF02458.16	4.9e-13	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975146.1	ADH_N	PF08240.13	2e-06	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975146.1	ADH_zinc_N	PF00107.27	1.7e-09	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975147.1	Zn_clus	PF00172.19	2.9e-07	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975148.1	KR	PF08659.11	3.2e-05	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975148.1	adh_short	PF00106.26	1e-41	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975148.1	adh_short_C2	PF13561.7	8.5e-47	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975149.1	MFS_1	PF07690.17	5.999999999999999e-28	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975149.1	Sugar_tr	PF00083.25	1.4000000000000002e-21	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975150.1				209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975151.1				209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975152.1				209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975153.1	Dabb	PF07876.13	2.2e-13	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975154.1	Fungal_trans	PF04082.19	7.200000000000002e-14	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975154.1	Zn_clus	PF00172.19	1.3e-06	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975155.1	p450	PF00067.23	2.6e-70	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975156.1	FAD_binding_1	PF00667.21	4.599999999999999e-64	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975156.1	Flavodoxin_1	PF00258.26	4.2000000000000004e-32	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975156.1	NAD_binding_1	PF00175.22	2.1e-21	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975157.1	AA_permease	PF00324.22	3.1e-31	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975157.1	AA_permease_2	PF13520.7	1e-62	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975158.1	HgmA	PF04209.14	8.699999999999998e-195	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975159.1	FAA_hydrolase	PF01557.19	6.2e-54	209
3315_Clonostachys_byssicola	GCA_902006505.2	CAG9975159.1	FAA_hydrolase_N	PF09298.12	3.7e-28	209
3318_Clonostachys_rhizophaga	GCA_902077795.2	CAH0023177.1	DIT1_PvcA	PF05141.13	2.4999999999999992e-95	209
3318_Clonostachys_rhizophaga	GCA_902077795.2	CAH0023178.1	AATase	PF07247.13	2e-13	209
3318_Clonostachys_rhizophaga	GCA_902077795.2	CAH0023179.1	AMP-binding	PF00501.29	1.7000000000000002e-25	209
3318_Clonostachys_rhizophaga	GCA_902077795.2	CAH0023179.1	DIT1_PvcA	PF05141.13	3.8e-92	209
3318_Clonostachys_rhizophaga	GCA_902077795.2	CAH0023179.1	PP-binding	PF00550.26	3.6e-07	209
3318_Clonostachys_rhizophaga	GCA_902077795.2	CAH0023179.1	Transferase	PF02458.16	6.999999999999999e-11	209
3318_Clonostachys_rhizophaga	GCA_902077795.2	CAH0023180.1	ADH_N	PF08240.13	1.4e-06	209
3318_Clonostachys_rhizophaga	GCA_902077795.2	CAH0023180.1	ADH_zinc_N	PF00107.27	1.1e-09	209
3318_Clonostachys_rhizophaga	GCA_902077795.2	CAH0023181.1	Zn_clus	PF00172.19	4.5e-07	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29923.1	Zn_clus	PF00172.19	2.9e-07	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29924.1	ADH_N	PF08240.13	2.9e-06	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29924.1	ADH_zinc_N	PF00107.27	2.6e-09	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29925.1	AMP-binding	PF00501.29	5.499999999999999e-26	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29925.1	DIT1_PvcA	PF05141.13	3.0999999999999994e-92	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29925.1	PP-binding	PF00550.26	2.9e-08	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29925.1	Transferase	PF02458.16	2.1e-14	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29926.1	DIT1_PvcA	PF05141.13	1.0999999999999998e-93	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29927.1	AAA_16	PF13191.7	9.6e-07	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29927.1	AAA_25	PF13481.7	6e-05	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29927.1	ABC2_membrane	PF01061.25	1.2e-86	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29927.1	ABC2_membrane_7	PF19055.1	1.6000000000000002e-10	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29927.1	ABC_tran	PF00005.28	2e-33	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29927.1	ABC_trans_N	PF14510.7	2.6e-17	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29927.1	PDR_CDR	PF06422.13	1.6e-36	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29927.1	RsgA_GTPase	PF03193.17	7.900000000000001e-05	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29928.1	GH43_C2	PF17851.2	6.4e-12	209
3320_Clonostachys_rosea	GCA_902085965.1	VUC29928.1	Glyco_hydro_43	PF04616.15	3.2000000000000003e-59	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051371.1	FAA_hydrolase	PF01557.19	1.4000000000000002e-53	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051371.1	FAA_hydrolase_N	PF09298.12	4.2e-28	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051372.1	HgmA	PF04209.14	8.399999999999997e-192	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051373.1	AA_permease	PF00324.22	8.4e-30	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051373.1	AA_permease_2	PF13520.7	1.3999999999999997e-64	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051374.1	FAD_binding_1	PF00667.21	2.1000000000000002e-63	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051374.1	Flavodoxin_1	PF00258.26	3.1000000000000003e-30	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051374.1	NAD_binding_1	PF00175.22	2.0000000000000002e-21	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051375.1	p450	PF00067.23	1.5999999999999995e-70	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051376.1	Fungal_trans	PF04082.19	9.7e-13	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051376.1	Zn_clus	PF00172.19	2.5e-06	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051377.1	Dabb	PF07876.13	4.6e-13	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051378.1				209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051379.1				209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051380.1	MFS_1	PF07690.17	7.5e-28	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051380.1	Sugar_tr	PF00083.25	4.1e-20	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051381.1	KR	PF08659.11	4.2e-05	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051381.1	adh_short	PF00106.26	1.7999999999999998e-41	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051381.1	adh_short_C2	PF13561.7	1.7e-46	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051382.1	Zn_clus	PF00172.19	3e-07	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051383.1	ADH_N	PF08240.13	1.9e-06	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051383.1	ADH_zinc_N	PF00107.27	1.2e-09	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051384.1	AMP-binding	PF00501.29	6.200000000000001e-26	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051384.1	DIT1_PvcA	PF05141.13	2.3e-91	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051384.1	PP-binding	PF00550.26	3.3e-08	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051384.1	Transferase	PF02458.16	5.7e-13	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051385.1	AATase	PF07247.13	1.9e-13	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051386.1	DIT1_PvcA	PF05141.13	1.6e-92	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051387.1	AAA_16	PF13191.7	8.3e-07	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051387.1	ABC2_membrane	PF01061.25	2.5e-85	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051387.1	ABC2_membrane_7	PF19055.1	5.1e-12	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051387.1	ABC_tran	PF00005.28	1.3000000000000001e-33	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051387.1	ABC_trans_N	PF14510.7	4.3e-18	209
3322_Clonostachys_solani	GCA_902141235.2	CAH0051387.1	PDR_CDR	PF06422.13	3.9e-34	209
