Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
462_Madurella_mycetomatis	GCA_001275765.2	KXX73705.1				95
462_Madurella_mycetomatis	GCA_001275765.2	KXX73710.1	DJ-1_PfpI	PF01965.25	1e-16	95
462_Madurella_mycetomatis	GCA_001275765.2	KXX73713.1	DIT1_PvcA	PF05141.13	4.499999999999999e-98	95
462_Madurella_mycetomatis	GCA_001275765.2	KXX73706.1	p450	PF00067.23	2.1e-65	95
462_Madurella_mycetomatis	GCA_001275765.2	KXX73714.1				95
462_Madurella_mycetomatis	GCA_001275765.2	KXX73712.1	MFS_1	PF07690.17	2.5e-40	95
462_Madurella_mycetomatis	GCA_001275765.2	KXX73712.1	Sugar_tr	PF00083.25	1.6e-16	95
462_Madurella_mycetomatis	GCA_001275765.2	KXX73711.1	KR	PF08659.11	5.2e-05	95
462_Madurella_mycetomatis	GCA_001275765.2	KXX73711.1	adh_short	PF00106.26	4.999999999999999e-44	95
462_Madurella_mycetomatis	GCA_001275765.2	KXX73711.1	adh_short_C2	PF13561.7	1.8e-48	95
462_Madurella_mycetomatis	GCA_001275765.2	KXX73707.1	TauD	PF02668.17	7.8e-45	95
462_Madurella_mycetomatis	GCA_001275765.2	KXX73708.1	SIR2	PF02146.18	1.7000000000000002e-25	95
463_Madurella_mycetomatis	GCA_001275765.2	KXX79913.1	HET	PF06985.12	9.2e-20	95
463_Madurella_mycetomatis	GCA_001275765.2	KXX79910.1	Ank	PF00023.31	3.7e-53	95
463_Madurella_mycetomatis	GCA_001275765.2	KXX79910.1	Ank_2	PF12796.8	3.1999999999999995e-82	95
463_Madurella_mycetomatis	GCA_001275765.2	KXX79910.1	Ank_3	PF13606.7	2.5e-51	95
463_Madurella_mycetomatis	GCA_001275765.2	KXX79910.1	Ank_4	PF13637.7	4.9e-64	95
463_Madurella_mycetomatis	GCA_001275765.2	KXX79910.1	Ank_5	PF13857.7	5e-53	95
463_Madurella_mycetomatis	GCA_001275765.2	KXX79910.1	ZZ	PF00569.18	1.4e-07	95
