Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
3249_Candida_glabrata	GCA_020797215.1	KAH7587573.1	Fungal_trans	PF04082.19	1.7000000000000002e-32	205
3249_Candida_glabrata	GCA_020797215.1	KAH7587573.1	Zn_clus	PF00172.19	3e-09	205
3249_Candida_glabrata	GCA_020797215.1	KAH7587574.1	Utp12	PF04003.13	1.0999999999999998e-24	205
3249_Candida_glabrata	GCA_020797215.1	KAH7587575.1	Pribosyltran	PF00156.28	2.1e-08	205
3249_Candida_glabrata	GCA_020797215.1	KAH7587576.1	IU_nuc_hydro	PF01156.20	2.5e-70	205
3249_Candida_glabrata	GCA_020797215.1	KAH7587577.1	p450	PF00067.23	7.3e-42	205
3249_Candida_glabrata	GCA_020797215.1	KAH7587578.1	DIT1_PvcA	PF05141.13	1.2999999999999998e-97	205
3250_Candida_glabrata	GCA_020797225.1	KAH7604056.1	Fungal_trans	PF04082.19	1.7000000000000002e-32	205
3250_Candida_glabrata	GCA_020797225.1	KAH7604056.1	Zn_clus	PF00172.19	3e-09	205
3250_Candida_glabrata	GCA_020797225.1	KAH7604057.1	Utp12	PF04003.13	1.0999999999999998e-24	205
3250_Candida_glabrata	GCA_020797225.1	KAH7604058.1	Pribosyltran	PF00156.28	2.1e-08	205
3250_Candida_glabrata	GCA_020797225.1	KAH7604059.1	IU_nuc_hydro	PF01156.20	2.3999999999999995e-70	205
3250_Candida_glabrata	GCA_020797225.1	KAH7604060.1	p450	PF00067.23	7.3e-42	205
3250_Candida_glabrata	GCA_020797225.1	KAH7604061.1	DIT1_PvcA	PF05141.13	1.2999999999999998e-97	205
3252_Candida_glabrata	GCA_020797355.1	KAH7614049.1	Fungal_trans	PF04082.19	1.6e-32	205
3252_Candida_glabrata	GCA_020797355.1	KAH7614049.1	Zn_clus	PF00172.19	3e-09	205
3252_Candida_glabrata	GCA_020797355.1	KAH7614050.1	Utp12	PF04003.13	1.0999999999999998e-24	205
3252_Candida_glabrata	GCA_020797355.1	KAH7614051.1	Pribosyltran	PF00156.28	2.1e-08	205
3252_Candida_glabrata	GCA_020797355.1	KAH7614052.1	IU_nuc_hydro	PF01156.20	2.3999999999999995e-70	205
3252_Candida_glabrata	GCA_020797355.1	KAH7614053.1	p450	PF00067.23	7.3e-42	205
3252_Candida_glabrata	GCA_020797355.1	KAH7614054.1	DIT1_PvcA	PF05141.13	1.2999999999999998e-97	205
