Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
517_Akanthomyces_lecanii	GCA_001636795.1	OAA72980.1	MFS_1	PF07690.17	2.3e-20	104
517_Akanthomyces_lecanii	GCA_001636795.1	OAA72980.1	TRI12	PF06609.14	1.2e-06	104
517_Akanthomyces_lecanii	GCA_001636795.1	OAA72981.1	AMP-binding	PF00501.29	4.600000000000001e-22	104
517_Akanthomyces_lecanii	GCA_001636795.1	OAA72981.1	DIT1_PvcA	PF05141.13	2.3e-96	104
517_Akanthomyces_lecanii	GCA_001636795.1	OAA72981.1	PP-binding	PF00550.26	1.4e-06	104
517_Akanthomyces_lecanii	GCA_001636795.1	OAA72981.1	Transferase	PF02458.16	3.1e-15	104
517_Akanthomyces_lecanii	GCA_001636795.1	OAA72982.1				104
517_Akanthomyces_lecanii	GCA_001636795.1	OAA72983.1				104
536_Akanthomyces_lecanii	GCA_001653215.1	OAQ98303.1	PSDC	PF12588.9	7.499999999999999e-44	104
536_Akanthomyces_lecanii	GCA_001653215.1	OAQ98303.1	PS_Dcarbxylase	PF02666.16	1.2e-25	104
536_Akanthomyces_lecanii	GCA_001653215.1	OAQ98304.1				104
536_Akanthomyces_lecanii	GCA_001653215.1	OAQ98305.1	AMP-binding	PF00501.29	6.9e-19	104
536_Akanthomyces_lecanii	GCA_001653215.1	OAQ98305.1	DIT1_PvcA	PF05141.13	1.2999999999999998e-95	104
536_Akanthomyces_lecanii	GCA_001653215.1	OAQ98305.1	PP-binding	PF00550.26	9.6e-07	104
536_Akanthomyces_lecanii	GCA_001653215.1	OAQ98305.1	Transferase	PF02458.16	5.9e-14	104
536_Akanthomyces_lecanii	GCA_001653215.1	OAQ98306.1	MFS_1	PF07690.17	2.3e-21	104
536_Akanthomyces_lecanii	GCA_001653215.1	OAQ98306.1	TRI12	PF06609.14	4e-09	104
536_Akanthomyces_lecanii	GCA_001653215.1	OAQ98307.1				104
558_Beauveria_bassiana	GCA_001682635.1	PQK13146.1	AMP-binding	PF00501.29	1.8000000000000001e-22	104
558_Beauveria_bassiana	GCA_001682635.1	PQK13146.1	DIT1_PvcA	PF05141.13	6.299999999999998e-95	104
558_Beauveria_bassiana	GCA_001682635.1	PQK13146.1	PP-binding	PF00550.26	9.8e-07	104
