Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
323_Sphaerobolus_stellatus	GCA_000827215.1	KIJ42539.1				86
323_Sphaerobolus_stellatus	GCA_000827215.1	KIJ42540.1				86
323_Sphaerobolus_stellatus	GCA_000827215.1	KIJ42541.1				86
323_Sphaerobolus_stellatus	GCA_000827215.1	KIJ42542.1	Alpha_kinase	PF02816.19	4.7e-15	86
323_Sphaerobolus_stellatus	GCA_000827215.1	KIJ42543.1				86
323_Sphaerobolus_stellatus	GCA_000827215.1	KIJ42544.1	DIT1_PvcA	PF05141.13	2.3999999999999997e-67	86
323_Sphaerobolus_stellatus	GCA_000827215.1	KIJ42544.1	TauD	PF02668.17	2.3000000000000002e-30	86
323_Sphaerobolus_stellatus	GCA_000827215.1	KIJ42545.1				86
323_Sphaerobolus_stellatus	GCA_000827215.1	KIJ42546.1	Methyltransf_2	PF00891.19	1.1e-13	86
324_Sphaerobolus_stellatus	GCA_000827215.1	KIJ42551.1	DIT1_PvcA	PF05141.13	2.6e-67	86
324_Sphaerobolus_stellatus	GCA_000827215.1	KIJ42551.1	TauD	PF02668.17	1.5999999999999998e-30	86
324_Sphaerobolus_stellatus	GCA_000827215.1	KIJ42552.1	Methyltransf_2	PF00891.19	5.6e-14	86
1541_Ramaria_rubella	GCA_015039355.1	KAF8579385.1	DUF2235	PF09994.10	1.3e-89	86
1541_Ramaria_rubella	GCA_015039355.1	KAF8579386.1	F-box-like	PF12937.8	7.4e-09	86
1541_Ramaria_rubella	GCA_015039355.1	KAF8579387.1	PhyH	PF05721.14	5.2e-13	86
1541_Ramaria_rubella	GCA_015039355.1	KAF8579388.1	Methyltransf_2	PF00891.19	9.9e-12	86
1541_Ramaria_rubella	GCA_015039355.1	KAF8579389.1	DIT1_PvcA	PF05141.13	3.3e-66	86
1541_Ramaria_rubella	GCA_015039355.1	KAF8579389.1	TauD	PF02668.17	2.3000000000000002e-30	86
1541_Ramaria_rubella	GCA_015039355.1	KAF8579390.1				86
