Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
932_Monosporascus_ibericus	GCA_004154915.1	RYP10552.1	AMP-binding	PF00501.29	8.800000000000002e-30	158
932_Monosporascus_ibericus	GCA_004154915.1	RYP10552.1	Epimerase	PF01370.22	1.3e-09	158
932_Monosporascus_ibericus	GCA_004154915.1	RYP10552.1	NAD_binding_4	PF07993.13	3.2e-32	158
932_Monosporascus_ibericus	GCA_004154915.1	RYP10553.1	DIT1_PvcA	PF05141.13	5.899999999999999e-98	158
932_Monosporascus_ibericus	GCA_004154915.1	RYP10554.1	Zn_clus	PF00172.19	1.7e-08	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82961.1	GMC_oxred_C	PF05199.14	3.3e-38	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82961.1	GMC_oxred_N	PF00732.20	2.3000000000000002e-74	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82961.1	Lycopene_cycl	PF05834.13	6.3e-05	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82962.1	Tannase	PF07519.12	1.0999999999999998e-71	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82906.1				158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82907.1				158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82908.1	Polysacc_deac_1	PF01522.22	5.6999999999999995e-28	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82909.1	GFA	PF04828.15	1.2e-14	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82910.1	MFS_1	PF07690.17	3.6e-33	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82910.1	MFS_2	PF13347.7	1e-07	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82910.1	OATP	PF03137.21	1.2e-05	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82911.1	AMP-binding	PF00501.29	2.1e-29	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82911.1	Epimerase	PF01370.22	1.8e-08	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82911.1	NAD_binding_4	PF07993.13	5.5e-32	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82912.1	DIT1_PvcA	PF05141.13	2.3999999999999995e-97	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82913.1	Fungal_trans	PF04082.19	2.9e-05	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82913.1	Zn_clus	PF00172.19	8.5e-09	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82914.1	Abhydrolase_1	PF00561.21	6.6e-16	158
936_Monosporascus_cannonballus	GCA_004154925.1	RYO82914.1	Abhydrolase_4	PF08386.11	9.6e-18	158
938_Monosporascus_spp	GCA_004154975.1	RYP08550.1	3Beta_HSD	PF01073.20	2.5e-05	158
938_Monosporascus_spp	GCA_004154975.1	RYP08550.1	Epimerase	PF01370.22	1.5e-11	158
938_Monosporascus_spp	GCA_004154975.1	RYP08550.1	NAD_binding_10	PF13460.7	2.2e-26	158
938_Monosporascus_spp	GCA_004154975.1	RYP08550.1	NmrA	PF05368.14	2.7000000000000006e-42	158
938_Monosporascus_spp	GCA_004154975.1	RYP33547.1				158
938_Monosporascus_spp	GCA_004154975.1	RYP33548.1				158
938_Monosporascus_spp	GCA_004154975.1	RYP33549.1	Polysacc_deac_1	PF01522.22	5.6999999999999995e-28	158
938_Monosporascus_spp	GCA_004154975.1	RYP33550.1	GFA	PF04828.15	1.2e-14	158
938_Monosporascus_spp	GCA_004154975.1	RYP33551.1	MFS_1	PF07690.17	3.6e-33	158
938_Monosporascus_spp	GCA_004154975.1	RYP33551.1	MFS_2	PF13347.7	1e-07	158
938_Monosporascus_spp	GCA_004154975.1	RYP33551.1	OATP	PF03137.21	1.2e-05	158
938_Monosporascus_spp	GCA_004154975.1	RYP33552.1	AMP-binding	PF00501.29	2.1e-29	158
938_Monosporascus_spp	GCA_004154975.1	RYP33552.1	Epimerase	PF01370.22	1.8e-08	158
938_Monosporascus_spp	GCA_004154975.1	RYP33552.1	NAD_binding_4	PF07993.13	5.5e-32	158
938_Monosporascus_spp	GCA_004154975.1	RYP33553.1	DIT1_PvcA	PF05141.13	2.2999999999999997e-97	158
938_Monosporascus_spp	GCA_004154975.1	RYP33554.1	Fungal_trans	PF04082.19	2.9e-05	158
938_Monosporascus_spp	GCA_004154975.1	RYP33554.1	Zn_clus	PF00172.19	8.5e-09	158
938_Monosporascus_spp	GCA_004154975.1	RYP33555.1	Abhydrolase_1	PF00561.21	6.6e-16	158
938_Monosporascus_spp	GCA_004154975.1	RYP33555.1	Abhydrolase_4	PF08386.11	9.6e-18	158
946_Monosporascus_cannonballus	GCA_004155895.1	RYO89061.1				158
946_Monosporascus_cannonballus	GCA_004155895.1	RYO89062.1	Polysacc_deac_1	PF01522.22	6.200000000000001e-28	158
946_Monosporascus_cannonballus	GCA_004155895.1	RYO89063.1	GFA	PF04828.15	1.3e-14	158
946_Monosporascus_cannonballus	GCA_004155895.1	RYO89064.1	MFS_1	PF07690.17	3.9000000000000004e-33	158
