Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
188_Bipolaris_maydis	GCA_000354255.1	ENI04066.1	DIT1_PvcA	PF05141.13	8.499999999999998e-84	57
188_Bipolaris_maydis	GCA_000354255.1	ENI04067.1				57
188_Bipolaris_maydis	GCA_000354255.1	ENI04068.1				57
188_Bipolaris_maydis	GCA_000354255.1	ENI04069.1	UDG	PF03167.20	1.7e-16	57
188_Bipolaris_maydis	GCA_000354255.1	ENI04070.1	CYSTM	PF12734.8	3.1e-15	57
188_Bipolaris_maydis	GCA_000354255.1	ENI04071.1	WW	PF00397.27	3.3e-10	57
188_Bipolaris_maydis	GCA_000354255.1	ENI04072.1	HATPase_c	PF02518.27	5.9e-23	57
188_Bipolaris_maydis	GCA_000354255.1	ENI04072.1	HisKA	PF00512.26	1.2e-06	57
188_Bipolaris_maydis	GCA_000354255.1	ENI04072.1	PAS	PF00989.26	1e-05	57
188_Bipolaris_maydis	GCA_000354255.1	ENI04072.1	PAS_3	PF08447.13	6.7e-05	57
188_Bipolaris_maydis	GCA_000354255.1	ENI04072.1	PAS_4	PF08448.11	7.7e-10	57
188_Bipolaris_maydis	GCA_000354255.1	ENI04072.1	PAS_8	PF13188.8	8.9e-07	57
188_Bipolaris_maydis	GCA_000354255.1	ENI04072.1	PAS_9	PF13426.8	2.9e-05	57
188_Bipolaris_maydis	GCA_000354255.1	ENI04072.1	Response_reg	PF00072.25	9.9e-20	57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077975.1	DIT1_PvcA	PF05141.13	8.499999999999998e-84	57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077976.1				57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077977.1				57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077978.1	UDG	PF03167.20	1.7e-16	57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077979.1	CYSTM	PF12734.8	3.1e-15	57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077980.1	WW	PF00397.27	3.3e-10	57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077981.1	HATPase_c	PF02518.27	5.9e-23	57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077981.1	HisKA	PF00512.26	1.2e-06	57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077981.1	PAS	PF00989.26	1e-05	57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077981.1	PAS_3	PF08447.13	6.7e-05	57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077981.1	PAS_4	PF08448.11	7.7e-10	57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077981.1	PAS_8	PF13188.8	8.9e-07	57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077981.1	PAS_9	PF13426.8	2.9e-05	57
3481_Bipolaris_maydis	GCF_000354255.1	XP_014077981.1	Response_reg	PF00072.25	9.9e-20	57
