Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
200_Neofusicoccum_parvum	GCA_000385595.1	EOD43058.1				4*
200_Neofusicoccum_parvum	GCA_000385595.1	EOD43065.1	MRJP	PF03022.17	3.5000000000000005e-22	4*
200_Neofusicoccum_parvum	GCA_000385595.1	EOD43059.1	MFS_1	PF07690.17	2.7999999999999995e-34	4*
200_Neofusicoccum_parvum	GCA_000385595.1	EOD43062.1	ADH_N	PF08240.13	4.8e-07	4*
200_Neofusicoccum_parvum	GCA_000385595.1	EOD43062.1	ADH_zinc_N	PF00107.27	2.2e-12	4*
200_Neofusicoccum_parvum	GCA_000385595.1	EOD43062.1	ADH_zinc_N_2	PF13602.7	2.5e-05	4*
200_Neofusicoccum_parvum	GCA_000385595.1	EOD43063.1	SGL	PF08450.13	2.9e-21	4*
200_Neofusicoccum_parvum	GCA_000385595.1	EOD43064.1	MFS_1	PF07690.17	2.6999999999999997e-31	4*
200_Neofusicoccum_parvum	GCA_000385595.1	EOD43066.1	DIT1_PvcA	PF05141.13	6.2e-89	4*
243_Colletotrichum_fioriniae	GCA_000582985.1	EXF81624.1				4*
243_Colletotrichum_fioriniae	GCA_000582985.1	EXF81625.1	MFS_1	PF07690.17	1.7999999999999997e-24	4*
243_Colletotrichum_fioriniae	GCA_000582985.1	EXF81626.1	DIT1_PvcA	PF05141.13	5.799999999999999e-88	4*
243_Colletotrichum_fioriniae	GCA_000582985.1	EXF81627.1	DHO_dh	PF01180.22	3.8999999999999993e-69	4*
243_Colletotrichum_fioriniae	GCA_000582985.1	EXF81627.1	Mpv17_PMP22	PF04117.13	5.2e-16	4*
243_Colletotrichum_fioriniae	GCA_000582985.1	EXF81628.1	HET	PF06985.12	6.7e-12	4*
243_Colletotrichum_fioriniae	GCA_000582985.1	EXF81629.1				4*
243_Colletotrichum_fioriniae	GCA_000582985.1	EXF81630.1				4*
269_Colletotrichum_sublineola	GCA_000696135.1	KDN61689.1	HET	PF06985.12	2.5e-11	4*
269_Colletotrichum_sublineola	GCA_000696135.1	KDN61690.1	DHO_dh	PF01180.22	6.9e-70	4*
269_Colletotrichum_sublineola	GCA_000696135.1	KDN61690.1	Mpv17_PMP22	PF04117.13	2.7000000000000007e-18	4*
269_Colletotrichum_sublineola	GCA_000696135.1	KDN61691.1	DIT1_PvcA	PF05141.13	4.899999999999999e-89	4*
269_Colletotrichum_sublineola	GCA_000696135.1	KDN61692.1	MFS_1	PF07690.17	7.400000000000001e-26	4*
269_Colletotrichum_sublineola	GCA_000696135.1	KDN61693.1	Cu-oxidase	PF00394.23	6.1000000000000005e-30	4*
269_Colletotrichum_sublineola	GCA_000696135.1	KDN61693.1	Cu-oxidase_2	PF07731.15	2.4e-25	4*
269_Colletotrichum_sublineola	GCA_000696135.1	KDN61693.1	Cu-oxidase_3	PF07732.16	8.9e-28	4*
269_Colletotrichum_sublineola	GCA_000696135.1	KDN61694.1	Rhodanese	PF00581.21	1.6e-12	4*
269_Colletotrichum_sublineola	GCA_000696135.1	KDN61695.1	MFS_1	PF07690.17	1.6000000000000001e-38	4*
269_Colletotrichum_sublineola	GCA_000696135.1	KDN61695.1	Sugar_tr	PF00083.25	3.2e-09	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14469.1	MFS_1	PF07690.17	1.8e-32	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14470.1	DIT1_PvcA	PF05141.13	7.400000000000001e-89	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14471.1	Cu-oxidase	PF00394.23	2.6e-39	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14471.1	Cu-oxidase_2	PF07731.15	7.499999999999999e-37	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14471.1	Cu-oxidase_3	PF07732.16	8.5e-42	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14472.1	DAO	PF01266.25	9.9e-07	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14472.1	FAD_binding_2	PF00890.25	7.1e-08	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14472.1	GMC_oxred_C	PF05199.14	1.2e-40	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14472.1	GMC_oxred_N	PF00732.20	5.8e-56	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14472.1	Pyr_redox_2	PF07992.15	7.5e-05	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14472.1	Pyr_redox_3	PF13738.7	3.3e-05	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14473.1	KR	PF08659.11	4.5e-10	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14473.1	adh_short	PF00106.26	1.1e-31	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14473.1	adh_short_C2	PF13561.7	6.800000000000001e-27	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14474.1	Peptidase_S28	PF05577.13	1.2e-43	4*
429_Diplodia_seriata	GCA_001006355.1	KKY14475.1	IU_nuc_hydro	PF01156.20	7.5e-42	4*
495_Colletotrichum_nymphaeae	GCA_001563115.1	KXH64555.1	DHR10	PF18595.2	5.3000000000000005e-36	4*
495_Colletotrichum_nymphaeae	GCA_001563115.1	KXH64555.1	Nuf2	PF03800.15	5.9e-42	4*
495_Colletotrichum_nymphaeae	GCA_001563115.1	KXH64556.1				4*
495_Colletotrichum_nymphaeae	GCA_001563115.1	KXH64557.1	HET	PF06985.12	8.4e-11	4*
495_Colletotrichum_nymphaeae	GCA_001563115.1	KXH64558.1	DHO_dh	PF01180.22	3.6e-69	4*
495_Colletotrichum_nymphaeae	GCA_001563115.1	KXH64558.1	Mpv17_PMP22	PF04117.13	5.299999999999999e-16	4*
495_Colletotrichum_nymphaeae	GCA_001563115.1	KXH64559.1	DIT1_PvcA	PF05141.13	5.999999999999998e-88	4*
495_Colletotrichum_nymphaeae	GCA_001563115.1	KXH64560.1	MFS_1	PF07690.17	3.7999999999999995e-24	4*
496_Colletotrichum_simmondsii	GCA_001563135.1	KXH52228.1				4*
496_Colletotrichum_simmondsii	GCA_001563135.1	KXH52229.1	MFS_1	PF07690.17	5.2e-25	4*
496_Colletotrichum_simmondsii	GCA_001563135.1	KXH52230.1	DIT1_PvcA	PF05141.13	5.799999999999999e-88	4*
496_Colletotrichum_simmondsii	GCA_001563135.1	KXH52231.1	Mpv17_PMP22	PF04117.13	3.9e-16	4*
496_Colletotrichum_simmondsii	GCA_001563135.1	KXH52232.1	HET	PF06985.12	4.9e-11	4*
496_Colletotrichum_simmondsii	GCA_001563135.1	KXH52233.1				4*
496_Colletotrichum_simmondsii	GCA_001563135.1	KXH52234.1				4*
496_Colletotrichum_simmondsii	GCA_001563135.1	KXH52235.1	DHR10	PF18595.2	5.099999999999999e-36	4*
496_Colletotrichum_simmondsii	GCA_001563135.1	KXH52235.1	Nuf2	PF03800.15	5.7e-42	4*
496_Colletotrichum_simmondsii	GCA_001563135.1	KXH52236.1				4*
496_Colletotrichum_simmondsii	GCA_001563135.1	KXH52237.1	Adaptin_N	PF01602.21	4.499999999999999e-105	4*
496_Colletotrichum_simmondsii	GCA_001563135.1	KXH52237.1	Cnd1	PF12717.8	9.000000000000001e-15	4*
